Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Bulgaria,4 (0 -- 32),Likely decreasing,0.74 (0.36 -- 1),-0.37 (-1.2 -- 0.037),-1.9 (19 -- -0.58)
Estonia,3 (0 -- 20),Likely decreasing,0.85 (0.47 -- 1.1),-0.21 (-0.91 -- 0.15),-3.4 (4.8 -- -0.76)
France,23 (10 -- 53),Stable,1 (0.83 -- 1.2),0.0048 (-0.23 -- 0.26),150 (2.7 -- -3)
Lithuania,9 (2 -- 40),Likely decreasing,0.91 (0.68 -- 1.2),-0.11 (-0.49 -- 0.22),-6.2 (3.1 -- -1.4)
Portugal,84 (32 -- 261),Likely increasing,1 (0.88 -- 1.3),0.054 (-0.16 -- 0.35),13 (2 -- -4.2)
Romania,21 (4 -- 85),Likely decreasing,0.9 (0.63 -- 1.1),-0.13 (-0.56 -- 0.14),-5.3 (4.9 -- -1.2)
