region,date,confirm
Czechia,2023-11-21,55
Czechia,2023-11-22,91
Czechia,2023-11-23,206
Czechia,2023-11-24,234
Czechia,2023-11-25,317
Czechia,2023-11-26,345
Czechia,2023-11-27,397
Czechia,2023-11-28,508
Czechia,2023-11-29,695
Czechia,2023-11-30,752
Czechia,2023-12-01,652
Czechia,2023-12-02,785
Czechia,2023-12-03,845
Estonia,2023-11-21,6
Estonia,2023-11-22,19
Estonia,2023-11-23,17
Estonia,2023-11-24,28
Estonia,2023-11-25,20
Estonia,2023-11-26,26
Estonia,2023-11-27,21
Estonia,2023-11-28,21
Estonia,2023-11-29,42
Greece,2023-11-21,625
Greece,2023-11-22,618
Greece,2023-11-23,683
Greece,2023-11-24,728
Greece,2023-11-25,863
Greece,2023-11-26,862
Greece,2023-11-27,967
Greece,2023-11-28,1074
Greece,2023-11-29,1057
Hungary,2023-11-27,106
Hungary,2023-11-28,113
Ireland,2023-11-21,370
Ireland,2023-11-22,383
Ireland,2023-11-23,385
Ireland,2023-11-24,314
Ireland,2023-11-25,322
Ireland,2023-11-26,354
Ireland,2023-11-27,374
Ireland,2023-11-28,236
Ireland,2023-11-29,167
Italy,2023-11-21,991
Italy,2023-11-22,1352
Italy,2023-11-23,1572
Italy,2023-11-24,1440
Italy,2023-11-25,1690
Italy,2023-11-26,1973
Italy,2023-11-27,1900
Italy,2023-11-28,1738
Italy,2023-11-29,1756
Italy,2023-11-30,1801
Italy,2023-12-01,2056
Malta,2023-11-21,45
Malta,2023-11-22,32
Malta,2023-11-23,23
Malta,2023-11-24,20
Malta,2023-11-25,33
Malta,2023-11-26,26
Malta,2023-11-27,21
Malta,2023-11-28,20
Netherlands,2023-11-21,207
Netherlands,2023-11-22,263
Netherlands,2023-11-23,323
Netherlands,2023-11-24,349
Netherlands,2023-11-25,360
Netherlands,2023-11-26,385
Netherlands,2023-11-27,435
Netherlands,2023-11-28,478
Netherlands,2023-11-29,635
Netherlands,2023-11-30,698
Netherlands,2023-12-01,732
Netherlands,2023-12-02,679
Netherlands,2023-12-03,696
Slovakia,2023-11-21,24
Slovakia,2023-11-22,23
Slovakia,2023-11-23,42
Slovakia,2023-11-24,44
Slovakia,2023-11-25,83
Slovakia,2023-11-26,131
Slovakia,2023-11-27,104
Slovakia,2023-11-28,124
Slovakia,2023-11-29,133
