region,date,confirm
Belgium,2023-08-02,341
Belgium,2023-08-03,323
Belgium,2023-08-04,263
Belgium,2023-08-05,201
Belgium,2023-08-06,137
Belgium,2023-08-07,93
Czechia,2023-08-02,110
Czechia,2023-08-03,60
Czechia,2023-08-04,59
Czechia,2023-08-05,36
Czechia,2023-08-06,22
Czechia,2023-08-07,24
Czechia,2023-08-08,11
Czechia,2023-08-09,14
Czechia,2023-08-10,16
Czechia,2023-08-11,9
Czechia,2023-08-12,11
Czechia,2023-08-13,6
Estonia,2023-08-02,80
Estonia,2023-08-03,40
Estonia,2023-08-04,38
Estonia,2023-08-05,32
Estonia,2023-08-06,29
Estonia,2023-08-07,14
Estonia,2023-08-08,15
Estonia,2023-08-09,9
Estonia,2023-08-10,6
Estonia,2023-08-11,13
Estonia,2023-08-12,9
Germany,2023-08-02,1390
Germany,2023-08-03,1392
Germany,2023-08-04,857
Germany,2023-08-05,735
Germany,2023-08-06,659
Germany,2023-08-07,382
Greece,2023-08-02,553
Greece,2023-08-03,631
Greece,2023-08-04,625
Greece,2023-08-05,483
Greece,2023-08-06,353
Greece,2023-08-07,223
Greece,2023-08-08,209
Greece,2023-08-09,181
Greece,2023-08-10,197
Greece,2023-08-11,224
Greece,2023-08-12,304
Greece,2023-08-13,319
Ireland,2023-08-02,239
Ireland,2023-08-03,253
Ireland,2023-08-04,225
Ireland,2023-08-05,170
Ireland,2023-08-06,142
Ireland,2023-08-07,126
Ireland,2023-08-08,123
Ireland,2023-08-09,78
Ireland,2023-08-10,94
Ireland,2023-08-11,135
Ireland,2023-08-12,134
Ireland,2023-08-13,186
Italy,2023-08-02,839
Italy,2023-08-03,808
Italy,2023-08-04,673
Italy,2023-08-05,473
Italy,2023-08-06,445
Italy,2023-08-07,318
Italy,2023-08-08,264
Italy,2023-08-09,237
Italy,2023-08-10,184
Italy,2023-08-11,219
Italy,2023-08-12,259
Latvia,2023-08-02,82
Latvia,2023-08-03,63
Latvia,2023-08-04,80
Latvia,2023-08-05,76
Latvia,2023-08-06,75
Latvia,2023-08-07,32
Latvia,2023-08-08,28
Latvia,2023-08-09,16
Latvia,2023-08-10,14
Latvia,2023-08-11,14
Latvia,2023-08-12,21
Latvia,2023-08-13,24
Malta,2023-08-02,11
Malta,2023-08-03,10
Malta,2023-08-04,25
Malta,2023-08-05,25
Malta,2023-08-06,14
Malta,2023-08-07,25
Malta,2023-08-08,32
Malta,2023-08-09,35
Malta,2023-08-10,16
Malta,2023-08-11,29
Malta,2023-08-12,28
Malta,2023-08-13,51
Netherlands,2023-08-03,200
Netherlands,2023-08-05,162
Netherlands,2023-08-06,149
Netherlands,2023-08-07,125
Netherlands,2023-08-08,116
Netherlands,2023-08-09,106
Netherlands,2023-08-10,108
Netherlands,2023-08-11,107
Netherlands,2023-08-12,118
Netherlands,2023-08-13,132
Netherlands,2023-08-14,147
Slovakia,2023-08-02,69
Slovakia,2023-08-03,44
Slovakia,2023-08-04,43
Slovakia,2023-08-05,31
Slovakia,2023-08-06,18
Slovakia,2023-08-07,26
Slovakia,2023-08-08,19
Slovakia,2023-08-09,8
Slovakia,2023-08-10,6
Slovakia,2023-08-11,16
Slovakia,2023-08-12,5
