region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
France,226429 (139077 -- 445213),226429,253498,111576,139077,183384,209721,248879,296836,445213,New confirmed cases by infection date,Likely increasing,0.06
Poland,202898 (141196 -- 294700),202898,207399,46924,141196,176180,191942,213585,232632,294700,New confirmed cases by infection date,Likely increasing,0.095
Germany,116652 (63875 -- 229555),116652,127316,54251,63875,90886,105773,127881,151123,229555,New confirmed cases by infection date,Likely increasing,0.11
Italy,105519 (68964 -- 157182),105519,108585,27352,68964,89651,99555,112260,124212,157182,New confirmed cases by infection date,Likely decreasing,0.8
Hungary,47857 (26609 -- 85218),47857,50977,19121,26609,38062,43973,51850,60109,85218,New confirmed cases by infection date,Stable,0.52
Netherlands,41556 (27667 -- 59323),41556,42295,9944,27667,35641,39316,43650,47528,59323,New confirmed cases by infection date,Likely increasing,0.21
Romania,35363 (23408 -- 52751),35363,36471,9257,23408,30149,33393,37502,41563,52751,New confirmed cases by infection date,Likely increasing,0.35
Belgium,34000 (19852 -- 63067),34000,36933,14618,19852,27103,31183,37162,43107,63067,New confirmed cases by infection date,Increasing,0.047
Sweden,27678 (13793 -- 66771),27678,32599,23265,13793,20835,24634,31164,37730,66771,New confirmed cases by infection date,Likely increasing,0.29
Czechia,26040 (11148 -- 55670),26040,28912,15196,11148,18682,23078,29381,35774,55670,New confirmed cases by infection date,Likely decreasing,0.87
Spain,21215 (7159 -- 102106),21215,34743,49088,7159,13743,17855,25309,36889,102106,New confirmed cases by infection date,Likely decreasing,0.61
United Kingdom,21185 (12168 -- 30982),21185,21295,5810,12168,17273,19734,22688,24938,30982,New confirmed cases by infection date,Likely decreasing,0.81
Austria,19538 (14126 -- 27335),19538,19952,4137,14126,17101,18572,20429,22292,27335,New confirmed cases by infection date,Likely increasing,0.24
