location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
GB,point,,205477,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.01,120609,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.025,128458,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.05,145481,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.1,156309,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.15,163508,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.2,169687,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.25,177140,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.3,183264,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.35,189346,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.4,195269,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.45,200184,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.5,205477,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.55,212455,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.6,218541,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.65,224960,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.7,232522,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.75,240152,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.8,247406,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.85,261874,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.9,273488,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.95,299345,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.975,319713,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.99,343280,2021-08-07,2021-08-02,1 wk ahead inc case,forecast,Layperson_21
GB,point,,185151,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.01,90833,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.025,98510,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.05,107469,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.1,124513,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.15,133797,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.2,141585,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.25,149180,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.3,155604,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.35,163397,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.4,170299,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.45,178613,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.5,185151,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.55,193657,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.6,200238,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.65,208131,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.7,217683,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.75,229537,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.8,242112,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.85,259371,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.9,277204,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.95,304617,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.975,338913,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.99,381467,2021-08-14,2021-08-02,2 wk ahead inc case,forecast,Layperson_21
GB,point,,166589,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.01,60043,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.025,69280,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.05,80119,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.1,95781,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.15,104676,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.2,114104,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.25,122858,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.3,130942,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.35,140873,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.4,149874,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.45,157068,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.5,166589,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.55,174513,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.6,184407,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.65,193870,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.7,207914,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.75,220095,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.8,238329,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.85,262840,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.9,284914,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.95,325253,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.975,366753,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.99,404410,2021-08-21,2021-08-02,3 wk ahead inc case,forecast,Layperson_21
GB,point,,156553,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.01,37392,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.025,43417,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.05,57089,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.1,70023,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.15,80132,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.2,93673,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.25,104995,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.3,115910,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.35,126212,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.4,136400,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.45,145312,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.5,156553,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.55,168047,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.6,182335,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.65,194545,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.7,207516,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.75,226653,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.8,247193,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.85,275664,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.9,307370,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.95,364447,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.975,435462,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.99,547061,2021-08-28,2021-08-02,4 wk ahead inc case,forecast,Layperson_21
GB,point,,469,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.01,314,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.025,325,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.05,347,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.1,369,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.15,386,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.2,404,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.25,415,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.3,428,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.35,440,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.4,448,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.45,460,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.5,469,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.55,480,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.6,494,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.65,505,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.7,521,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.75,539,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.8,555,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.85,576,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.9,610,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.95,663,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.975,706,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.99,763,2021-08-07,2021-08-02,1 wk ahead inc death,forecast,Layperson_21
GB,point,,420,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.01,246,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.025,270,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.05,291,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.1,317,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.15,332,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.2,347,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.25,360,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.3,375,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.35,389,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.4,398,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.45,410,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.5,420,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.55,431,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
GB,quantile,0.6,442,2021-08-14,2021-08-02,2 wk ahead inc death,forecast,Layperson_21
