location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
GB,point,,264008,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.01,166073,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.025,176033,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.05,193343,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.1,207817,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.15,217603,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.2,225157,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.25,231758,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.3,238964,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.35,246059,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.4,252149,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.45,256716,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.5,264008,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.55,270556,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.6,277312,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.65,285317,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.7,290964,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.75,300077,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.8,311152,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.85,322013,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.9,335224,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.95,355818,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.975,370033,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,quantile,0.99,399913,2021-08-14,2021-08-09,1 wk ahead inc case,forecast,BQuilty
GB,point,,283908,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.01,164454,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.025,180346,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.05,195325,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.1,210722,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.15,221586,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.2,234682,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.25,244121,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.3,251456,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.35,258486,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.4,268106,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.45,276048,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.5,283908,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.55,292169,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.6,298041,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.65,305671,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.7,315608,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.75,325753,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
GB,quantile,0.8,337518,2021-08-21,2021-08-09,2 wk ahead inc case,forecast,BQuilty
