location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
AT,point,,14200.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.01,11843.72,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.025,12286.65,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.05,12568.95,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.1,12853.9,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.15,13096,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.2,13308.2,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.25,13497.25,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.3,13633.2,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.35,13745.9,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.4,13878.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.45,14030,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.5,14200.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.55,14298.35,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.6,14416.4,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.65,14526.35,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.7,14676.9,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.75,14843.25,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.8,15011.4,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.85,15213.9,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.9,15481.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.95,15933.75,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.975,16366.35,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,quantile,0.99,16970.53,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
AT,point,,13116.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.01,9826.89,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.025,10517.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
