location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
AT,quantile,0.05,10723,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.1,11277.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.15,11557.65,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.2,11842.6,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.25,12051.75,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.3,12266.9,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.35,12497.3,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.4,12670.2,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.45,12855.55,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.5,12996.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.55,13231.9,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.6,13424.4,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.65,13635.7,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.7,13825.9,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.75,14072.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.8,14338.2,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.85,14707.3,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.9,15118.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.95,15833,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.975,16552.95,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,quantile,0.99,17334.55,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
AT,point,,12017,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.01,8003.27,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.025,8504.975,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.05,8865.8,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.1,9613.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.15,9993.7,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.2,10397.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.25,10626.25,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.3,10928.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.35,11271.65,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.4,11551.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.45,11824.55,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.5,12017,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.55,12271.45,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.6,12535.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.65,12828.35,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.7,13077.5,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.75,13432.75,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.8,13844.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.85,14367.45,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.9,14974.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.95,16052.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.975,17073.275,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,quantile,0.99,18019.82,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
AT,point,,10827.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.01,5968.38,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.025,6640.375,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.05,7089.9,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.1,7910.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.15,8395.85,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.2,8799.6,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.25,9177.75,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.3,9563.7,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.35,9816.65,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.4,10192,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.45,10522.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.5,10827.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.55,11193.45,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.6,11549.4,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.65,11902.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.7,12300.6,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.75,12736.75,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.8,13285.4,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.85,13993.15,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.9,14823.6,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.95,16241.95,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.975,17698.25,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,quantile,0.99,18912.18,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,point,,22440.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.01,13467.74,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.025,14548.3,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.05,15382.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.1,16716.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.15,17759.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.2,18603.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.25,19462.75,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.3,20094,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.35,20669.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.4,21288.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.45,21857.85,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.5,22440.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.55,23088.95,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.6,23690,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.65,24418,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.7,25118.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.75,25965.25,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.8,26760.4,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.85,27688.45,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.9,29141.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.95,31636.7,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.975,33279.375,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,quantile,0.99,35385.56,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BE,point,,19959,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.01,11301.19,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.025,12484.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.05,13529,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.1,14996.7,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.15,15759.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.2,16606.4,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.25,17244.75,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.3,17822.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.35,18401.3,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.4,18880.6,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.45,19497.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.5,19959,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.55,20569.6,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.6,21316.6,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.65,21941.6,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.7,22472,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.75,23359,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.8,24073.2,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.85,25220.35,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.9,26412.9,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.95,28715.15,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.975,30435.025,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,quantile,0.99,33453.02,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BE,point,,18038,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.01,10158.41,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.025,11118.875,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.05,11877.7,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.1,13010.1,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.15,13711.25,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.2,14258.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.25,14943,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.3,15518.8,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.35,16213,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.4,16799.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.45,17406.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.5,18038,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.55,18602.7,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.6,19138.8,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.65,19805,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.7,20482.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.75,21366.5,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.8,22311.4,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.85,23307.9,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.9,25024,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.95,27266.8,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.975,29528.275,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,quantile,0.99,31006.21,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BE,point,,15841,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.01,7524.35,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.025,8331.375,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.05,9468.15,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.1,10364.8,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.15,11155.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.2,11926.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.25,12541.25,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.3,13200.3,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.35,13900.15,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.4,14568.6,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.45,15062,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.5,15841,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.55,16591.15,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.6,17172.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.65,17729.7,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.7,18553.8,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.75,19216.25,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.8,20183.8,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.85,21758.95,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.9,23343,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.95,27047.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.975,30089.625,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BE,quantile,0.99,32592.23,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,point,,8465.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.01,4037.1,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.025,4696.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.05,5047.65,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.1,5609.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.15,6068.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.2,6488.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.25,6956,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.3,7225.7,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.35,7545.2,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.4,7801.2,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.45,8161.65,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.5,8465.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.55,8772.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.6,9115.2,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.65,9508.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.7,9972.3,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.75,10318.75,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.8,10887.4,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.85,11322.15,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.9,12132,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.95,13448.55,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.975,14555.075,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,quantile,0.99,15715.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,seb
BG,point,,6069.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.01,2891.75,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.025,3268.95,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.05,3655.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.1,4064.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.15,4399.7,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.2,4687.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.25,4953.75,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.3,5198.7,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.35,5428.95,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.4,5623.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.45,5811.25,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.5,6069.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.55,6347.05,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.6,6675,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.65,6922.35,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.7,7185.1,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.75,7504.25,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.8,7844.4,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.85,8290.75,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.9,9032.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.95,10025.45,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.975,11186.125,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,quantile,0.99,12989.45,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,seb
BG,point,,4508,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.01,1962.93,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.025,2252.725,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.05,2579.5,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.1,2933.4,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.15,3208.25,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.2,3381,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.25,3589.75,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.3,3763.4,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.35,3964.05,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.4,4134.4,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.45,4317.55,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.5,4508,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.55,4742,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.6,4968.4,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.65,5222.1,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.7,5433.3,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.75,5738.75,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.8,5968.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.85,6304.75,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.9,6850.1,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.95,7834.65,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.975,8621.45,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,quantile,0.99,9692.31,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,seb
BG,point,,3325.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.01,1210.96,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.025,1478.825,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.05,1695.9,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.1,1975.6,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.15,2181.9,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.2,2360.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.25,2545.75,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.3,2661.7,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.35,2841.3,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.4,2979.8,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.45,3145,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.5,3325.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.55,3514.45,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.6,3684.4,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.65,3878.35,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.7,4099,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.75,4361.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.8,4647.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.85,5045.45,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.9,5646.60000000001,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.95,6598.55,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.975,7371.65,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
BG,quantile,0.99,8362.72,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,seb
AT,point,,175,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,seb
AT,quantile,0.01,119,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,seb
AT,quantile,0.025,130.975,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,seb
AT,quantile,0.05,136,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,seb
AT,quantile,0.1,144,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,seb
