location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
GB,quantile,0.25,159302,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.3,168732,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.35,179618,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.4,189373,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.45,199711,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.5,208744,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.55,218749,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.6,231691,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.65,242962,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.7,260693,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.75,273924,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.8,289511,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.85,312728,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.9,351362,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.95,396704,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.975,453858,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.99,509234,2021-08-21,2021-08-16,1 wk ahead inc case,forecast,CosmicDan
GB,point,,213264,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.01,36787,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.025,45968,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.05,59191,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.1,83059,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.15,101404,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.2,116789,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.25,135933,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.3,150950,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.35,165484,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.4,182980,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.45,198508,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.5,213264,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.55,232294,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.6,253887,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.65,276629,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.7,305124,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.75,330970,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.8,358966,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.85,397147,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.9,456700,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.95,560868,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.975,696696,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.99,788295,2021-08-28,2021-08-16,2 wk ahead inc case,forecast,CosmicDan
GB,point,,208380,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.01,14132,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.025,19441,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.05,30255,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.1,50756,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.15,70982,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.2,86606,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.25,108437,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.3,124481,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.35,144832,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.4,165637,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.45,188904,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.5,208380,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.55,235439,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.6,261047,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.65,298135,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.7,339082,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.75,383418,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.8,417857,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.85,469885,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.9,566179,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.95,717064,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.975,866395,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.99,982261,2021-09-04,2021-08-16,3 wk ahead inc case,forecast,CosmicDan
GB,point,,193729,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.01,3986,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.025,7295,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.05,13089,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.1,28362,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.15,43662,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.2,59863,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.25,81729,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.3,97486,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.35,119366,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.4,140752,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.45,168665,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.5,193729,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.55,223048,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.6,261274,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.65,301786,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
GB,quantile,0.7,353071,2021-09-11,2021-08-16,4 wk ahead inc case,forecast,CosmicDan
