location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
BE,point,,74440,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.01,6069,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.025,11070,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.05,15957,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.1,24060,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.15,30853,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.2,37219,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.25,42036,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.3,47906,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.35,52864,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.4,59157,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.45,66091,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.5,74440,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.55,81504,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.6,89963,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.65,100361,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.7,107684,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.75,121132,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.8,135157,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.85,152721,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.9,184572,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.95,229772,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.975,282992,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.99,371535,2021-12-18,2021-12-13,1 wk ahead inc case,forecast,anonymous_test
BE,point,,47902,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.01,4178,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.025,6079,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.05,9139,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.1,14011,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.15,18182,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.2,22184,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.25,26220,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.3,29546,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.35,34416,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.4,38509,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.45,43515,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.5,47902,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.55,53417,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.6,57546,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.65,62542,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.7,69093,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.75,75010,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.8,85516,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.85,98272,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.9,112683,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.95,145698,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.975,167820,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.99,210732,2021-12-25,2021-12-13,2 wk ahead inc case,forecast,anonymous_test
BE,point,,29148,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.01,207,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.025,485,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.05,1100,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.1,5940,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.15,8453,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.2,11919,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.25,14392,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.3,17391,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.35,20452,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.4,23208,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.45,26617,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.5,29148,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.55,32568,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.6,35647,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.65,40132,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.7,44671,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.75,50334,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.8,55999,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.85,64655,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.9,75089,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.95,104227,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.975,120475,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.99,140017,2022-01-01,2021-12-13,3 wk ahead inc case,forecast,anonymous_test
BE,point,,13906,2022-01-08,2021-12-13,4 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.01,0,2022-01-08,2021-12-13,4 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.025,2,2022-01-08,2021-12-13,4 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.05,31,2022-01-08,2021-12-13,4 wk ahead inc case,forecast,anonymous_test
BE,quantile,0.1,1763,2022-01-08,2021-12-13,4 wk ahead inc case,forecast,anonymous_test
