location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
GB,point,,66546.5,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.01,36000.44,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.025,39780.625,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.05,43176.85,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.1,47939,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.15,51380.4,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.2,54184.6,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.25,56800.5,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.3,58427.7,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.35,61065.5,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.4,62807.6,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.45,64435.15,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.5,66546.5,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.55,68878.7,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.6,71158.8,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.65,73455.4,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.7,75945.7,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.75,78906,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.8,81999.6,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.85,85810.65,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.9,91847.9,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.95,100397.05,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.975,110012.1,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.99,123564.93,2021-06-19,2021-06-14,1 wk ahead inc case,forecast,anonymous_Wolverine
GB,point,,93134,2021-06-26,2021-06-14,2 wk ahead inc case,forecast,anonymous_Wolverine
GB,quantile,0.01,48041.65,2021-06-26,2021-06-14,2 wk ahead inc case,forecast,anonymous_Wolverine
