location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
GB,quantile,0.75,492737,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,OMAC
GB,quantile,0.8,508515,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,OMAC
GB,quantile,0.85,527543,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,OMAC
GB,quantile,0.9,552612,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,OMAC
GB,quantile,0.95,597166,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,OMAC
GB,quantile,0.975,636167,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,OMAC
GB,quantile,0.99,688046,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,OMAC
GB,point,,427684,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.01,241982,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.025,269186,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.05,296886,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.1,320522,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.15,334928,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.2,351194,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.25,367982,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.3,382905,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.35,395136,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.4,405241,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.45,413733,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.5,427684,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.55,438666,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.6,450630,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.65,464840,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.7,479464,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.75,493566,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.8,515366,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.85,545085,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.9,574160,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.95,613220,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.975,664638,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,quantile,0.99,700109,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,OMAC
GB,point,,544,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.01,370,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.025,396,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.05,422,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.1,447,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.15,465,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.2,477,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.25,492,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.3,504,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.35,514,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.4,526,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.45,535,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.5,544,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.55,553,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.6,561,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.65,568,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.7,577,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.75,585,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.8,597,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.85,608,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.9,621,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.95,646,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.975,673,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,quantile,0.99,696,2021-07-31,2021-07-26,1 wk ahead inc death,forecast,OMAC
GB,point,,585,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.01,364,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.025,385,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.05,415,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.1,454,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.15,475,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.2,494,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.25,515,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.3,530,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.35,545,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.4,557,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.45,569,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.5,585,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.55,597,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.6,608,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.65,622,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.7,637,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.75,651,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.8,665,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.85,688,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.9,711,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.95,744,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.975,776,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,quantile,0.99,835,2021-08-07,2021-07-26,2 wk ahead inc death,forecast,OMAC
GB,point,,638,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.01,396,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.025,428,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.05,457,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.1,499,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.15,528,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.2,544,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.25,563,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.3,579,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.35,595,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.4,609,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.45,624,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.5,638,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.55,648,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.6,659,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.65,675,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.7,690,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.75,709,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.8,729,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.85,756,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.9,789,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.95,854,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.975,886,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,quantile,0.99,927,2021-08-14,2021-07-26,3 wk ahead inc death,forecast,OMAC
GB,point,,728,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.01,438,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.025,489,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.05,524,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.1,568,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.15,595,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.2,621,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.25,641,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.3,660,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.35,677,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.4,690,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.45,710,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.5,728,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.55,748,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.6,763,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.65,783,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.7,803,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.75,827,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.8,861,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.85,901,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.9,937,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.95,998,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.975,1060,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,quantile,0.99,1158,2021-08-21,2021-07-26,4 wk ahead inc death,forecast,OMAC
GB,point,,269330,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.01,174681,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.025,187345,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.05,199505,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.1,214761,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.15,224696,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.2,232505,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.25,242022,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.3,248138,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.35,252780,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.4,258531,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.45,264238,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.5,269330,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.55,277195,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.6,283281,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.65,289600,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.7,296143,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.75,303884,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.8,312847,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.85,324568,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.9,338568,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.95,361291,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.975,394220,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.99,421250,2021-07-31,2021-07-26,1 wk ahead inc case,forecast,anonymous_Rook
GB,point,,228994,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.01,137986,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.025,153031,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.05,160013,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.1,173243,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.15,182829,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.2,190656,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.25,197993,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.3,205868,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.35,210172,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.4,215687,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.45,223167,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.5,228994,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.55,235611,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.6,240706,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.65,245664,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.7,253201,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.75,259564,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.8,267037,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.85,277534,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.9,290038,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.95,312403,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.975,335318,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.99,365218,2021-08-07,2021-07-26,2 wk ahead inc case,forecast,anonymous_Rook
GB,point,,169725,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.01,100389,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.025,108888,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.05,116966,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.1,128250,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.15,135603,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.2,142469,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.25,147655,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.3,153454,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.35,158058,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.4,161851,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.45,166215,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.5,169725,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.55,174685,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.6,180851,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.65,186549,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.7,193266,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.75,201435,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.8,208308,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.85,218202,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.9,229853,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.95,253129,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.975,266665,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.99,290010,2021-08-14,2021-07-26,3 wk ahead inc case,forecast,anonymous_Rook
GB,point,,115664,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.01,60164,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.025,65735,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.05,72934,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.1,79476,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.15,86269,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.2,91291,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.25,95511,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.3,99890,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.35,103509,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.4,108327,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.45,112245,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.5,115664,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.55,120731,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.6,125239,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.65,130034,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.7,135855,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.75,141223,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.8,147169,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.85,153717,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
GB,quantile,0.9,162899,2021-08-21,2021-07-26,4 wk ahead inc case,forecast,anonymous_Rook
