location,type,quantile,value,target_end_date,forecast_date,target,scenario_id,model
GB,point,,381584,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.01,169914,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.025,192988,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.05,217225,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.1,252008,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.15,273932,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.2,290484,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.25,304082,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.3,319762,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.35,334827,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.4,350022,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.45,362274,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.5,381584,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.55,396501,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.6,412699,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.65,428251,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.7,446947,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.75,469736,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.8,490548,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.85,516941,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.9,559705,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.95,613259,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.975,672452,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.99,751505,2021-07-17,2021-07-12,1 wk ahead inc case,forecast,Layperson_21
GB,point,,545391,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.01,196693,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.025,229415,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.05,268559,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.1,321357,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.15,357327,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.2,388959,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.25,415436,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.3,437797,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.35,466494,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.4,494122,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.45,521205,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.5,545391,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
GB,quantile,0.55,566990,2021-07-24,2021-07-12,2 wk ahead inc case,forecast,Layperson_21
