region,date,confirm
Belgium,2023-04-26,538
Belgium,2023-04-27,709
Belgium,2023-04-28,870
Belgium,2023-04-29,911
Belgium,2023-04-30,1166
Belgium,2023-05-01,1162
Belgium,2023-05-02,1016
Belgium,2023-05-03,858
Belgium,2023-05-04,635
Belgium,2023-05-05,560
Belgium,2023-05-06,445
Belgium,2023-05-07,361
Czechia,2023-04-26,587
Czechia,2023-04-27,808
Czechia,2023-04-28,1010
Czechia,2023-04-29,894
Czechia,2023-04-30,1015
Czechia,2023-05-01,1031
Czechia,2023-05-02,865
Czechia,2023-05-03,636
Czechia,2023-05-04,481
Czechia,2023-05-05,491
Czechia,2023-05-06,261
Czechia,2023-05-07,240
Czechia,2023-05-08,124
Denmark,2023-04-26,193
Denmark,2023-04-27,189
Denmark,2023-04-28,186
Denmark,2023-04-29,208
Denmark,2023-04-30,267
Denmark,2023-05-01,384
Denmark,2023-05-02,474
Denmark,2023-05-03,462
Denmark,2023-05-04,470
Denmark,2023-05-05,477
Denmark,2023-05-06,384
Denmark,2023-05-07,337
Estonia,2023-04-26,109
Estonia,2023-04-27,113
Estonia,2023-04-28,108
Estonia,2023-04-29,115
Estonia,2023-04-30,119
Estonia,2023-05-01,100
Estonia,2023-05-02,115
Estonia,2023-05-03,131
Estonia,2023-05-04,162
Estonia,2023-05-05,144
Estonia,2023-05-06,112
Estonia,2023-05-07,142
Estonia,2023-05-08,98
France,2023-04-26,4894
France,2023-04-27,1791
France,2023-04-28,2028
France,2023-04-29,1846
France,2023-04-30,2270
France,2023-05-01,2364
France,2023-05-02,2905
Germany,2023-04-26,7098
Germany,2023-04-27,9024
Germany,2023-04-28,9672
Germany,2023-04-29,8733
Germany,2023-04-30,8392
Germany,2023-05-01,9102
Germany,2023-05-02,7771
Germany,2023-05-03,5724
Germany,2023-05-04,4047
Germany,2023-05-05,3994
Germany,2023-05-06,3274
Germany,2023-05-07,2568
Greece,2023-04-26,937
Greece,2023-04-27,831
Greece,2023-04-28,925
Greece,2023-04-29,1055
Greece,2023-04-30,918
Greece,2023-05-01,765
Greece,2023-05-02,710
Greece,2023-05-03,686
Greece,2023-05-04,662
Greece,2023-05-05,661
Greece,2023-05-06,703
Greece,2023-05-07,807
Greece,2023-05-08,727
Hungary,2023-04-26,32
Hungary,2023-04-27,49
Hungary,2023-04-28,32
Hungary,2023-04-29,61
Hungary,2023-04-30,57
Hungary,2023-05-01,47
Hungary,2023-05-02,89
Hungary,2023-05-03,56
Hungary,2023-05-04,67
Hungary,2023-05-05,43
Hungary,2023-05-06,67
Hungary,2023-05-07,44
Iceland,2023-04-26,20
Iceland,2023-04-27,8
Iceland,2023-04-28,7
Iceland,2023-04-29,5
Iceland,2023-04-30,4
Iceland,2023-05-01,11
Iceland,2023-05-02,9
Iceland,2023-05-03,8
Iceland,2023-05-04,8
Iceland,2023-05-07,3
Ireland,2023-04-26,195
Ireland,2023-04-27,255
Ireland,2023-04-28,218
Ireland,2023-04-29,205
Ireland,2023-04-30,205
Ireland,2023-05-01,307
Ireland,2023-05-02,308
Ireland,2023-05-03,310
Ireland,2023-05-04,343
Ireland,2023-05-05,358
Ireland,2023-05-06,256
Ireland,2023-05-07,264
Ireland,2023-05-08,207
Italy,2023-04-26,1519
Italy,2023-04-27,1528
Italy,2023-04-28,1585
Italy,2023-04-29,1335
Italy,2023-04-30,1287
Italy,2023-05-01,1239
Italy,2023-05-02,1345
Italy,2023-05-03,1343
Italy,2023-05-04,1291
Italy,2023-05-05,1466
Latvia,2023-04-26,117
Latvia,2023-04-27,125
Latvia,2023-04-28,131
Latvia,2023-04-29,113
Latvia,2023-04-30,132
Latvia,2023-05-01,147
Latvia,2023-05-02,186
Latvia,2023-05-03,142
Latvia,2023-05-04,222
Latvia,2023-05-05,153
Latvia,2023-05-06,228
Latvia,2023-05-07,130
Latvia,2023-05-08,93
Luxembourg,2023-04-26,17
Luxembourg,2023-04-27,12
Luxembourg,2023-04-28,13
Luxembourg,2023-04-29,21
Luxembourg,2023-04-30,24
Luxembourg,2023-05-01,12
Luxembourg,2023-05-02,15
Luxembourg,2023-05-03,19
Malta,2023-04-26,4
Malta,2023-04-27,11
Malta,2023-04-28,19
Malta,2023-04-29,18
Malta,2023-04-30,19
Malta,2023-05-01,24
Malta,2023-05-02,20
Malta,2023-05-03,11
Malta,2023-05-04,17
Malta,2023-05-05,16
Malta,2023-05-06,11
Malta,2023-05-07,17
Malta,2023-05-08,7
Netherlands,2023-04-26,400
Netherlands,2023-04-27,531
Netherlands,2023-04-28,731
Netherlands,2023-04-29,957
Netherlands,2023-04-30,1158
Netherlands,2023-05-01,1163
Netherlands,2023-05-02,975
Netherlands,2023-05-03,794
Netherlands,2023-05-04,647
Netherlands,2023-05-06,510
Netherlands,2023-05-08,373
Slovakia,2023-04-26,191
Slovakia,2023-04-27,278
Slovakia,2023-04-28,295
Slovakia,2023-04-29,274
Slovakia,2023-04-30,336
Slovakia,2023-05-01,370
Slovakia,2023-05-02,297
Slovakia,2023-05-03,270
Slovakia,2023-05-04,228
Slovakia,2023-05-05,150
Slovakia,2023-05-06,180
Slovakia,2023-05-07,101
Slovenia,2023-04-26,34
Slovenia,2023-04-27,24
Slovenia,2023-04-28,34
Slovenia,2023-04-29,35
Slovenia,2023-04-30,56
Slovenia,2023-05-01,43
Slovenia,2023-05-02,76
Slovenia,2023-05-03,62
Spain,2023-04-26,1300
Spain,2023-04-27,1345
Spain,2023-04-28,1393
Spain,2023-04-29,1451
Spain,2023-04-30,1885
Spain,2023-05-01,1607
Spain,2023-05-02,1625
Spain,2023-05-03,1665
Spain,2023-05-04,1590
Spain,2023-05-05,1895
Spain,2023-05-06,2073
