region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,351220 (153795 -- 870148),351220,404669,229227,153795,253549,307676,399320,486884,870148,New confirmed cases by infection date,Increasing,5e-04
Italy,247190 (129284 -- 542137),247190,283566,146110,129284,191080,223934,275619,339092,542137,New confirmed cases by infection date,Decreasing,0.98
Czechia,227694 (98323 -- 546879),227694,262113,151940,98323,159123,200801,258779,321424,546879,New confirmed cases by infection date,Increasing,0.044
Greece,183463 (96138 -- 387001),183463,206445,98196,96138,139306,165630,206126,250343,387001,New confirmed cases by infection date,Decreasing,0.95
Sweden,113273 (57290 -- 253535),113273,127509,65238,57290,85291,100782,124948,151111,253535,New confirmed cases by infection date,Increasing,0.004
Bulgaria,59536 (19989 -- 183613),59536,76409,62009,19989,37419,49460,70936,96312,183613,New confirmed cases by infection date,Stable,0.52
Lithuania,43017 (16607 -- 128584),43017,53733,40670,16607,29224,37126,49608,63857,128584,New confirmed cases by infection date,Likely increasing,0.13
Norway,39017 (22778 -- 77076),39017,43221,18558,22778,30569,35252,43107,51153,77076,New confirmed cases by infection date,Increasing,0
Croatia,33408 (20290 -- 63472),33408,36458,14191,20290,26700,30655,36902,42614,63472,New confirmed cases by infection date,Likely decreasing,0.85
Hungary,28356 (13581 -- 65793),28356,32663,17242,13581,20983,25211,32359,39892,65793,New confirmed cases by infection date,Likely increasing,0.26
Cyprus,24266 (11862 -- 59215),24266,28492,17708,11862,17915,21550,27176,33288,59215,New confirmed cases by infection date,Stable,0.55
Slovenia,22917 (8511 -- 60325),22917,27268,17917,8511,15519,19509,26563,34526,60325,New confirmed cases by infection date,Likely increasing,0.14
Belgium,21528 (13949 -- 38930),21528,23441,8287,13949,17394,19517,23857,27880,38930,New confirmed cases by infection date,Likely decreasing,0.93
Denmark,18323 (10216 -- 37725),18323,20441,9226,10216,12302,15726,21349,26184,37725,New confirmed cases by infection date,Increasing,0.0025
Slovakia,18216 (8046 -- 48868),18216,21588,12965,8046,12849,15774,20955,26539,48868,New confirmed cases by infection date,Stable,0.4
Romania,16942 (8320 -- 39465),16942,19753,13154,8320,12479,15108,19045,23197,39465,New confirmed cases by infection date,Decreasing,1
Estonia,15937 (7909 -- 35496),15937,18163,9606,7909,11847,14318,17862,21893,35496,New confirmed cases by infection date,Increasing,0.0015
Finland,10125 (4844 -- 21635),10125,11247,5567,4844,7507,8952,11245,13604,21635,New confirmed cases by infection date,Stable,0.51
Portugal,7649 (4291 -- 14432),7649,8420,4122,4291,6154,7093,8331,9714,14432,New confirmed cases by infection date,Decreasing,0.96
Ireland,7580 (4829 -- 13280),7580,8121,2798,4829,6124,7039,8164,9442,13280,New confirmed cases by infection date,Likely decreasing,0.87
Netherlands,7421 (3657 -- 16800),7421,8436,4740,3657,5579,6725,8191,9866,16800,New confirmed cases by infection date,Stable,0.53
Luxembourg,4768 (2421 -- 10387),4768,5440,3029,2421,3565,4279,5365,6516,10387,New confirmed cases by infection date,Likely decreasing,0.82
Latvia,4331 (2166 -- 9127),4331,4813,2501,2166,3289,3884,4799,5661,9127,New confirmed cases by infection date,Increasing,0.028
Iceland,942 (529 -- 1859),942,1042,449,529,743,857,1044,1226,1859,New confirmed cases by infection date,Likely increasing,0.34
Malta,204 (103 -- 473),204,236,134,103,155,185,226,277,473,New confirmed cases by infection date,Decreasing,0.99
Estonia,1.4 (1.2 -- 1.7),1.4,1.4,0.15,1.2,1.3,1.4,1.5,1.5,1.7,Effective reproduction no.,Increasing,0.0015
Sweden,1.4 (1.2 -- 1.6),1.4,1.4,0.13,1.2,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Increasing,0.004
Norway,1.3 (1.2 -- 1.4),1.3,1.3,0.088,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Increasing,0
Poland,1.3 (1.2 -- 1.6),1.3,1.3,0.12,1.2,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Increasing,5e-04
Denmark,1.2 (1.1 -- 1.3),1.2,1.2,0.078,1.1,1.1,1.2,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.0025
Latvia,1.2 (1 -- 1.5),1.2,1.2,0.14,1,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Increasing,0.028
