region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Luxembourg,1906 (984 -- 3936),1906,2105,1079,984,1454,1714,2114,2505,3936,New confirmed cases by infection date,Increasing,0.03
Hungary,1421 (597 -- 3411),1421,1645,1014,597,991,1249,1609,1997,3411,New confirmed cases by infection date,Likely increasing,0.086
Denmark,1254 (620 -- 2769),1254,1429,787,620,941,1125,1400,1716,2769,New confirmed cases by infection date,Likely decreasing,0.67
Lithuania,1231 (694 -- 2652),1231,1399,659,694,958,1113,1368,1657,2652,New confirmed cases by infection date,Stable,0.56
Iceland,757 (311 -- 2098),757,925,642,311,521,653,872,1110,2098,New confirmed cases by infection date,Likely increasing,0.066
Slovenia,462 (200 -- 1244),462,570,435,200,322,401,532,691,1244,New confirmed cases by infection date,Stable,0.41
Slovakia,380 (153 -- 956),380,454,317,153,268,340,431,540,956,New confirmed cases by infection date,Stable,0.59
Latvia,336 (133 -- 1026),336,420,321,133,234,298,383,497,1026,New confirmed cases by infection date,Likely decreasing,0.62
Estonia,315 (112 -- 1071),315,421,366,112,209,268,369,511,1071,New confirmed cases by infection date,Likely decreasing,0.86
Romania,1.5 (1.2 -- 1.7),1.5,1.5,0.17,1.2,1.4,1.5,1.5,1.6,1.7,Effective reproduction no.,Increasing,0.003
Ireland,1.4 (1.2 -- 1.7),1.4,1.4,0.16,1.2,1.3,1.4,1.5,1.5,1.7,Effective reproduction no.,Increasing,0.0015
Croatia,1.3 (1 -- 1.8),1.3,1.4,0.24,1,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.018
Cyprus,1.3 (1 -- 1.5),1.3,1.3,0.16,1,1.2,1.2,1.3,1.4,1.5,Effective reproduction no.,Increasing,0.037
Greece,1.3 (1.1 -- 1.5),1.3,1.3,0.12,1.1,1.2,1.3,1.3,1.4,1.5,Effective reproduction no.,Increasing,0.004
Sweden,1.3 (0.97 -- 1.5),1.3,1.2,0.15,0.97,1.2,1.2,1.3,1.3,1.5,Effective reproduction no.,Likely increasing,0.065
Belgium,1.2 (0.99 -- 1.7),1.2,1.2,0.22,0.99,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.06
Czechia,1.2 (0.99 -- 1.7),1.2,1.3,0.23,0.99,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.059
Hungary,1.2 (0.97 -- 1.7),1.2,1.2,0.23,0.97,1.1,1.1,1.2,1.4,1.7,Effective reproduction no.,Likely increasing,0.086
Iceland,1.2 (0.98 -- 1.5),1.2,1.2,0.18,0.98,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.066
Luxembourg,1.2 (1 -- 1.5),1.2,1.2,0.14,1,1.1,1.2,1.3,1.3,1.5,Effective reproduction no.,Increasing,0.03
Malta,1.2 (1 -- 1.4),1.2,1.2,0.11,1,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Increasing,0.034
Norway,1.2 (1 -- 1.5),1.2,1.2,0.17,1,1.1,1.2,1.3,1.3,1.5,Effective reproduction no.,Increasing,0.048
Portugal,1.2 (1 -- 1.3),1.2,1.2,0.072,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing,0.008
Finland,1.1 (0.88 -- 1.4),1.1,1.1,0.18,0.88,1,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.24
Netherlands,1.1 (0.96 -- 1.4),1.1,1.1,0.14,0.96,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.13
Bulgaria,1 (0.88 -- 1.4),1,1.1,0.16,0.88,0.95,0.99,1.1,1.2,1.4,Effective reproduction no.,Stable,0.42
France,1 (0.83 -- 1.2),1,1,0.12,0.83,0.92,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.51
Poland,1 (0.88 -- 1.3),1,1,0.14,0.88,0.96,0.99,1,1.1,1.3,Effective reproduction no.,Stable,0.43
Slovenia,1 (0.87 -- 1.3),1,1.1,0.16,0.87,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Stable,0.41
Lithuania,0.99 (0.88 -- 1.2),0.99,1,0.092,0.88,0.95,0.97,1,1,1.2,Effective reproduction no.,Stable,0.56
Austria,0.98 (0.83 -- 1.1),0.98,0.98,0.099,0.83,0.91,0.96,1,1,1.1,Effective reproduction no.,Stable,0.57
Slovakia,0.98 (0.81 -- 1.2),0.98,0.99,0.12,0.81,0.92,0.96,1,1,1.2,Effective reproduction no.,Stable,0.59
Latvia,0.97 (0.83 -- 1.2),0.97,0.99,0.12,0.83,0.92,0.95,0.99,1,1.2,Effective reproduction no.,Likely decreasing,0.62
Denmark,0.96 (0.82 -- 1.1),0.96,0.97,0.099,0.82,0.9,0.94,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.67
Germany,0.96 (0.77 -- 1.2),0.96,0.97,0.12,0.77,0.89,0.93,0.99,1,1.2,Effective reproduction no.,Likely decreasing,0.62
Estonia,0.89 (0.7 -- 1.1),0.89,0.9,0.13,0.7,0.82,0.87,0.92,0.97,1.1,Effective reproduction no.,Likely decreasing,0.86
Italy,0.87 (0.67 -- 1),0.87,0.86,0.12,0.67,0.79,0.84,0.89,0.93,1,Effective reproduction no.,Likely decreasing,0.92
