region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
United Kingdom,219759 (169757 -- 296880),219759,224708,41174,169757,196890,210784,229849,246467,296880,New confirmed cases by infection date,Likely increasing,0.082
Romania,75126 (57297 -- 101200),75126,76688,14040,57297,66628,71719,78497,84293,101200,New confirmed cases by infection date,Stable,0.54
Germany,53901 (23176 -- 134837),53901,64281,43410,23176,38288,47526,61730,78175,134837,New confirmed cases by infection date,Likely increasing,0.35
Netherlands,24331 (12435 -- 56888),24331,27975,15474,12435,17828,21709,27204,33338,56888,New confirmed cases by infection date,Increasing,0.042
Bulgaria,22903 (13197 -- 41663),22903,24643,9416,13197,18379,20988,25018,28833,41663,New confirmed cases by infection date,Likely increasing,0.12
Poland,21480 (15991 -- 29444),21480,21911,4171,15991,19012,20564,22480,24257,29444,New confirmed cases by infection date,Increasing,0.003
France,17404 (7443 -- 58611),17404,24147,30114,7443,12387,15238,19947,26319,58611,New confirmed cases by infection date,Likely decreasing,0.75
Latvia,17096 (11618 -- 25042),17096,17573,4255,11618,14673,16081,18131,20017,25042,New confirmed cases by infection date,Increasing,0.026
Lithuania,15773 (10478 -- 23581),15773,16247,4056,10478,13493,14843,16747,18636,23581,New confirmed cases by infection date,Likely increasing,0.16
Austria,13167 (8534 -- 21493),13167,13929,4176,8534,11063,12319,14164,16106,21493,New confirmed cases by infection date,Likely increasing,0.13
Greece,13050 (9391 -- 18019),13050,13290,2654,9391,11477,12402,13678,14804,18019,New confirmed cases by infection date,Likely increasing,0.23
Italy,11576 (9245 -- 15164),11576,11816,1827,9245,10534,11189,12018,12870,15164,New confirmed cases by infection date,Likely decreasing,0.67
Slovenia,10336 (5872 -- 21157),10336,11841,5405,5872,7995,9351,11545,14303,21157,New confirmed cases by infection date,Increasing,0.007
Czechia,9696 (5872 -- 17532),9696,10499,3829,5872,7935,9004,10533,12276,17532,New confirmed cases by infection date,Increasing,0.021
Belgium,9478 (4289 -- 27230),9478,12018,10601,4289,6815,8265,10728,13470,27230,New confirmed cases by infection date,Stable,0.46
Slovakia,9199 (3199 -- 23760),9199,10745,6744,3199,6160,7966,10653,13526,23760,New confirmed cases by infection date,Likely increasing,0.38
Croatia,8197 (5713 -- 12792),8197,8562,2248,5713,6998,7693,8708,9660,12792,New confirmed cases by infection date,Likely increasing,0.12
Ireland,8061 (5185 -- 16223),8061,9085,4514,5185,6700,7470,8655,10141,16223,New confirmed cases by infection date,Stable,0.4
Estonia,8060 (5889 -- 11358),8060,8265,1728,5889,7008,7647,8487,9254,11358,New confirmed cases by infection date,Likely increasing,0.066
Hungary,5958 (3456 -- 11559),5958,6557,2775,3456,4784,5506,6509,7612,11559,New confirmed cases by infection date,Likely increasing,0.062
Spain,5335 (3085 -- 11557),5335,6094,3061,3085,4212,4866,5869,7034,11557,New confirmed cases by infection date,Likely decreasing,0.83
Denmark,4585 (2906 -- 7309),4585,4816,1412,2906,3847,4293,4969,5603,7309,New confirmed cases by infection date,Likely increasing,0.19
Switzerland,3373 (1100 -- 11328),3373,4501,4722,1100,2133,2808,3938,5230,11328,New confirmed cases by infection date,Likely decreasing,0.71
Portugal,3286 (2157 -- 4869),3286,3375,835,2157,2780,3093,3507,3871,4869,New confirmed cases by infection date,Likely increasing,0.35
Sweden,3016 (1775 -- 4894),3016,3148,968,1775,2480,2822,3269,3684,4894,New confirmed cases by infection date,Stable,0.5
Finland,2455 (1171 -- 6551),2455,3021,3176,1171,1821,2187,2760,3440,6551,New confirmed cases by infection date,Stable,0.58
Norway,2226 (1086 -- 4589),2226,2455,1158,1086,1688,2009,2469,2948,4589,New confirmed cases by infection date,Stable,0.41
Luxembourg,536 (343 -- 902),536,569,176,343,454,502,573,652,902,New confirmed cases by infection date,Likely increasing,0.26
Cyprus,461 (246 -- 1172),461,563,396,246,350,412,526,654,1172,New confirmed cases by infection date,Likely decreasing,0.65
Iceland,199 (80 -- 620),199,257,201,80,133,171,235,311,620,New confirmed cases by infection date,Likely increasing,0.38
Malta,71 (28 -- 153),71,79,41,28,51,63,80,98,153,New confirmed cases by infection date,Likely decreasing,0.63
Liechtenstein,26 (4 -- 175),26,50,77,4,12,19,34,57,175,New confirmed cases by infection date,Likely increasing,0.19
Slovenia,1.7 (1.2 -- 2.6),1.7,1.8,0.53,1.2,1.4,1.5,1.8,2.1,2.6,Effective reproduction no.,Increasing,0.007
