region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Liechtenstein,6 (1 -- 37),6,11,23,1,3,4,7,11,37,New confirmed cases by infection date,Stable,0.53
France,1.7 (0.94 -- 3.2),1.7,1.8,0.71,0.94,1.4,1.6,1.9,2.2,3.2,Effective reproduction no.,Likely increasing,0.069
Malta,1.2 (0.34 -- 3),1.2,1.4,0.92,0.34,0.78,1,1.3,1.7,3,Effective reproduction no.,Likely increasing,0.39
Bulgaria,1.1 (0.76 -- 1.7),1.1,1.2,0.3,0.76,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.25
Norway,1.1 (0.77 -- 1.4),1.1,1.1,0.2,0.77,0.95,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.34
Poland,1.1 (0.75 -- 1.5),1.1,1.1,0.22,0.75,0.93,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.38
Romania,1.1 (0.79 -- 1.4),1.1,1.1,0.21,0.79,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.24
Slovakia,1.1 (0.84 -- 1.5),1.1,1.1,0.2,0.84,0.99,1.1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.27
Slovenia,1.1 (0.78 -- 1.5),1.1,1.1,0.23,0.78,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.33
Austria,1 (0.62 -- 1.4),1,1,0.25,0.62,0.87,0.96,1.1,1.1,1.4,Effective reproduction no.,Stable,0.47
Belgium,1 (0.41 -- 2),1,1.1,0.51,0.41,0.82,0.97,1.1,1.3,2,Effective reproduction no.,Stable,0.44
Latvia,1 (0.54 -- 2),1,1.1,0.5,0.54,0.83,0.95,1.1,1.3,2,Effective reproduction no.,Stable,0.45
United Kingdom,1 (0.75 -- 1.5),1,1.1,0.27,0.75,0.93,0.98,1,1.1,1.5,Effective reproduction no.,Stable,0.46
Liechtenstein,0.99 (0.55 -- 1.7),0.99,1,0.34,0.55,0.88,0.95,1,1.2,1.7,Effective reproduction no.,Stable,0.53
Lithuania,0.99 (0.76 -- 1.2),0.99,1,0.16,0.76,0.94,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.53
Cyprus,0.97 (0.68 -- 1.4),0.97,1,0.22,0.68,0.91,0.94,1,1.1,1.4,Effective reproduction no.,Likely decreasing,0.6
Sweden,0.96 (0.74 -- 1.5),0.96,1,0.25,0.74,0.86,0.92,1,1.1,1.5,Effective reproduction no.,Stable,0.58
Hungary,0.95 (0.5 -- 2),0.95,1.1,0.56,0.5,0.81,0.9,1,1.2,2,Effective reproduction no.,Stable,0.56
Luxembourg,0.95 (0.71 -- 1.5),0.95,1,0.31,0.71,0.87,0.92,0.98,1,1.5,Effective reproduction no.,Likely decreasing,0.66
Estonia,0.94 (0.63 -- 1.5),0.94,0.99,0.32,0.63,0.85,0.91,0.98,1.1,1.5,Effective reproduction no.,Likely decreasing,0.66
Germany,0.94 (0.44 -- 1.3),0.94,0.91,0.3,0.44,0.78,0.89,0.96,1,1.3,Effective reproduction no.,Likely decreasing,0.71
Italy,0.94 (0.61 -- 1.4),0.94,0.97,0.26,0.61,0.83,0.9,0.99,1.1,1.4,Effective reproduction no.,Likely decreasing,0.62
Czechia,0.93 (0.66 -- 1.3),0.93,0.96,0.23,0.66,0.81,0.89,0.98,1.1,1.3,Effective reproduction no.,Likely decreasing,0.64
Denmark,0.93 (0.59 -- 1.6),0.93,1,0.39,0.59,0.83,0.89,1,1.1,1.6,Effective reproduction no.,Likely decreasing,0.6
Switzerland,0.91 (0.57 -- 1.7),0.91,1,0.43,0.57,0.81,0.87,0.95,1.1,1.7,Effective reproduction no.,Likely decreasing,0.68
Netherlands,0.9 (0.27 -- 2),0.9,0.99,0.62,0.27,0.63,0.81,0.98,1.2,2,Effective reproduction no.,Likely decreasing,0.62
Finland,0.89 (0.59 -- 1.4),0.89,0.93,0.33,0.59,0.79,0.86,0.92,0.99,1.4,Effective reproduction no.,Likely decreasing,0.76
Spain,0.87 (0.43 -- 1.4),0.87,0.89,0.35,0.43,0.74,0.82,0.91,0.98,1.4,Effective reproduction no.,Likely decreasing,0.77
Croatia,0.8 (0.46 -- 1.3),0.8,0.82,0.27,0.46,0.7,0.77,0.83,0.89,1.3,Effective reproduction no.,Likely decreasing,0.86
