region,date,confirm
Austria,2023-07-11,38
Austria,2023-07-12,24
Austria,2023-07-13,22
Austria,2023-07-14,11
Austria,2023-07-15,14
Austria,2023-07-16,10
Austria,2023-07-17,9
Austria,2023-07-18,7
Austria,2023-07-19,5
Austria,2023-07-20,5
Belgium,2023-07-11,26
Belgium,2023-07-12,16
Belgium,2023-07-13,16
Belgium,2023-07-14,11
Belgium,2023-07-15,9
Belgium,2023-07-16,5
Belgium,2023-07-17,5
Belgium,2023-07-18,3
Belgium,2023-07-19,7
Belgium,2023-07-20,2
Belgium,2023-07-21,1
Bulgaria,2023-07-11,18
Bulgaria,2023-07-12,21
Bulgaria,2023-07-13,14
Bulgaria,2023-07-14,12
Bulgaria,2023-07-15,15
Bulgaria,2023-07-16,10
Bulgaria,2023-07-17,13
Bulgaria,2023-07-18,12
Bulgaria,2023-07-19,5
Bulgaria,2023-07-20,12
Bulgaria,2023-07-21,5
Bulgaria,2023-07-22,17
Bulgaria,2023-07-23,5
Croatia,2023-07-11,25
Croatia,2023-07-12,28
Croatia,2023-07-13,31
Croatia,2023-07-14,17
Croatia,2023-07-15,15
Croatia,2023-07-16,10
Croatia,2023-07-17,5
Croatia,2023-07-18,5
Croatia,2023-07-20,11
Croatia,2023-07-21,2
Croatia,2023-07-22,1
Cyprus,2023-07-11,0
Cyprus,2023-07-12,0
Cyprus,2023-07-13,2
Cyprus,2023-07-14,1
Cyprus,2023-07-15,0
Cyprus,2023-07-16,0
Cyprus,2023-07-17,0
Cyprus,2023-07-18,0
Cyprus,2023-07-19,0
Cyprus,2023-07-20,0
Cyprus,2023-07-21,0
Cyprus,2023-07-22,0
Czechia,2023-07-11,23
Czechia,2023-07-12,14
Czechia,2023-07-13,11
Czechia,2023-07-14,9
Czechia,2023-07-15,6
Czechia,2023-07-16,7
Czechia,2023-07-17,1
Czechia,2023-07-18,1
Czechia,2023-07-19,2
Czechia,2023-07-20,1
Czechia,2023-07-21,0
Czechia,2023-07-22,0
Czechia,2023-07-23,1
Denmark,2023-07-11,27
Denmark,2023-07-12,37
Denmark,2023-07-13,25
Denmark,2023-07-14,48
Denmark,2023-07-15,13
Denmark,2023-07-16,13
Denmark,2023-07-17,8
Denmark,2023-07-18,8
Denmark,2023-07-19,7
Denmark,2023-07-20,1
Estonia,2023-07-11,14
Estonia,2023-07-12,9
Estonia,2023-07-13,1
Estonia,2023-07-14,3
Estonia,2023-07-15,3
Estonia,2023-07-16,2
Estonia,2023-07-17,2
Estonia,2023-07-18,2
Estonia,2023-07-19,0
Estonia,2023-07-20,1
Estonia,2023-07-21,0
Estonia,2023-07-22,0
Finland,2023-07-11,91
Finland,2023-07-12,104
Finland,2023-07-13,83
Finland,2023-07-14,94
Finland,2023-07-15,87
Finland,2023-07-16,38
Finland,2023-07-17,7
France,2023-07-11,283
France,2023-07-12,253
France,2023-07-13,238
France,2023-07-14,160
France,2023-07-15,134
France,2023-07-16,149
France,2023-07-17,112
France,2023-07-18,106
France,2023-07-19,67
France,2023-07-20,68
Germany,2023-07-11,170
Germany,2023-07-12,135
Germany,2023-07-13,137
Germany,2023-07-14,90
Germany,2023-07-15,69
Germany,2023-07-16,67
Germany,2023-07-17,55
Germany,2023-07-18,32
Germany,2023-07-19,30
Germany,2023-07-20,15
Germany,2023-07-21,8
Greece,2023-07-11,47
Greece,2023-07-12,61
Greece,2023-07-13,55
Greece,2023-07-14,55
Greece,2023-07-15,56
Greece,2023-07-16,49
Greece,2023-07-17,43
Greece,2023-07-18,38
Greece,2023-07-19,20
Greece,2023-07-20,18
Greece,2023-07-21,18
Greece,2023-07-22,16
Greece,2023-07-23,16
Hungary,2023-07-11,6
