region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,416312 (174579 -- 765861),416312,438226,200345,174579,295702,375223,469239,550206,765861,New confirmed cases by infection date,Likely decreasing,0.63
France,373564 (87418 -- 1235520),373564,488546,440585,87418,219319,309663,458583,627657,1235520,New confirmed cases by infection date,Stable,0.5
Italy,135602 (95858 -- 189195),135602,137499,27875,95858,118357,128709,142021,153432,189195,New confirmed cases by infection date,Likely decreasing,0.73
United Kingdom,99620 (23887 -- 352833),99620,136788,157658,23887,64904,85344,117996,156216,352833,New confirmed cases by infection date,Likely decreasing,0.72
Austria,29770 (7720 -- 81722),29770,36081,23760,7720,18079,24956,36366,49484,81722,New confirmed cases by infection date,Likely decreasing,0.9
Portugal,18371 (5906 -- 111431),18371,34764,66418,5906,11052,14788,22715,34474,111431,New confirmed cases by infection date,Stable,0.58
Greece,17653 (10911 -- 27837),17653,18261,5198,10911,14673,16425,18834,21318,27837,New confirmed cases by infection date,Decreasing,0.98
Netherlands,10959 (1831 -- 38272),10959,14389,12703,1831,5635,8776,13640,19150,38272,New confirmed cases by infection date,Decreasing,0.98
Belgium,10447 (503 -- 59819),10447,18479,36550,503,4076,7865,13576,20336,59819,New confirmed cases by infection date,Likely decreasing,0.81
Czechia,10267 (3389 -- 28562),10267,12703,10874,3389,7387,9182,11721,14775,28562,New confirmed cases by infection date,Likely decreasing,0.81
Cyprus,9989 (3215 -- 19948),9989,10580,5398,3215,7203,8966,11040,13077,19948,New confirmed cases by infection date,Stable,0.42
Finland,7824 (812 -- 41879),7824,14881,53923,812,4081,6259,9642,14070,41879,New confirmed cases by infection date,Likely decreasing,0.71
Hungary,7139 (2139 -- 32643),7139,11399,16492,2139,4244,5782,8862,12972,32643,New confirmed cases by infection date,Likely increasing,0.39
Ireland,6916 (662 -- 35630),6916,11912,23765,662,3385,5479,8474,12561,35630,New confirmed cases by infection date,Likely decreasing,0.67
Switzerland,6232 (155 -- 39807),6232,11823,14731,155,1549,3682,9774,17520,39807,New confirmed cases by infection date,Decreasing,0.95
Slovakia,5237 (1975 -- 12093),5237,5903,3438,1975,3522,4517,5974,7395,12093,New confirmed cases by infection date,Likely decreasing,0.9
Denmark,3974 (2094 -- 8384),3974,4454,2129,2094,3053,3623,4402,5265,8384,New confirmed cases by infection date,Likely decreasing,0.91
Slovenia,3730 (1583 -- 9120),3730,4340,2584,1583,2607,3259,4218,5318,9120,New confirmed cases by infection date,Likely decreasing,0.64
Spain,3715 (101 -- 20668),3715,6627,10863,101,1252,2475,5165,8234,20668,New confirmed cases by infection date,Decreasing,0.95
Malta,2554 (924 -- 6234),2554,2950,1844,924,1758,2209,2933,3692,6234,New confirmed cases by infection date,Likely increasing,0.28
Lithuania,2481 (956 -- 4867),2481,2645,1258,956,1751,2170,2781,3342,4867,New confirmed cases by infection date,Likely decreasing,0.94
