region,date,confirm
Austria,2021-05-01,1615
Austria,2021-05-02,1625
Austria,2021-05-03,1091
Austria,2021-05-04,1394
Austria,2021-05-05,1644
Austria,2021-05-06,1245
Austria,2021-05-07,1333
Austria,2021-05-08,1233
Austria,2021-05-09,1026
Austria,2021-05-10,820
Austria,2021-05-11,870
Austria,2021-05-12,1194
Austria,2021-05-13,933
Austria,2021-05-14,887
Austria,2021-05-15,644
Austria,2021-05-16,673
Austria,2021-05-17,476
Austria,2021-05-18,582
Austria,2021-05-19,899
Austria,2021-05-20,562
Austria,2021-05-21,677
Austria,2021-05-22,583
Austria,2021-05-23,504
Austria,2021-05-24,360
Austria,2021-05-25,398
Austria,2021-05-26,445
Austria,2021-05-27,585
Austria,2021-05-28,541
Austria,2021-05-29,498
Austria,2021-05-30,379
Austria,2021-05-31,229
Austria,2021-06-01,337
Austria,2021-06-02,400
Austria,2021-06-03,282
Austria,2021-06-04,333
Austria,2021-06-05,271
Austria,2021-06-06,362
Austria,2021-06-07,279
Austria,2021-06-08,243
Austria,2021-06-09,366
Austria,2021-06-10,283
Austria,2021-06-11,216
Austria,2021-06-12,200
Austria,2021-06-13,233
Austria,2021-06-14,112
Austria,2021-06-15,117
Austria,2021-06-16,153
Austria,2021-06-17,179
Austria,2021-06-18,128
Austria,2021-06-19,136
Austria,2021-06-20,131
Austria,2021-06-21,94
Austria,2021-06-22,58
Austria,2021-06-23,117
Austria,2021-06-24,77
Austria,2021-06-25,94
Austria,2021-06-26,176
Austria,2021-06-27,69
Austria,2021-06-28,63
Austria,2021-06-29,29
Austria,2021-06-30,59
Austria,2021-07-01,62
Austria,2021-07-02,95
Austria,2021-07-03,93
Austria,2021-07-04,75
Austria,2021-07-05,80
Austria,2021-07-06,84
Austria,2021-07-07,107
Austria,2021-07-08,120
Austria,2021-07-09,163
Austria,2021-07-10,162
Austria,2021-07-11,159
Austria,2021-07-12,192
Austria,2021-07-13,218
Austria,2021-07-14,332
Austria,2021-07-15,306
Austria,2021-07-16,341
Austria,2021-07-17,411
Austria,2021-07-18,323
Austria,2021-07-19,263
Austria,2021-07-20,316
Austria,2021-07-21,431
Austria,2021-07-22,452
Austria,2021-07-23,392
Austria,2021-07-24,349
Belgium,2021-05-01,3205
Belgium,2021-05-02,2128
Belgium,2021-05-03,1334
Belgium,2021-05-04,2731
Belgium,2021-05-05,4119
Belgium,2021-05-06,3518
Belgium,2021-05-07,3723
Belgium,2021-05-08,3364
Belgium,2021-05-09,2258
Belgium,2021-05-10,1267
Belgium,2021-05-11,2456
Belgium,2021-05-12,3251
Belgium,2021-05-13,2890
Belgium,2021-05-14,1631
Belgium,2021-05-15,1967
Belgium,2021-05-16,1852
Belgium,2021-05-17,972
Belgium,2021-05-18,1819
Belgium,2021-05-19,3800
Belgium,2021-05-20,3192
Belgium,2021-05-21,2906
Belgium,2021-05-22,2516
Belgium,2021-05-23,1753
