region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Liechtenstein,3176 (643 -- 18412),3176,5756,9423,643,1560,2421,4120,6466,18412,New confirmed cases by infection date,Increasing,0.04
Malta,1546 (444 -- 5570),1546,2093,1938,444,922,1281,1878,2537,5570,New confirmed cases by infection date,Likely decreasing,0.61
Liechtenstein,1.9 (1 -- 4.1),1.9,2.2,1.1,1,1.4,1.7,2.1,2.6,4.1,Effective reproduction no.,Increasing,0.04
Hungary,1.6 (0.89 -- 2.9),1.6,1.7,0.66,0.89,1.3,1.5,1.7,2,2.9,Effective reproduction no.,Likely increasing,0.09
Romania,1.6 (0.8 -- 2.7),1.6,1.7,0.59,0.8,1.2,1.5,1.8,2,2.7,Effective reproduction no.,Likely increasing,0.12
Latvia,1.5 (1.1 -- 2.3),1.5,1.6,0.36,1.1,1.4,1.5,1.6,1.8,2.3,Effective reproduction no.,Increasing,0.026
Bulgaria,1.4 (0.95 -- 2),1.4,1.5,0.32,0.95,1.3,1.4,1.5,1.6,2,Effective reproduction no.,Likely increasing,0.069
Estonia,1.4 (1.1 -- 1.7),1.4,1.4,0.19,1.1,1.3,1.3,1.4,1.5,1.7,Effective reproduction no.,Increasing,0.023
Norway,1.4 (1.1 -- 2.2),1.4,1.5,0.38,1.1,1.2,1.3,1.5,1.6,2.2,Effective reproduction no.,Increasing,0.025
Slovenia,1.4 (0.94 -- 1.9),1.4,1.4,0.31,0.94,1.2,1.3,1.5,1.6,1.9,Effective reproduction no.,Likely increasing,0.082
Sweden,1.4 (1 -- 2.2),1.4,1.5,0.51,1,1.2,1.3,1.5,1.6,2.2,Effective reproduction no.,Increasing,0.046
Croatia,1.3 (0.91 -- 1.8),1.3,1.3,0.28,0.91,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Likely increasing,0.099
Cyprus,1.3 (0.81 -- 1.8),1.3,1.3,0.32,0.81,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Likely increasing,0.11
Finland,1.3 (1 -- 1.7),1.3,1.3,0.21,1,1.2,1.3,1.4,1.5,1.7,Effective reproduction no.,Increasing,0.044
Germany,1.3 (0.84 -- 2.3),1.3,1.4,0.56,0.84,1.1,1.2,1.4,1.6,2.3,Effective reproduction no.,Likely increasing,0.15
Iceland,1.3 (0.82 -- 2),1.3,1.4,0.39,0.82,1.1,1.3,1.4,1.5,2,Effective reproduction no.,Likely increasing,0.12
Lithuania,1.3 (0.99 -- 1.7),1.3,1.3,0.22,0.99,1.2,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.059
Luxembourg,1.3 (1 -- 1.8),1.3,1.4,0.25,1,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.037
Spain,1.3 (0.82 -- 2),1.3,1.3,0.36,0.82,1.1,1.3,1.4,1.5,2,Effective reproduction no.,Likely increasing,0.13
Denmark,1.2 (0.97 -- 1.4),1.2,1.2,0.14,0.97,1.1,1.2,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.069
Ireland,1.2 (0.72 -- 1.6),1.2,1.2,0.27,0.72,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.18
Poland,1.2 (0.86 -- 1.6),1.2,1.2,0.22,0.86,1.1,1.2,1.3,1.3,1.6,Effective reproduction no.,Likely increasing,0.16
Switzerland,1.2 (0.92 -- 1.8),1.2,1.2,0.28,0.92,1.1,1.2,1.2,1.3,1.8,Effective reproduction no.,Likely increasing,0.088
Austria,1.1 (0.66 -- 1.7),1.1,1.1,0.34,0.66,0.9,1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.37
Belgium,1.1 (0.83 -- 1.9),1.1,1.2,0.39,0.83,0.99,1,1.1,1.2,1.9,Effective reproduction no.,Likely increasing,0.3
Czechia,1.1 (0.69 -- 2.1),1.1,1.2,0.51,0.69,0.9,0.99,1.2,1.4,2.1,Effective reproduction no.,Stable,0.42
Slovakia,0.95 (0.64 -- 1.3),0.95,0.96,0.21,0.64,0.83,0.91,1,1.1,1.3,Effective reproduction no.,Likely decreasing,0.61
France,0.88 (0.48 -- 1.4),0.88,0.89,0.27,0.48,0.7,0.81,0.94,1.1,1.4,Effective reproduction no.,Likely decreasing,0.68
Malta,0.87 (0.37 -- 2.2),0.87,1,0.62,0.37,0.61,0.77,0.99,1.2,2.2,Effective reproduction no.,Likely decreasing,0.61
Portugal,0.83 (0.51 -- 1.3),0.83,0.85,0.24,0.51,0.69,0.77,0.88,0.99,1.3,Effective reproduction no.,Likely decreasing,0.76
Italy,0.78 (0.49 -- 1.1),0.78,0.79,0.2,0.49,0.65,0.73,0.82,0.91,1.1,Effective reproduction no.,Likely decreasing,0.86
Netherlands,0.77 (0.5 -- 1.1),0.77,0.78,0.19,0.5,0.65,0.73,0.82,0.9,1.1,Effective reproduction no.,Likely decreasing,0.87
Greece,0.56 (0.19 -- 1.5),0.56,0.67,0.46,0.19,0.36,0.47,0.66,0.84,1.5,Effective reproduction no.,Likely decreasing,0.83
United Kingdom,0.37 (0.22 -- 0.59),0.37,0.38,0.12,0.22,0.3,0.34,0.39,0.44,0.59,Effective reproduction no.,Decreasing,1
