forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,39653,0.108,1,2021-03-27,2021-03-22T00:00:00Z,United Kingdom,cases,GB,,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,41841.38,0.138,2,2021-04-03,2021-03-22T00:00:00Z,United Kingdom,cases,GB,,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,43787,0.178,3,2021-04-10,2021-03-22T00:00:00Z,United Kingdom,cases,GB,,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,46779.61,0.228,4,2021-04-17,2021-03-22T00:00:00Z,United Kingdom,cases,GB,,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,513.76,0.125,1,2021-03-27,2021-03-22T00:00:00Z,United Kingdom,deaths,GB,1.5529910326004,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,362.17,0.175,2,2021-04-03,2021-03-22T00:00:00Z,United Kingdom,deaths,GB,1.5529910326004,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,276.04,0.225,3,2021-04-10,2021-03-22T00:00:00Z,United Kingdom,deaths,GB,1.5529910326004,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,239.57,0.255,4,2021-04-17,2021-03-22T00:00:00Z,United Kingdom,deaths,GB,1.5529910326004,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,50450.06,0.075,1,2021-03-27,2021-03-22T00:00:00Z,Netherlands,cases,NL,1.24979832172394,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,56936.55,0.105,2,2021-04-03,2021-03-22T00:00:00Z,Netherlands,cases,NL,1.24979832172394,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,62974.64,0.125,3,2021-04-10,2021-03-22T00:00:00Z,Netherlands,cases,NL,1.24979832172394,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,66412.05,0.155,4,2021-04-17,2021-03-22T00:00:00Z,Netherlands,cases,NL,1.24979832172394,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,225,0.058,1,2021-03-27,2021-03-22T00:00:00Z,Netherlands,deaths,NL,1.12890557448069,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,237.72,0.098,2,2021-04-03,2021-03-22T00:00:00Z,Netherlands,deaths,NL,1.12890557448069,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,259.25,0.128,3,2021-04-10,2021-03-22T00:00:00Z,Netherlands,deaths,NL,1.12890557448069,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,282.13,0.158,4,2021-04-17,2021-03-22T00:00:00Z,Netherlands,deaths,NL,1.12890557448069,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,1346,0.07,1,2021-03-27,2021-03-22T00:00:00Z,Germany,deaths,DE,3.24586597283681,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,1400.15,0.104,2,2021-04-03,2021-03-22T00:00:00Z,Germany,deaths,DE,3.24586597283681,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,1539.18,0.124,3,2021-04-10,2021-03-22T00:00:00Z,Germany,deaths,DE,3.24586597283681,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,1727.99,0.164,4,2021-04-17,2021-03-22T00:00:00Z,Germany,deaths,DE,3.24586597283681,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,2232.98,0.06,1,2021-03-27,2021-03-22T00:00:00Z,Poland,deaths,PL,1.37614262898763,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,2444.22,0.09,2,2021-04-03,2021-03-22T00:00:00Z,Poland,deaths,PL,1.37614262898763,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,2657.36,0.11,3,2021-04-10,2021-03-22T00:00:00Z,Poland,deaths,PL,1.37614262898763,12
89444,2021-03-22T00:00:00Z,TRUE,anonymous,log-normal,2871.73,0.13,4,2021-04-17,2021-03-22T00:00:00Z,Poland,deaths,PL,1.37614262898763,12
847492,2021-03-22T00:00:00Z,FALSE,yes,log-normal,23594,0.036,1,2021-03-27,2021-03-22T00:00:00Z,Austria,cases,AT,,12
847492,2021-03-22T00:00:00Z,FALSE,yes,log-normal,26566,0.056,2,2021-04-03,2021-03-22T00:00:00Z,Austria,cases,AT,,12
847492,2021-03-22T00:00:00Z,FALSE,yes,log-normal,28337,0.076,3,2021-04-10,2021-03-22T00:00:00Z,Austria,cases,AT,,12
847492,2021-03-22T00:00:00Z,FALSE,yes,log-normal,25187,0.09,4,2021-04-17,2021-03-22T00:00:00Z,Austria,cases,AT,,12
847492,2021-03-22T00:00:00Z,FALSE,yes,log-normal,192605,0.042,1,2021-03-27,2021-03-22T00:00:00Z,Poland,cases,PL,10.7669627984365,12
847492,2021-03-22T00:00:00Z,FALSE,yes,log-normal,233623,0.072,2,2021-04-03,2021-03-22T00:00:00Z,Poland,cases,PL,10.7669627984365,12
847492,2021-03-22T00:00:00Z,FALSE,yes,log-normal,263179,0.092,3,2021-04-10,2021-03-22T00:00:00Z,Poland,cases,PL,10.7669627984365,12
847492,2021-03-22T00:00:00Z,FALSE,yes,log-normal,270851,0.12,4,2021-04-17,2021-03-22T00:00:00Z,Poland,cases,PL,10.7669627984365,12
