region,date,confirm
Austria,2023-08-01,2825
Austria,2023-08-02,2218
Austria,2023-08-03,2117
Austria,2023-08-04,1412
Austria,2023-08-05,1087
Austria,2023-08-06,970
Austria,2023-08-07,825
Belgium,2023-08-01,1238
Belgium,2023-08-02,929
Belgium,2023-08-03,845
Belgium,2023-08-04,511
Belgium,2023-08-05,515
Belgium,2023-08-06,302
Belgium,2023-08-07,221
Belgium,2023-08-08,185
Belgium,2023-08-09,171
Belgium,2023-08-10,221
Belgium,2023-08-11,209
Belgium,2023-08-12,332
Belgium,2023-08-13,556
Bulgaria,2023-08-01,718
Bulgaria,2023-08-02,740
Bulgaria,2023-08-03,589
Bulgaria,2023-08-04,542
Bulgaria,2023-08-05,422
Bulgaria,2023-08-06,389
Bulgaria,2023-08-07,276
Bulgaria,2023-08-08,205
Bulgaria,2023-08-09,172
Bulgaria,2023-08-10,139
Bulgaria,2023-08-11,123
Bulgaria,2023-08-12,115
Bulgaria,2023-08-13,177
Croatia,2023-08-01,1281
Croatia,2023-08-02,872
Croatia,2023-08-03,758
Croatia,2023-08-04,409
Croatia,2023-08-05,290
Croatia,2023-08-06,208
Croatia,2023-08-07,132
Croatia,2023-08-08,106
Croatia,2023-08-09,106
Croatia,2023-08-10,108
Croatia,2023-08-11,119
Cyprus,2023-08-01,1154
Cyprus,2023-08-02,1050
Cyprus,2023-08-03,801
Cyprus,2023-08-04,606
Cyprus,2023-08-05,412
Cyprus,2023-08-06,398
Cyprus,2023-08-07,321
Cyprus,2023-08-08,273
Cyprus,2023-08-09,425
Cyprus,2023-08-10,593
Cyprus,2023-08-11,742
Cyprus,2023-08-12,926
Cyprus,2023-08-13,1086
Czechia,2023-08-01,449
Czechia,2023-08-02,349
Czechia,2023-08-03,279
Czechia,2023-08-04,224
Czechia,2023-08-05,177
Czechia,2023-08-06,127
Czechia,2023-08-07,138
Czechia,2023-08-08,72
Czechia,2023-08-09,50
Czechia,2023-08-10,64
Czechia,2023-08-11,82
Czechia,2023-08-12,73
Czechia,2023-08-13,127
Denmark,2023-08-01,570
Denmark,2023-08-02,368
Denmark,2023-08-03,306
Denmark,2023-08-04,181
Denmark,2023-08-05,169
Denmark,2023-08-06,128
Denmark,2023-08-07,101
Denmark,2023-08-08,60
Denmark,2023-08-09,86
Denmark,2023-08-10,91
Denmark,2023-08-11,58
Denmark,2023-08-12,107
Estonia,2023-08-01,193
Estonia,2023-08-02,181
Estonia,2023-08-03,149
Estonia,2023-08-04,120
Estonia,2023-08-05,96
Estonia,2023-08-06,63
Estonia,2023-08-07,51
Estonia,2023-08-08,36
Estonia,2023-08-09,31
Estonia,2023-08-10,44
Estonia,2023-08-11,47
Estonia,2023-08-13,27
Finland,2023-08-01,1465
Finland,2023-08-02,1221
Finland,2023-08-03,859
Finland,2023-08-04,621
Finland,2023-08-08,305
Finland,2023-08-09,212
Finland,2023-08-10,176
Finland,2023-08-11,152
Finland,2023-08-12,170
Finland,2023-08-13,165
France,2023-08-01,24280
France,2023-08-02,20919
France,2023-08-03,25230
France,2023-08-04,18614
France,2023-08-05,15618
France,2023-08-06,11200
France,2023-08-07,8794
Germany,2023-08-01,6708
Germany,2023-08-02,4356
Germany,2023-08-03,4273
Germany,2023-08-04,2767
Germany,2023-08-05,2392
Germany,2023-08-06,2014
Germany,2023-08-07,1528
Germany,2023-08-08,1099
Greece,2023-08-01,7211
Greece,2023-08-02,7592
Greece,2023-08-03,6129
Greece,2023-08-04,4258
Greece,2023-08-05,3144
Greece,2023-08-06,2466
Greece,2023-08-07,2365
Greece,2023-08-08,1846
Greece,2023-08-09,1872
Greece,2023-08-10,1986
Greece,2023-08-11,2598
Greece,2023-08-12,3367
Greece,2023-08-13,4389
Hungary,2023-08-01,312
Hungary,2023-08-02,225
Hungary,2023-08-03,171
Hungary,2023-08-04,103
Hungary,2023-08-05,92
Hungary,2023-08-06,47
Hungary,2023-08-07,42
Hungary,2023-08-08,29
Hungary,2023-08-09,22
Hungary,2023-08-10,40
Hungary,2023-08-11,27
Hungary,2023-08-12,26
