region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,1505270 (620989 -- 3621850),1505270,1718480,944660,620989,1042740,1315440,1725150,2150400,3621850,New confirmed cases by infection date,Increasing,0.0045
Italy,735668 (371180 -- 1572320),735668,825915,408468,371180,555337,663584,814606,984197,1572320,New confirmed cases by infection date,Likely increasing,0.34
Czechia,496131 (267492 -- 1032650),496131,556502,252602,267492,384491,449094,554542,667141,1032650,New confirmed cases by infection date,Increasing,5e-04
Greece,237122 (144482 -- 420168),237122,254359,87198,144482,193426,219454,257276,295289,420168,New confirmed cases by infection date,Increasing,0.032
Sweden,135911 (43232 -- 401838),135911,171754,132715,43232,86328,114142,161169,217425,401838,New confirmed cases by infection date,Likely increasing,0.29
Lithuania,97968 (33663 -- 310773),97968,125201,101308,33663,62755,81998,114859,155055,310773,New confirmed cases by infection date,Likely increasing,0.058
Denmark,89490 (44188 -- 184143),89490,98167,43258,44188,68105,80139,100486,119767,184143,New confirmed cases by infection date,Increasing,0.001
Norway,85524 (39845 -- 204105),85524,100372,55940,39845,61806,74672,98037,124368,204105,New confirmed cases by infection date,Likely increasing,0.26
Hungary,80770 (42044 -- 154466),80770,87047,36708,42044,60064,72006,89544,105618,154466,New confirmed cases by infection date,Increasing,5e-04
Belgium,69136 (41321 -- 119585),69136,73047,25054,41321,55771,64270,74770,84593,119585,New confirmed cases by infection date,Increasing,0.006
Croatia,52754 (27801 -- 131286),52754,62097,38110,27801,40625,47877,58096,69409,131286,New confirmed cases by infection date,Likely increasing,0.24
Estonia,51661 (16229 -- 147799),51661,63631,48460,16229,34249,42976,61104,79711,147799,New confirmed cases by infection date,Likely increasing,0.17
Slovenia,32307 (17854 -- 63185),32307,35653,17137,17854,24777,29325,35888,41861,63185,New confirmed cases by infection date,Increasing,0.02
Netherlands,29498 (9610 -- 113722),29498,43512,54670,9610,18698,24733,36274,50709,113722,New confirmed cases by infection date,Likely increasing,0.16
Slovakia,24141 (13082 -- 50589),24141,26767,12090,13082,18296,21590,26680,32096,50589,New confirmed cases by infection date,Increasing,0.009
Bulgaria,18124 (10228 -- 36345),18124,19927,8593,10228,14221,16483,19968,23443,36345,New confirmed cases by infection date,Likely decreasing,0.77
Romania,15145 (7347 -- 39151),15145,18418,12004,7347,11238,13565,17426,21794,39151,New confirmed cases by infection date,Likely decreasing,0.86
