region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Bulgaria,1.3 (0.85 -- 1.8),1.3,1.3,0.29,0.85,1.1,1.2,1.4,1.5,1.8,Effective reproduction no.,Likely increasing,0.12
Liechtenstein,1.3 (0.89 -- 2.3),1.3,1.4,0.5,0.89,1.1,1.2,1.4,1.6,2.3,Effective reproduction no.,Likely increasing,0.09
Lithuania,1.3 (1 -- 1.8),1.3,1.4,0.24,1,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Increasing,0.042
Portugal,1.3 (0.81 -- 2.1),1.3,1.3,0.4,0.81,1.1,1.2,1.4,1.5,2.1,Effective reproduction no.,Likely increasing,0.19
Romania,1.3 (0.69 -- 2.5),1.3,1.4,0.6,0.69,1,1.2,1.5,1.7,2.5,Effective reproduction no.,Likely increasing,0.22
Belgium,1.2 (0.88 -- 2.1),1.2,1.3,0.47,0.88,1,1.1,1.2,1.4,2.1,Effective reproduction no.,Likely increasing,0.16
Denmark,1.2 (1 -- 1.5),1.2,1.2,0.16,1,1.2,1.2,1.2,1.3,1.5,Effective reproduction no.,Increasing,0.032
Iceland,1.2 (0.71 -- 1.8),1.2,1.2,0.34,0.71,1.1,1.2,1.3,1.4,1.8,Effective reproduction no.,Likely increasing,0.2
Luxembourg,1.2 (0.8 -- 1.6),1.2,1.2,0.25,0.8,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.24
Netherlands,1.2 (0.75 -- 1.9),1.2,1.3,0.35,0.75,1,1.2,1.3,1.5,1.9,Effective reproduction no.,Likely increasing,0.22
Spain,1.2 (0.66 -- 1.7),1.2,1.2,0.35,0.66,0.99,1.1,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.26
Switzerland,1.2 (0.9 -- 1.5),1.2,1.2,0.17,0.9,1.1,1.2,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.096
United Kingdom,1.2 (0.76 -- 2),1.2,1.3,0.39,0.76,1,1.2,1.3,1.5,2,Effective reproduction no.,Likely increasing,0.23
Croatia,1.1 (0.73 -- 1.5),1.1,1.1,0.23,0.73,0.96,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.32
Slovenia,1 (0.63 -- 1.4),1,1,0.25,0.63,0.85,0.94,1.1,1.2,1.4,Effective reproduction no.,Stable,0.5
Cyprus,0.96 (0.33 -- 1.4),0.96,0.93,0.36,0.33,0.66,0.85,1.1,1.2,1.4,Effective reproduction no.,Stable,0.54
France,0.95 (0.6 -- 1.6),0.95,1,0.31,0.6,0.8,0.89,1,1.1,1.6,Effective reproduction no.,Stable,0.57
Malta,0.81 (0.37 -- 1.7),0.81,0.9,0.45,0.37,0.6,0.72,0.9,1.1,1.7,Effective reproduction no.,Likely decreasing,0.68
Italy,0.8 (0.53 -- 1.2),0.8,0.83,0.21,0.53,0.69,0.76,0.85,0.94,1.2,Effective reproduction no.,Likely decreasing,0.82
Finland,0.69 (0.087 -- 1.3),0.69,0.7,0.4,0.087,0.35,0.56,0.84,1,1.3,Effective reproduction no.,Likely decreasing,0.71
Ireland,0.48 (0.16 -- 1.1),0.48,0.53,0.28,0.16,0.32,0.42,0.55,0.68,1.1,Effective reproduction no.,Likely decreasing,0.93
