region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Ireland,2023-09-17,,estimate,-0.0176560174391571,-0.0135828082263176,0.0871168543590783,-0.148963876153072,-0.0738748586906815,-0.0397751885140356,0.0033149259013168,0.0420636926503604,0.136024724919186
Ireland,2023-09-18,,estimate,-0.0259998179219082,-0.0231282285534527,0.0877061543229553,-0.162289645979991,-0.0824369446001517,-0.0456839777354186,-0.00399178020724177,0.0343346593133896,0.128608021452173
Ireland,2023-09-19,,estimate,-0.0367265981473942,-0.0360506721823301,0.0917938691635844,-0.18918115912702,-0.0935824900784157,-0.0580504330791161,-0.0153309611138594,0.0209846130873965,0.118998541985824
Ireland,2023-09-20,,estimate,-0.0491071562093497,-0.0518461010544327,0.10330791090871,-0.231537763684461,-0.113071777269476,-0.0702333759001358,-0.0257037288069369,0.0110872750102512,0.120059469098465
Ireland,2023-09-21,,estimate,-0.0609958716596873,-0.0694421003858291,0.123774343724712,-0.299431218852344,-0.136422607072426,-0.086259837327391,-0.0344849861279529,0.0075308326699036,0.125525805214353
Ireland,2023-09-22,,estimate based on partial data,-0.0674285825796795,-0.0873143730327355,0.150621181608698,-0.358805392127475,-0.163067188407143,-0.101426208529231,-0.0410643351783431,0.0039740309240282,0.133829969471703
Ireland,2023-09-23,,estimate based on partial data,-0.0741833630354363,-0.10370254948464,0.179022256578919,-0.441274602811039,-0.184886688259355,-0.110652513071976,-0.0439203262825376,0.00532820045504576,0.145300846635508
Ireland,2023-09-24,,estimate based on partial data,-0.0795411309351792,-0.116879637684684,0.20385358173216,-0.503990295012782,-0.200381581222967,-0.118607522316622,-0.0434963871889703,0.00816154852723517,0.155200311540927
Ireland,2023-09-25,,forecast,-0.0795411309351792,-0.116879637684684,0.20385358173216,-0.503990295012782,-0.200381581222967,-0.118607522316622,-0.0434963871889703,0.00816154852723517,0.155200311540927
Ireland,2023-09-26,,forecast,-0.0795411309351792,-0.116879637684684,0.20385358173216,-0.503990295012782,-0.200381581222967,-0.118607522316622,-0.0434963871889703,0.00816154852723517,0.155200311540927
Ireland,2023-09-27,,forecast,-0.0795411309351792,-0.116879637684684,0.20385358173216,-0.503990295012782,-0.200381581222967,-0.118607522316622,-0.0434963871889703,0.00816154852723517,0.155200311540927
Ireland,2023-09-28,,forecast,-0.0795411309351792,-0.116879637684684,0.20385358173216,-0.503990295012782,-0.200381581222967,-0.118607522316622,-0.0434963871889703,0.00816154852723517,0.155200311540927
Ireland,2023-09-29,,forecast,-0.0795411309351792,-0.116879637684684,0.20385358173216,-0.503990295012782,-0.200381581222967,-0.118607522316622,-0.0434963871889703,0.00816154852723517,0.155200311540927
Italy,2023-09-14,,estimate,0.0178656821158159,0.0232170741384913,0.091647622706377,-0.120853131539362,-0.0394724146533637,-0.0018582155558706,0.0401478067555489,0.0832232601395074,0.180623954123489
Italy,2023-09-15,,estimate,0.0217410999648885,0.0246814870420791,0.0825951511720764,-0.10622710786711,-0.0313952469931729,0.00174542718304076,0.0404266935493459,0.0765016171310919,0.165398008366487
Italy,2023-09-16,,estimate,0.0245410010855776,0.025173967539995,0.0779147002487835,-0.102730924147844,-0.0289002195737606,0.00597434536758227,0.0410084122077355,0.075469669074139,0.156385559677688
Italy,2023-09-17,,estimate,0.0212568613965155,0.0239767597898734,0.0775994995316365,-0.098854220746602,-0.0283562869455567,0.00379837689995007,0.0410442106452313,0.0739647172090028,0.151583902026488
Italy,2023-09-18,,estimate,0.0188551794929918,0.0205685342026057,0.0803395417596818,-0.106575106947692,-0.0318103558935,-0.000335171732512024,0.03886264489121,0.0702459903677187,0.15487442525203
Italy,2023-09-19,,estimate,0.0124544923246333,0.0147665344929135,0.0859720325217585,-0.121499069370551,-0.0407233794635033,-0.0065914884295592,0.0327467978015317,0.0677722636249399,0.154235484274221
Italy,2023-09-20,,estimate,0.0063718922050159,0.00680687595018221,0.0960000122971289,-0.143871245532737,-0.0562529473470691,-0.0148523471032898,0.0283579917540309,0.0652393595222175,0.156071671221903
Italy,2023-09-21,,estimate,0.000533830696526392,-0.00265788567951904,0.111837842133747,-0.188158119382622,-0.0720911403692239,-0.0254987100084368,0.023599379636816,0.0648724976831564,0.170331245592227
Italy,2023-09-22,,estimate based on partial data,-0.00424072505086361,-0.0126481516585173,0.132787577961257,-0.239595655146348,-0.0867880129989021,-0.0334947580049777,0.0190158075847938,0.0638094959695575,0.186394642014555
Italy,2023-09-23,,estimate based on partial data,-0.0112068712532736,-0.022017830032223,0.15578483910481,-0.285494306032166,-0.101517316155232,-0.0413113975257367,0.0178815449910898,0.067781604266422,0.203056074597524
Italy,2023-09-24,,estimate based on partial data,-0.0121213813009928,-0.0296474844974111,0.176565460419661,-0.334972863056024,-0.114120719349021,-0.0456507874918856,0.0149967938267768,0.0712832676119361,0.221507719702536
Italy,2023-09-25,,forecast,-0.0121213813009928,-0.0296474844974111,0.176565460419661,-0.334972863056024,-0.114120719349021,-0.0456507874918856,0.0149967938267768,0.0712832676119361,0.221507719702536
Italy,2023-09-26,,forecast,-0.0121213813009928,-0.0296474844974111,0.176565460419661,-0.334972863056024,-0.114120719349021,-0.0456507874918856,0.0149967938267768,0.0712832676119361,0.221507719702536
Italy,2023-09-27,,forecast,-0.0121213813009928,-0.0296474844974111,0.176565460419661,-0.334972863056024,-0.114120719349021,-0.0456507874918856,0.0149967938267768,0.0712832676119361,0.221507719702536
Italy,2023-09-28,,forecast,-0.0121213813009928,-0.0296474844974111,0.176565460419661,-0.334972863056024,-0.114120719349021,-0.0456507874918856,0.0149967938267768,0.0712832676119361,0.221507719702536
Italy,2023-09-29,,forecast,-0.0121213813009928,-0.0296474844974111,0.176565460419661,-0.334972863056024,-0.114120719349021,-0.0456507874918856,0.0149967938267768,0.0712832676119361,0.221507719702536
Latvia,2023-09-14,,estimate,0.00751268186805471,0.00181382046428315,0.0870509369423212,-0.133466783968728,-0.0588529870230767,-0.018226923245402,0.0297183133438642,0.055610638108423,0.13200745131631
Latvia,2023-09-15,,estimate,0.00703306680662265,0.000609081415245529,0.0844487738403055,-0.130982433337853,-0.0599614963980852,-0.018288140191346,0.0293798030825767,0.0540548811082879,0.128610664216285
Latvia,2023-09-16,,estimate,0.0058154751693116,-0.000530942615039156,0.0846294368046966,-0.134657915446283,-0.061901947839694,-0.0184383525981189,0.0280496127338343,0.0546933143932935,0.128936137948602
Latvia,2023-09-17,,estimate,0.00573716519800732,-0.00141713437351249,0.0872987658463467,-0.140396650086172,-0.0638765453798583,-0.0215286170282396,0.0288783488844819,0.0549354448692133,0.131942829799971
Latvia,2023-09-18,,estimate,0.00502070486448823,-0.0019021473873105,0.091697018326783,-0.144245934439045,-0.0647364781310446,-0.0217101114629882,0.0293367209895054,0.0556306199958951,0.136350821887521
Latvia,2023-09-19,,estimate,0.00478807064164345,-0.00189974566002715,0.0974498900643621,-0.147891221181082,-0.0665437830021774,-0.0218668958388781,0.0287772382205017,0.057200751825211,0.142985003348754
Latvia,2023-09-20,,estimate,0.00567935127427681,-0.00139882989790505,0.104672253735242,-0.152890202760033,-0.0670178011969583,-0.0234684865292199,0.0288986383836477,0.0578473238971105,0.163739364896753
Latvia,2023-09-21,,estimate,0.00610609491903056,-0.000468704715839945,0.113571046390674,-0.165969152999773,-0.0691424873840894,-0.0245432438135364,0.0316293529274202,0.0601095328051615,0.172818226081466
Latvia,2023-09-22,,estimate based on partial data,0.00602239348583157,0.000747008409411021,0.123957335531246,-0.181411256976608,-0.0722293209123443,-0.0232945939069569,0.0331781337481528,0.0636630039982037,0.195328213742872
Latvia,2023-09-23,,estimate based on partial data,0.00750720579516896,0.00204797794558964,0.134920320259015,-0.197915009785991,-0.073246930504691,-0.0252120408387645,0.0344057283604044,0.0646734659854796,0.21959004862103
Latvia,2023-09-24,,estimate based on partial data,0.00800763316416957,0.00320624486513257,0.144845635646384,-0.210376854294699,-0.07427135954842,-0.0257200813391476,0.0348468405191613,0.0666835263851055,0.247746325278679
Latvia,2023-09-25,,forecast,0.00800763316416957,0.00320624486513257,0.144845635646384,-0.210376854294699,-0.07427135954842,-0.0257200813391476,0.0348468405191613,0.0666835263851055,0.247746325278679
Latvia,2023-09-26,,forecast,0.00800763316416957,0.00320624486513257,0.144845635646384,-0.210376854294699,-0.07427135954842,-0.0257200813391476,0.0348468405191613,0.0666835263851055,0.247746325278679
Latvia,2023-09-27,,forecast,0.00800763316416957,0.00320624486513257,0.144845635646384,-0.210376854294699,-0.07427135954842,-0.0257200813391476,0.0348468405191613,0.0666835263851055,0.247746325278679
Latvia,2023-09-28,,forecast,0.00800763316416957,0.00320624486513257,0.144845635646384,-0.210376854294699,-0.07427135954842,-0.0257200813391476,0.0348468405191613,0.0666835263851055,0.247746325278679
Latvia,2023-09-29,,forecast,0.00800763316416957,0.00320624486513257,0.144845635646384,-0.210376854294699,-0.07427135954842,-0.0257200813391476,0.0348468405191613,0.0666835263851055,0.247746325278679
Lithuania,2023-09-20,,estimate,-0.0117304923126234,-0.0138010901585986,0.123371773474564,-0.229640239256095,-0.0962766516748186,-0.0433216937636164,0.0203048693134417,0.0730919273109894,0.179397278390443
Lithuania,2023-09-21,,estimate,-0.0198193400648328,-0.0212199970472721,0.129180366394772,-0.240846996778561,-0.103859581960884,-0.0514504771459166,0.0154608527821264,0.072755508055531,0.177041490530051
Lithuania,2023-09-22,,estimate based on partial data,-0.0326197803178652,-0.0294614387587041,0.154902148504238,-0.296542401725336,-0.123267754759202,-0.0694300847466688,0.00866235718538836,0.0697242465859494,0.231071953495571
Lithuania,2023-09-23,,estimate based on partial data,-0.0415848159792507,-0.0363179269677266,0.187430746609365,-0.351540547205488,-0.148856685836623,-0.0800865770272664,0.00102854201281403,0.0704769626586283,0.274261676704848
Lithuania,2023-09-24,,estimate based on partial data,-0.0450990717078412,-0.0401577715360876,0.208743589032856,-0.386789847989955,-0.162438364440737,-0.0887292108009735,-0.00104974458689228,0.0768484856231096,0.303031102124867
Lithuania,2023-09-25,,forecast,-0.0450990717078412,-0.0401577715360876,0.208743589032856,-0.386789847989955,-0.162438364440737,-0.0887292108009735,-0.00104974458689228,0.0768484856231096,0.303031102124867
Lithuania,2023-09-26,,forecast,-0.0450990717078412,-0.0401577715360876,0.208743589032856,-0.386789847989955,-0.162438364440737,-0.0887292108009735,-0.00104974458689228,0.0768484856231096,0.303031102124867
Lithuania,2023-09-27,,forecast,-0.0450990717078412,-0.0401577715360876,0.208743589032856,-0.386789847989955,-0.162438364440737,-0.0887292108009735,-0.00104974458689228,0.0768484856231096,0.303031102124867
Lithuania,2023-09-28,,forecast,-0.0450990717078412,-0.0401577715360876,0.208743589032856,-0.386789847989955,-0.162438364440737,-0.0887292108009735,-0.00104974458689228,0.0768484856231096,0.303031102124867
Lithuania,2023-09-29,,forecast,-0.0450990717078412,-0.0401577715360876,0.208743589032856,-0.386789847989955,-0.162438364440737,-0.0887292108009735,-0.00104974458689228,0.0768484856231096,0.303031102124867
Malta,2023-09-15,,estimate,-0.0348057819348178,-0.03308120174369,0.0948085944775187,-0.181095904014523,-0.102535501245664,-0.0587346344811302,-0.0147507834831698,0.0265694108578599,0.132586720773608
Malta,2023-09-16,,estimate,-0.046673972019066,-0.0424521741133101,0.086460483313913,-0.175395996211761,-0.10213372843311,-0.0688066187050667,-0.0235745262267977,0.012081870638,0.102087617378096
Malta,2023-09-17,,estimate,-0.0547801997029753,-0.0535022262916925,0.0877765092588052,-0.193378178821205,-0.112143406361877,-0.0781852184620638,-0.0332391530074104,0.0036433590195289,0.0856822523645982
Malta,2023-09-18,,estimate,-0.0645299863169908,-0.0655234511621006,0.0978457395335364,-0.221682066031306,-0.129378196025767,-0.0897422838904763,-0.0403112994186184,0.00146942615632436,0.0815745911848473
Malta,2023-09-19,,estimate,-0.0706584480811222,-0.0778106465456558,0.112092594643205,-0.262411608216905,-0.15164313813415,-0.102257490177218,-0.0414350544753532,0.000145317038077184,0.0852126114426313
Malta,2023-09-20,,estimate,-0.0783416164750946,-0.089681967009883,0.127916607362315,-0.311845379596111,-0.17206334192031,-0.115607931627642,-0.0463187705911336,0.000321414478183708,0.0968878201867593
Malta,2023-09-21,,estimate,-0.0855580619037062,-0.100507715222317,0.145243384044101,-0.363322497867426,-0.19251979743501,-0.126562499853008,-0.0482429189846009,0.00304767197103271,0.109753623387259
Malta,2023-09-22,,estimate based on partial data,-0.0928729633286837,-0.109757242394444,0.164281681421171,-0.409297441773779,-0.209503311602688,-0.137084188688016,-0.0509052323384445,0.00719574343937935,0.131618446978996
Malta,2023-09-23,,estimate based on partial data,-0.0991698466845489,-0.117046644439911,0.18367912620763,-0.45481636496924,-0.221346465147894,-0.143636910972628,-0.0531673070601904,0.0137099087668152,0.142399676978884
Malta,2023-09-24,,estimate based on partial data,-0.102532599417675,-0.122156450059061,0.200441808878566,-0.487367750464285,-0.22888251309086,-0.151665406353964,-0.0508961909610582,0.0147647037662259,0.151427580599159
Malta,2023-09-25,,forecast,-0.102532599417675,-0.122156450059061,0.200441808878566,-0.487367750464285,-0.22888251309086,-0.151665406353964,-0.0508961909610582,0.0147647037662259,0.151427580599159
Malta,2023-09-26,,forecast,-0.102532599417675,-0.122156450059061,0.200441808878566,-0.487367750464285,-0.22888251309086,-0.151665406353964,-0.0508961909610582,0.0147647037662259,0.151427580599159
Malta,2023-09-27,,forecast,-0.102532599417675,-0.122156450059061,0.200441808878566,-0.487367750464285,-0.22888251309086,-0.151665406353964,-0.0508961909610582,0.0147647037662259,0.151427580599159
Malta,2023-09-28,,forecast,-0.102532599417675,-0.122156450059061,0.200441808878566,-0.487367750464285,-0.22888251309086,-0.151665406353964,-0.0508961909610582,0.0147647037662259,0.151427580599159
Malta,2023-09-29,,forecast,-0.102532599417675,-0.122156450059061,0.200441808878566,-0.487367750464285,-0.22888251309086,-0.151665406353964,-0.0508961909610582,0.0147647037662259,0.151427580599159
Poland,2023-09-14,,estimate,0.00115961139722642,-0.00136449426402896,0.0971777403176628,-0.165638436175309,-0.0625926869160008,-0.022033145271699,0.0237333773597647,0.0608913222003905,0.163010488502951
Poland,2023-09-15,,estimate,0.00345650465227209,0.00218069387088089,0.0874085915310203,-0.141874279688614,-0.0552528321635221,-0.0165348231545755,0.0256689414099166,0.0608130710319435,0.14136256706328
Poland,2023-09-16,,estimate,0.00899038242064224,0.00765643824693294,0.0825056452116767,-0.124434878519269,-0.0477924026101166,-0.00901737453741705,0.0326508054586808,0.0616019251713265,0.137872543926878
Poland,2023-09-17,,estimate,0.0179657673534096,0.0151484314694271,0.0824302137254023,-0.118476121971886,-0.0396611323908909,-0.00532162334166507,0.0361229059080883,0.0697128267302692,0.145078976886497
Poland,2023-09-18,,estimate,0.0263393848518863,0.0244053391443904,0.0859739191213956,-0.116982509528319,-0.0325774799191216,0.00254783987109006,0.044688669057927,0.0780240373422703,0.164106225774414
Poland,2023-09-19,,estimate,0.0351331215982708,0.0348726473243884,0.0929831282880057,-0.114198867835413,-0.0257733040047022,0.00995615963452206,0.0548385958449848,0.0933626825707314,0.188123869894045
Poland,2023-09-20,,estimate,0.0441761155785806,0.0457976964266647,0.104342636161035,-0.123758280141443,-0.0224742688815533,0.0177759055522047,0.0676191673491363,0.108054211884327,0.22287365580678
Poland,2023-09-21,,estimate,0.0503508639881645,0.0563715862900101,0.120460314975145,-0.140601656264592,-0.0191553439253501,0.0257599518619422,0.0789117091451245,0.122729348255204,0.267006066373197
Poland,2023-09-22,,estimate based on partial data,0.0583899010598048,0.0658638545112373,0.140220358053909,-0.156764941270084,-0.0215666259023441,0.0301734914838441,0.0889029191577646,0.143744527377866,0.316151925097369
Poland,2023-09-23,,estimate based on partial data,0.0601979977729977,0.0737087248732314,0.161048097449206,-0.17042782496309,-0.0224533849941022,0.0309574959731568,0.0969188746659651,0.161846122529629,0.353556576478282
Poland,2023-09-24,,estimate based on partial data,0.0640271124178364,0.0795257166305832,0.179552378263964,-0.193168887377098,-0.0271067859751302,0.0311671404044104,0.10509173755882,0.174478689369249,0.395499868233017
Poland,2023-09-25,,forecast,0.0640271124178364,0.0795257166305832,0.179552378263964,-0.193168887377098,-0.0271067859751302,0.0311671404044104,0.10509173755882,0.174478689369249,0.395499868233017
Poland,2023-09-26,,forecast,0.0640271124178364,0.0795257166305832,0.179552378263964,-0.193168887377098,-0.0271067859751302,0.0311671404044104,0.10509173755882,0.174478689369249,0.395499868233017
Poland,2023-09-27,,forecast,0.0640271124178364,0.0795257166305832,0.179552378263964,-0.193168887377098,-0.0271067859751302,0.0311671404044104,0.10509173755882,0.174478689369249,0.395499868233017
Poland,2023-09-28,,forecast,0.0640271124178364,0.0795257166305832,0.179552378263964,-0.193168887377098,-0.0271067859751302,0.0311671404044104,0.10509173755882,0.174478689369249,0.395499868233017
Poland,2023-09-29,,forecast,0.0640271124178364,0.0795257166305832,0.179552378263964,-0.193168887377098,-0.0271067859751302,0.0311671404044104,0.10509173755882,0.174478689369249,0.395499868233017
