forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week,quantile,value,type,target
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.01,315593.00421389,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.025,322371.203570883,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.05,328317.158695626,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.1,335308.702664826,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.15,340109.784883721,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.2,343974.513941874,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.25,347325.087613246,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.3,350361.811984549,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.35,353199.485393733,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.4,355913.408535849,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.45,358559.007015184,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.5,361181.86,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.55,363823.899109402,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.6,366528.298356931,quantile,1 wk ahead inc case
411416,2021-10-27T00:00:00Z,TRUE,anonymous,anonymous_Chimpanzee,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43,0.65,369344.637769323,quantile,1 wk ahead inc case
