forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week,quantile,value,type,target
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.01,93836.4050501656,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.025,96203.6211392011,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.05,98287.2686060659,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.1,100745.651966408,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.15,102438.956948393,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.2,103805.017302231,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.25,104991.484480001,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.3,106068.521533462,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.35,107076.417090728,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.4,108041.665746977,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.45,108983.836049137,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.5,109919.09,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.55,110862.369911265,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.6,111829.137980189,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.65,112837.230407052,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.7,113909.444307814,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.75,115077.964715601,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.8,116393.279057509,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.85,117945.425318171,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.9,119927.819321241,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.95,122927.481023543,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.975,125589.933137193,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,109919.09,0.068,1,2021-07-03,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.99,128758.197204687,quantile,1 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.01,101736.956518151,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.025,104418.188622113,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.05,106780.648488546,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.1,109570.827051025,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.15,111494.420918232,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.2,113047.288798102,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.25,114396.736498828,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.3,115622.304981438,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.35,116769.694353992,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.4,117868.981269722,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.45,118942.403062988,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.5,120008.35,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.55,121083.849820115,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.6,122186.549120723,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.65,123336.831096451,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.7,124560.776331475,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.75,125895.235393101,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.8,127398.049283994,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.85,129172.419131938,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.9,131440.132901578,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.95,134874.663841992,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.975,137926.200978673,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,120008.35,0.071,2,2021-07-10,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.99,141561.184476292,quantile,2 wk ahead inc case
297158,2021-06-27T00:00:00Z,FALSE,yes,CosmicDan,log-normal,129247.38,0.073,3,2021-07-17,2021-06-28T00:00:00Z,United Kingdom,cases,GB,,26,0.01,109060.726133402,quantile,3 wk ahead inc case
