forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week,quantile,value,type,target
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.01,205043.815907395,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.025,212695.609742388,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.05,219504.584223592,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.1,227625.861615879,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.15,233274.329514575,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.2,237863.351752028,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.25,241872.204191295,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.3,245529.825478695,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.35,248968.512637394,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.4,252276.010911755,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.45,255517.86914727,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.5,258749,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.55,262020.989860448,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.6,265388.07538232,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.65,268913.704354694,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.7,272679.886732577,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.75,276803.385593034,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.8,281468.517566323,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.85,287005.626124056,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.9,294127.585177384,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.95,305009.780264098,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.975,314773.986553317,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,258749,0.1,1,2021-07-17,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.99,326520.674153068,quantile,1 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.01,240713.980685435,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.025,250338.124666245,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.05,258922.635122366,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.1,269186.011058859,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.15,276339.526012694,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.2,282160.251447122,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.25,287251.530779637,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.3,291901.902128971,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.35,296278.342620196,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.4,300491.813006983,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.45,304625.418253971,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.5,308749,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.55,312928.400877977,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.6,317233.085477722,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.65,321744.560057837,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.7,326568.426946673,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.75,331855.307236391,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.8,337843.280590018,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.85,344959.501003924,quantile,2 wk ahead inc case
297158,2021-07-11T00:00:00Z,FALSE,yes,CosmicDan,log-normal,308749,0.107,2,2021-07-24,2021-07-12T00:00:00Z,United Kingdom,cases,GB,,28,0.9,354126.66737781,quantile,2 wk ahead inc case
