forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week,quantile,value,type,target
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.01,76449.394639181,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.025,80768.4644093721,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.05,84677.7733476513,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.1,89420.3656770047,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.15,92769.3390134943,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.2,95520.2254638477,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.25,97945.1602279975,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.3,100175.246594359,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.35,102287.054973267,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.4,104332.105099214,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.45,106349.622605635,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.5,108373.24,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.55,110435.362724788,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.6,112570.901707859,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.65,114821.559298654,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.7,117242.128643375,quantile,1 wk ahead inc case
996366,2021-04-05T00:00:00Z,TRUE,yes,nib,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14,0.75,119911.582366684,quantile,1 wk ahead inc case
