forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week,quantile,value,type,target
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.01,47795.0087541564,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.025,50680.5717518448,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.05,53301.2772452669,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.1,56491.4118551781,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.15,58750.962284675,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.2,60611.0656051654,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.25,62253.7338138478,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.3,63766.8072539164,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.35,65201.703761174,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.4,66593.1246025261,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.45,67967.5957850742,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.5,69347.97,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.55,70756.3786473817,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.6,72216.7787113937,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.65,73757.903025605,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.7,75417.6216471231,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.75,77250.6426281398,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.8,79344.2731142323,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.85,81856.3774295038,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.9,85130.478867295,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.95,90225.6229431715,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.975,94891.2132773214,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,69347.97,0.16,1,2021-03-13,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.99,100620.149854093,quantile,1 wk ahead inc case
56953,2021-03-02T00:00:00Z,FALSE,yes,NC,log-normal,77869.69,0.2,2,2021-03-20,2021-03-08T00:00:00Z,Poland,cases,PL,,9,0.01,48899.502068408,quantile,2 wk ahead inc case
