forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week,quantile,value,type,target
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.01,241453.259284329,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.025,245017.899388495,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.05,248125.751687566,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.1,251757.862719814,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.15,254238.420568923,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.2,256227.309091062,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.25,257945.993625931,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.3,259499.248196362,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.35,260946.918000508,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.4,262328.082026476,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.45,263671.331765559,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.5,265000,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.55,266335.363536753,quantile,1 wk ahead inc case
427811,2021-09-05T00:00:00Z,FALSE,anonymous,anonymous_Stingray,log-normal,265000,0.04,1,2021-09-11,2021-09-06T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,36,0.6,267699.132542403,quantile,1 wk ahead inc case
