forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week,quantile,value,type,target
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.01,58533.3764798302,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.025,66371.4373641401,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.05,73947.0766112495,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.1,83760.5609351857,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.15,91107.2877078307,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.2,97403.1321121192,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.25,103150.023375966,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.3,108599.3122489,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.35,113905.542511656,quantile,1 wk ahead inc case
467474,2021-08-02T00:00:00Z,FALSE,yes,2e10e122,log-normal,130000,0.343,1,2021-08-07,2021-08-02T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,31,0.4,119180.17147168,quantile,1 wk ahead inc case
