forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week,quantile,value,type,target
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.01,217906.264795131,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.025,232932.068652115,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.05,246681.232210387,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.1,263543.363146918,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.15,275566.623930441,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.2,285512.337231787,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.25,294330.466223325,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.3,302481.286298314,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.35,310235.591214711,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.4,317777.398397445,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.45,325248.641392362,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.5,332772.91,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.55,340471.244263492,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.6,348476.040738957,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.65,356947.470779481,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.7,366098.051833381,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.75,376236.313728545,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.8,387856.478299807,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.85,401854.941830041,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.9,420188.193349172,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.95,448910.558122327,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.975,475408.174884048,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,332772.91,0.182,1,2021-12-18,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.99,508190.114377759,quantile,1 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,318147.02,0.203,2,2021-12-25,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.01,198395.990317578,quantile,2 wk ahead inc case
921311,2021-12-13T00:00:00Z,FALSE,yes,donleif,log-normal,318147.02,0.203,2,2021-12-25,2021-12-13T00:00:00Z,Germany,cases,DE,,JHU,JHU,,50,0.025,213714.479049558,quantile,2 wk ahead inc case
