forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week,quantile,value,type,target
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.01,187835.043996612,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.025,190817.726210391,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.05,193420.853845369,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.1,196466.197455072,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.15,198547.918685747,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.2,200218.125081762,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.25,201662.206268692,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.3,202967.910187934,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.35,204185.384890599,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.4,205347.401284112,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.45,206477.959445782,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.5,207596.67,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.55,208721.441798272,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.6,209870.576036471,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.65,211064.946779514,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.7,212330.990426933,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.75,213705.771609321,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.8,215247.13298304,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.85,217057.814961535,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.9,219357.721345139,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.95,222811.431850789,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.975,225851.016312666,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,207596.67,0.043,1,2021-09-25,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.99,229437.364179318,quantile,1 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,213306.17,0.11,2,2021-10-02,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.01,165146.058490002,quantile,2 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,213306.17,0.11,2,2021-10-02,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.025,171937.753516786,quantile,2 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,213306.17,0.11,2,2021-10-02,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.05,178001.976202027,quantile,2 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,213306.17,0.11,2,2021-10-02,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.1,185259.561938039,quantile,2 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,213306.17,0.11,2,2021-10-02,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.15,190322.66689951,quantile,2 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,213306.17,0.11,2,2021-10-02,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.2,194445.168980664,quantile,2 wk ahead inc case
89444,2021-09-20T00:00:00Z,TRUE,anonymous,anonymous_Human,log-normal,213306.17,0.11,2,2021-10-02,2021-09-20T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,38,0.25,198053.001443598,quantile,2 wk ahead inc case
