forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week,quantile,value,type,target
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.45,232777.846294164,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.5,235721.42,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.55,238702.216432567,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.6,241769.645409983,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.65,244981.508133167,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.7,248412.516013752,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.75,252169.040702756,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.8,256418.995420383,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.85,261463.324449377,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.9,267951.458901035,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.95,277865.1840886,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.975,286760.41681092,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,235721.42,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.99,297461.698289533,quantile,1 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.01,145868.048585159,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.025,158867.398487494,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.05,170970.426279803,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.1,186073.168635696,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.15,197009.610367862,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.2,206158.181084479,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.25,214344.6811966,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.3,221973.092913089,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.35,229284.094551025,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.4,236444.052594237,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.45,243584.132714953,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.5,250821.49,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.55,258273.883214881,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.6,266073.175263083,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.65,274381.962556151,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.7,283419.125355218,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.75,293505.859322522,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.8,305160.918256454,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.85,319331.730712781,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.9,338100.438161459,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.95,367966.678300619,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.975,395999.559662786,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,250821.49,0.233,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.99,431289.925765284,quantile,2 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.01,113650.019233628,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.025,130006.78052512,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.05,145945.331267841,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.1,166761.38607147,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.15,182458.424363547,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.2,195981.13342974,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.25,208378.398606093,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.3,220178.460396962,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.35,231708.653391337,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.4,243207.503410746,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.45,254875.623454761,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.5,266905.16,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.55,279502.462687531,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.6,292911.86922927,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.65,307448.010214404,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.7,323548.290355874,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.75,341870.198212295,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.8,363496.032439085,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.85,390436.14830677,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.9,427187.408985042,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.95,488116.775067563,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.975,547958.838353516,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,266905.16,0.367,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.99,626822.282257446,quantile,3 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.01,87898.49212919,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.025,105570.037467179,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.05,123585.073565701,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.1,148202.68119062,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.15,167526.222697249,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.2,184665.479690319,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.25,200760.310634271,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.3,216406.012508421,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.35,231990.484089951,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.4,247815.132719009,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.45,264152.321924988,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.5,281281.68,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.55,299521.817287262,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.6,319267.764787124,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.65,341045.814072895,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.7,365606.216696699,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.75,394098.73024034,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.8,428447.068917831,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.85,472280.591239771,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.9,533859.326079656,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.95,640201.77535081,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.975,749449.232015478,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,281281.68,0.5,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34,0.99,900122.19307853,quantile,4 wk ahead inc case
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.01,566.263869507152,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.025,587.395618184865,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.05,606.199775823267,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.1,628.62808433453,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.15,644.227302847643,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.2,656.900679403453,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.25,667.971816977131,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.3,678.072969134434,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.35,687.569496927249,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.4,696.703723984719,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.45,705.656674751423,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.5,714.58,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.55,723.616164446931,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.6,732.914951967732,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.65,742.651584577244,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.7,753.05254691367,quantile,1 wk ahead inc death
253412,2021-08-23T00:00:00Z,TRUE,yes,BQuilty,log-normal,714.58,0.1,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,44.1146655082703,34,0.75,764.440300356987,quantile,1 wk ahead inc death
