forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week,quantile,value,type,target
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.01,231101.764637999,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.025,235115.808733465,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.05,238623.830892716,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.1,242733.36549484,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.15,245545.958614115,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.2,247804.543697035,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.25,249758.758227525,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.3,251526.833844195,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.35,253176.390443851,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.4,254751.660262333,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.45,256285.080308804,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.5,257803.2,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.55,259330.312362146,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.6,260891.292570182,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.65,262514.564702193,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.7,264236.180746462,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.75,266106.743971293,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.8,268205.291713685,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.85,270672.302266186,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.9,273808.628635575,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.95,278524.109187238,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.975,282679.800598113,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,257803.2,0.047,1,2021-09-04,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.99,287589.711979688,quantile,1 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.01,221159.971534969,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.025,229245.140592569,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.05,236434.858200065,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.1,245004.439550415,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.15,250961.091268065,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.2,255798.36656438,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.25,260022.55802814,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.3,263875.429589903,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.35,267496.6328312,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.4,270978.740187716,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.45,274390.85620435,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.5,277790.82,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.55,281232.912582198,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.6,284774.147310656,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.65,288481.162770255,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.7,292440.034285122,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.75,296773.250219011,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.8,301674.090858006,quantile,2 wk ahead inc case
215393,2021-08-30T00:00:00Z,TRUE,yes,seb,log-normal,277790.82,0.098,2,2021-09-11,2021-08-30T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,35,0.85,307488.859274386,quantile,2 wk ahead inc case
