region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Slovakia,1.2 (0.76 -- 1.6),1.2,1.2,0.26,0.76,1.1,1.2,1.3,1.4,1.6,Effective reproduction no.,Likely increasing,0.19
Bulgaria,1.1 (0.84 -- 1.5),1.1,1.2,0.22,0.84,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.23
Estonia,1.1 (0.79 -- 1.6),1.1,1.2,0.23,0.79,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.22
Hungary,1.1 (0.84 -- 1.4),1.1,1.1,0.18,0.84,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.25
Lithuania,1.1 (0.77 -- 1.6),1.1,1.1,0.25,0.77,0.96,1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.32
Sweden,1.1 (0.78 -- 1.8),1.1,1.1,0.33,0.78,0.91,1,1.1,1.3,1.8,Effective reproduction no.,Stable,0.41
Croatia,1 (0.87 -- 1.2),1,1,0.1,0.87,0.96,0.99,1,1.1,1.2,Effective reproduction no.,Stable,0.43
Italy,1 (0.72 -- 1.5),1,1.1,0.24,0.72,0.91,1,1.1,1.2,1.5,Effective reproduction no.,Stable,0.4
Liechtenstein,1 (0 -- 9),1,3,4,0,0,1,2,3,9,New confirmed cases by infection date,Decreasing,0.95
Luxembourg,1 (0.73 -- 1.5),1,1.1,0.24,0.73,0.91,0.99,1.1,1.2,1.5,Effective reproduction no.,Stable,0.43
Portugal,1 (0.8 -- 1.3),1,1,0.17,0.8,0.93,0.99,1.1,1.1,1.3,Effective reproduction no.,Stable,0.44
Belgium,0.99 (0.73 -- 1.5),0.99,1,0.24,0.73,0.92,0.96,1,1.1,1.5,Effective reproduction no.,Stable,0.55
Ireland,0.98 (0.8 -- 1.2),0.98,0.99,0.14,0.8,0.92,0.96,1,1,1.2,Effective reproduction no.,Likely decreasing,0.6
Greece,0.96 (0.79 -- 1.2),0.96,0.97,0.12,0.79,0.89,0.93,0.99,1,1.2,Effective reproduction no.,Likely decreasing,0.65
Finland,0.95 (0.69 -- 1.3),0.95,0.97,0.21,0.69,0.85,0.91,0.98,1,1.3,Effective reproduction no.,Likely decreasing,0.67
Germany,0.95 (0.67 -- 1.4),0.95,0.99,0.25,0.67,0.83,0.9,1,1.1,1.4,Effective reproduction no.,Likely decreasing,0.6
Netherlands,0.95 (0.58 -- 1.7),0.95,1,0.37,0.58,0.8,0.89,1,1.2,1.7,Effective reproduction no.,Stable,0.57
Austria,0.91 (0.75 -- 1.1),0.91,0.92,0.12,0.75,0.85,0.89,0.93,0.97,1.1,Effective reproduction no.,Likely decreasing,0.82
Switzerland,0.9 (0.45 -- 1.2),0.9,0.87,0.27,0.45,0.73,0.84,0.94,1,1.2,Effective reproduction no.,Likely decreasing,0.74
Slovenia,0.87 (0.68 -- 1.2),0.87,0.9,0.17,0.68,0.79,0.84,0.91,0.97,1.2,Effective reproduction no.,Likely decreasing,0.8
Spain,0.87 (0.77 -- 1),0.87,0.88,0.088,0.77,0.83,0.86,0.89,0.93,1,Effective reproduction no.,Likely decreasing,0.91
France,0.85 (0.52 -- 1.5),0.85,0.89,0.3,0.52,0.73,0.8,0.89,0.98,1.5,Effective reproduction no.,Likely decreasing,0.77
Cyprus,0.84 (0.72 -- 0.89),0.84,0.82,0.057,0.72,0.79,0.82,0.84,0.85,0.89,Effective reproduction no.,Decreasing,1
Norway,0.76 (0.41 -- 1.2),0.76,0.79,0.26,0.41,0.61,0.7,0.83,0.93,1.2,Effective reproduction no.,Likely decreasing,0.83
Iceland,0.73 (0.089 -- 2.5),0.73,0.93,0.89,0.089,0.36,0.58,0.89,1.2,2.5,Effective reproduction no.,Likely decreasing,0.67
United Kingdom,0.67 (0.35 -- 1.2),0.67,0.71,0.27,0.35,0.52,0.61,0.74,0.85,1.2,Effective reproduction no.,Likely decreasing,0.88
Liechtenstein,0.49 (0.16 -- 0.98),0.49,0.53,0.3,0.16,0.34,0.43,0.55,0.66,0.98,Effective reproduction no.,Decreasing,0.95
