region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Slovenia,264 (91 -- 836),264,352,496,91,169,225,323,434,836,New confirmed cases by infection date,Likely decreasing,0.7
Belgium,233 (107 -- 676),233,290,216,107,165,210,265,332,676,New confirmed cases by infection date,Decreasing,0.98
Latvia,223 (104 -- 541),223,260,149,104,164,198,256,310,541,New confirmed cases by infection date,Likely decreasing,0.64
Estonia,203 (90 -- 563),203,246,158,90,145,178,233,294,563,New confirmed cases by infection date,Likely increasing,0.19
Hungary,132 (51 -- 436),132,173,139,51,90,113,153,209,436,New confirmed cases by infection date,Likely decreasing,0.84
Ireland,106 (45 -- 336),106,137,112,45,74,91,123,161,336,New confirmed cases by infection date,Likely decreasing,0.68
Luxembourg,65 (25 -- 221),65,96,133,25,44,56,76,103,221,New confirmed cases by infection date,Stable,0.47
Slovakia,44 (11 -- 158),44,60,59,11,26,36,53,73,158,New confirmed cases by infection date,Likely decreasing,0.85
Lithuania,32 (10 -- 99),32,41,41,10,21,27,37,49,99,New confirmed cases by infection date,Likely decreasing,0.82
Cyprus,12 (2 -- 55),12,19,25,2,6,10,16,23,55,New confirmed cases by infection date,Likely decreasing,0.7
Malta,11 (2 -- 56),11,18,21,2,6,9,15,22,56,New confirmed cases by infection date,Stable,0.58
Liechtenstein,3 (1 -- 8),3,4,2,1,2,3,4,5,8,New confirmed cases by infection date,Stable,0.53
Bulgaria,1.1 (0.98 -- 1.3),1.1,1.1,0.12,0.98,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.078
Croatia,1.1 (0.89 -- 1.4),1.1,1.1,0.17,0.89,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.22
Estonia,1.1 (0.93 -- 1.3),1.1,1.1,0.12,0.93,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.19
Finland,1.1 (0.9 -- 1.3),1.1,1.1,0.11,0.9,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.21
France,1.1 (0.99 -- 1.2),1.1,1.1,0.079,0.99,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.076
Luxembourg,1 (0.8 -- 1.4),1,1,0.18,0.8,0.93,0.97,1,1.1,1.4,Effective reproduction no.,Stable,0.47
Romania,1 (0.89 -- 1.1),1,1,0.078,0.89,0.98,1,1,1.1,1.1,Effective reproduction no.,Likely increasing,0.34
Liechtenstein,0.99 (0.79 -- 1.2),0.99,0.99,0.13,0.79,0.92,0.96,1,1.1,1.2,Effective reproduction no.,Stable,0.53
Denmark,0.98 (0.84 -- 1.2),0.98,0.99,0.11,0.84,0.93,0.95,1,1,1.2,Effective reproduction no.,Stable,0.58
Latvia,0.97 (0.82 -- 1.1),0.97,0.97,0.09,0.82,0.92,0.96,0.99,1,1.1,Effective reproduction no.,Likely decreasing,0.64
Malta,0.97 (0.71 -- 1.3),0.97,0.98,0.17,0.71,0.87,0.93,1,1.1,1.3,Effective reproduction no.,Stable,0.58
Sweden,0.96 (0.74 -- 1.1),0.96,0.95,0.12,0.74,0.88,0.93,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.71
Ireland,0.95 (0.76 -- 1.1),0.95,0.95,0.12,0.76,0.89,0.93,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.68
Greece,0.94 (0.86 -- 1.1),0.94,0.96,0.077,0.86,0.91,0.93,0.96,0.99,1.1,Effective reproduction no.,Likely decreasing,0.79
Portugal,0.94 (0.84 -- 1.1),0.94,0.94,0.066,0.84,0.91,0.93,0.96,0.98,1.1,Effective reproduction no.,Likely decreasing,0.84
Slovenia,0.94 (0.7 -- 1.1),0.94,0.93,0.14,0.7,0.85,0.91,0.97,1,1.1,Effective reproduction no.,Likely decreasing,0.7
Cyprus,0.93 (0.66 -- 1.2),0.93,0.93,0.17,0.66,0.83,0.9,0.96,1,1.2,Effective reproduction no.,Likely decreasing,0.7
Lithuania,0.91 (0.67 -- 1.1),0.91,0.9,0.13,0.67,0.82,0.88,0.93,0.98,1.1,Effective reproduction no.,Likely decreasing,0.82
Austria,0.9 (0.75 -- 1),0.9,0.89,0.082,0.75,0.84,0.88,0.92,0.94,1,Effective reproduction no.,Likely decreasing,0.93
Hungary,0.9 (0.7 -- 1.1),0.9,0.89,0.12,0.7,0.82,0.87,0.92,0.96,1.1,Effective reproduction no.,Likely decreasing,0.84
Poland,0.88 (0.65 -- 1),0.88,0.87,0.12,0.65,0.78,0.84,0.9,0.95,1,Effective reproduction no.,Likely decreasing,0.88
Slovakia,0.87 (0.63 -- 1.1),0.87,0.86,0.14,0.63,0.77,0.84,0.9,0.95,1.1,Effective reproduction no.,Likely decreasing,0.85
Italy,0.85 (0.65 -- 1),0.85,0.85,0.12,0.65,0.77,0.82,0.88,0.93,1,Effective reproduction no.,Likely decreasing,0.9
Spain,0.85 (0.65 -- 1),0.85,0.84,0.12,0.65,0.77,0.82,0.88,0.92,1,Effective reproduction no.,Likely decreasing,0.94
Czechia,0.8 (0.6 -- 0.97),0.8,0.79,0.12,0.6,0.71,0.77,0.84,0.88,0.97,Effective reproduction no.,Decreasing,0.98
Belgium,0.79 (0.62 -- 0.95),0.79,0.79,0.1,0.62,0.72,0.76,0.81,0.86,0.95,Effective reproduction no.,Decreasing,0.98
Germany,0.61 (0.45 -- 0.87),0.61,0.63,0.13,0.45,0.54,0.58,0.64,0.7,0.87,Effective reproduction no.,Decreasing,1
