region,date,confirm
Belgium,2023-07-12,367
Belgium,2023-07-13,323
Belgium,2023-07-14,288
Belgium,2023-07-15,341
Belgium,2023-07-16,323
Belgium,2023-07-17,263
Belgium,2023-07-18,201
Belgium,2023-07-19,137
Belgium,2023-07-20,93
Czechia,2023-07-12,244
Czechia,2023-07-13,158
Czechia,2023-07-14,131
Czechia,2023-07-15,110
Czechia,2023-07-16,60
Czechia,2023-07-17,59
Czechia,2023-07-18,36
Czechia,2023-07-19,22
Czechia,2023-07-20,24
Czechia,2023-07-21,12
Czechia,2023-07-22,14
Czechia,2023-07-23,15
Denmark,2023-07-12,341
Denmark,2023-07-13,310
Denmark,2023-07-14,346
Denmark,2023-07-15,238
Denmark,2023-07-16,170
Denmark,2023-07-17,126
Denmark,2023-07-18,94
Estonia,2023-07-12,142
Estonia,2023-07-13,98
Estonia,2023-07-14,53
Estonia,2023-07-15,80
Estonia,2023-07-16,40
Estonia,2023-07-17,38
Estonia,2023-07-18,32
Estonia,2023-07-19,29
Estonia,2023-07-20,14
Estonia,2023-07-21,15
Estonia,2023-07-22,9
Estonia,2023-07-23,6
Germany,2023-07-12,2745
Germany,2023-07-13,2317
Germany,2023-07-14,2010
Germany,2023-07-15,1390
Germany,2023-07-16,1392
Germany,2023-07-17,857
Germany,2023-07-18,735
Germany,2023-07-19,659
Germany,2023-07-20,382
Greece,2023-07-12,807
Greece,2023-07-13,727
Greece,2023-07-14,631
Greece,2023-07-15,553
Greece,2023-07-16,631
Greece,2023-07-17,625
Greece,2023-07-18,483
Greece,2023-07-19,353
Greece,2023-07-20,223
Greece,2023-07-21,209
Greece,2023-07-22,181
Greece,2023-07-23,197
Greece,2023-07-24,224
Ireland,2023-07-12,278
Ireland,2023-07-13,275
Ireland,2023-07-14,266
Ireland,2023-07-15,239
Ireland,2023-07-16,253
Ireland,2023-07-17,225
Ireland,2023-07-18,170
Ireland,2023-07-19,142
Ireland,2023-07-20,126
Ireland,2023-07-21,123
Ireland,2023-07-22,74
Ireland,2023-07-23,87
Ireland,2023-07-24,101
Italy,2023-07-12,1589
Italy,2023-07-13,1256
Italy,2023-07-14,974
Italy,2023-07-15,839
Italy,2023-07-16,808
Italy,2023-07-17,673
Italy,2023-07-18,473
Italy,2023-07-19,445
Italy,2023-07-20,318
Italy,2023-07-21,258
Italy,2023-07-22,208
Latvia,2023-07-12,130
Latvia,2023-07-13,93
Latvia,2023-07-14,109
Latvia,2023-07-15,82
Latvia,2023-07-16,63
Latvia,2023-07-17,80
Latvia,2023-07-18,76
Latvia,2023-07-19,75
Latvia,2023-07-20,32
Latvia,2023-07-21,28
Latvia,2023-07-22,16
Latvia,2023-07-23,14
Latvia,2023-07-24,14
Malta,2023-07-12,17
Malta,2023-07-13,7
Malta,2023-07-14,7
Malta,2023-07-15,11
Malta,2023-07-16,10
Malta,2023-07-17,25
Malta,2023-07-18,25
Malta,2023-07-19,14
Malta,2023-07-20,25
Malta,2023-07-21,32
Malta,2023-07-22,35
Malta,2023-07-23,16
Malta,2023-07-24,29
Netherlands,2023-07-13,373
Netherlands,2023-07-14,329
Netherlands,2023-07-16,200
Netherlands,2023-07-18,162
Netherlands,2023-07-19,149
Netherlands,2023-07-20,125
Netherlands,2023-07-21,116
Netherlands,2023-07-22,106
Netherlands,2023-07-23,108
Netherlands,2023-07-24,107
Spain,2023-07-12,1979
Spain,2023-07-13,2150
Spain,2023-07-14,1995
Spain,2023-07-15,1946
Spain,2023-07-16,1880
Spain,2023-07-17,1815
Spain,2023-07-18,1494
