region,date,confirm
Estonia,2024-01-31,78
Estonia,2024-02-01,112
Estonia,2024-02-02,120
Greece,2024-01-31,787
Greece,2024-02-01,781
Greece,2024-02-02,832
Hungary,2024-01-31,116
Hungary,2024-02-01,113
Hungary,2024-02-02,153
Ireland,2024-01-31,263
Ireland,2024-02-01,223
Ireland,2024-02-02,143
Latvia,2024-01-31,214
Latvia,2024-02-01,223
Latvia,2024-02-02,268
Malta,2024-01-31,11
Malta,2024-02-01,6
Malta,2024-02-02,9
Netherlands,2024-01-31,679
Netherlands,2024-02-01,696
Netherlands,2024-02-02,720
Netherlands,2024-02-03,901
Netherlands,2024-02-04,1064
Netherlands,2024-02-05,1127
Netherlands,2024-02-08,552
Netherlands,2024-02-09,439
Netherlands,2024-02-10,381
Netherlands,2024-02-11,368
Netherlands,2024-02-12,312
Slovakia,2024-01-31,166
Slovakia,2024-02-01,148
Slovakia,2024-02-02,183
