region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Sweden,0.95 (0.87 -- 1.1),0.95,0.95,0.06,0.87,0.91,0.93,0.96,0.99,1.1,Effective reproduction no.,Likely decreasing,0.8
Finland,0.94 (0.84 -- 1.1),0.94,0.97,0.095,0.84,0.9,0.92,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.64
Italy,0.94 (0.75 -- 1.1),0.94,0.93,0.1,0.75,0.87,0.92,0.97,1,1.1,Effective reproduction no.,Likely decreasing,0.72
Hungary,0.91 (0.82 -- 1),0.91,0.91,0.06,0.82,0.88,0.9,0.92,0.94,1,Effective reproduction no.,Likely decreasing,0.93
Ireland,0.9 (0.75 -- 1),0.9,0.9,0.092,0.75,0.83,0.88,0.92,0.96,1,Effective reproduction no.,Likely decreasing,0.89
Malta,0.9 (0.75 -- 1),0.9,0.89,0.079,0.75,0.84,0.88,0.91,0.94,1,Effective reproduction no.,Likely decreasing,0.94
Norway,0.89 (0.77 -- 1.1),0.89,0.9,0.09,0.77,0.84,0.87,0.91,0.95,1.1,Effective reproduction no.,Likely decreasing,0.84
Latvia,0.85 (0.73 -- 1),0.85,0.86,0.086,0.73,0.8,0.83,0.88,0.92,1,Effective reproduction no.,Likely decreasing,0.94
France,0.83 (0.7 -- 1.1),0.83,0.86,0.12,0.7,0.77,0.8,0.87,0.95,1.1,Effective reproduction no.,Likely decreasing,0.86
Romania,0.83 (0.74 -- 0.96),0.83,0.84,0.069,0.74,0.79,0.82,0.85,0.88,0.96,Effective reproduction no.,Decreasing,0.98
Estonia,0.82 (0.73 -- 0.96),0.82,0.83,0.068,0.73,0.78,0.81,0.83,0.86,0.96,Effective reproduction no.,Decreasing,0.98
Slovakia,0.82 (0.72 -- 0.92),0.82,0.82,0.066,0.72,0.78,0.8,0.83,0.86,0.92,Effective reproduction no.,Decreasing,0.99
Netherlands,0.79 (0.68 -- 0.91),0.79,0.79,0.069,0.68,0.76,0.78,0.8,0.83,0.91,Effective reproduction no.,Decreasing,0.99
Iceland,0.78 (0.61 -- 0.91),0.78,0.77,0.092,0.61,0.71,0.75,0.8,0.83,0.91,Effective reproduction no.,Decreasing,0.99
Austria,0.77 (0.68 -- 0.89),0.77,0.78,0.067,0.68,0.74,0.76,0.79,0.82,0.89,Effective reproduction no.,Decreasing,1
Liechtenstein,0.76 (0.53 -- 0.98),0.76,0.76,0.14,0.53,0.67,0.73,0.8,0.85,0.98,Effective reproduction no.,Decreasing,0.96
Lithuania,0.76 (0.68 -- 0.86),0.76,0.76,0.057,0.68,0.72,0.75,0.78,0.8,0.86,Effective reproduction no.,Decreasing,1
Belgium,0.69 (0.51 -- 0.85),0.69,0.68,0.1,0.51,0.62,0.66,0.71,0.75,0.85,Effective reproduction no.,Decreasing,1
Czechia,0.66 (0.59 -- 0.76),0.66,0.67,0.053,0.59,0.63,0.65,0.68,0.7,0.76,Effective reproduction no.,Decreasing,1
Luxembourg,0.66 (0.52 -- 0.86),0.66,0.67,0.11,0.52,0.59,0.63,0.69,0.74,0.86,Effective reproduction no.,Decreasing,0.99
Slovenia,0.58 (0.46 -- 0.76),0.58,0.59,0.093,0.46,0.53,0.56,0.6,0.64,0.76,Effective reproduction no.,Decreasing,1
Poland,0.55 (0.46 -- 0.67),0.55,0.56,0.065,0.46,0.51,0.54,0.57,0.6,0.67,Effective reproduction no.,Decreasing,1
