Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Bulgaria,4 (0 -- 34),Likely decreasing,0.74 (0.38 -- 1),-0.37 (-1.1 -- 0.037),-1.9 (19 -- -0.61)
Estonia,3 (0 -- 19),Likely decreasing,0.84 (0.47 -- 1.1),-0.21 (-0.91 -- 0.14),-3.2 (4.9 -- -0.76)
France,23 (10 -- 54),Stable,1 (0.84 -- 1.2),0.0024 (-0.22 -- 0.25),280 (2.8 -- -3.1)
Lithuania,9 (1 -- 43),Likely decreasing,0.92 (0.67 -- 1.2),-0.11 (-0.5 -- 0.23),-6.2 (3 -- -1.4)
Portugal,87 (34 -- 265),Likely increasing,1.1 (0.89 -- 1.3),0.065 (-0.15 -- 0.36),11 (1.9 -- -4.6)
Romania,21 (4 -- 95),Likely decreasing,0.9 (0.63 -- 1.1),-0.13 (-0.57 -- 0.17),-5.4 (4.2 -- -1.2)
