region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2022-12-10,3800,8,,,,,,,,,
Austria,2022-12-11,4932,0,,,,,,,,,
Austria,2022-12-12,3301,0,,,,,,,,,
Austria,2022-12-13,5393,7,,,,,,,,,
Austria,2022-12-14,7136,14,,,,,,,,,
Austria,2022-12-15,5771,5,,,,,,,,,
Austria,2022-12-16,5048,15,,,,,,,,,
Austria,2022-12-17,4642,10,,,,,,,,,
Austria,2022-12-18,3992,1,,,,,,,,,
Austria,2022-12-19,2896,1,,,,,,,,,
Austria,2022-12-20,5037,14,,,,,,,,,
Austria,2022-12-21,6029,13,,,,,,,,,
Austria,2022-12-22,5569,3,,,,,,,,,
Austria,2022-12-23,4841,12,,,,,,,,,
Austria,2022-12-24,5099,10,,,,,,,,,
Austria,2022-12-25,4679,0,,,,,,,,,
Austria,2022-12-26,1754,3,,,,,,,,,
Austria,2022-12-27,2422,3,,,,,,,,,
Austria,2022-12-28,4711,31,,,,,,,,,
Austria,2022-12-29,4811,12,,,,,,,,,
Austria,2022-12-30,4358,3,,,,,,,,,
Austria,2022-12-31,4261,21,,,,,,,,,
Austria,2023-01-01,2869,0,,,,,,,,,
Austria,2023-01-02,1443,1,,,,,,,,,
Austria,2023-01-03,3086,4,,,,,,,,,
Austria,2023-01-04,3776,18,,,,,,,,,
Austria,2023-01-05,3318,7,,,,,,,,,
Austria,2023-01-06,2989,9,,,,,,,,,
Austria,2023-01-07,1641,2,,,,,,,,,
Austria,2023-01-08,2072,3,,,,,,,,,
Austria,2023-01-09,1854,3,,,,,,,,,
Austria,2023-01-10,3019,27,,,,,,,,,
Austria,2023-01-11,3164,19,,,,,,,,,
Austria,2023-01-12,2306,10,,,,,,,,,
Austria,2023-01-13,2167,12,,,,,,,,,
Austria,2023-01-14,1784,6,,,,,,,,,
Austria,2023-01-15,1474,0,,,,,,,,,
Austria,2023-01-16,1015,1,,,,,,,,,
Austria,2023-01-17,1827,11,,,,,,,,,
Austria,2023-01-18,2643,13,,,,,,,,,
Austria,2023-01-19,2195,6,,,,,,,,,
Austria,2023-01-20,2101,14,,,,,,,,,
Austria,2023-01-21,2226,4,,,,,,,,,
Austria,2023-01-22,1555,13,,,,,,,,,
Austria,2023-01-23,1265,0,,,,,,,,,
Austria,2023-01-24,2633,14,,,,,,,,,
Austria,2023-01-25,3383,6,,,,,,,,,
Austria,2023-01-26,3202,3,,,,,,,,,
Austria,2023-01-27,3155,9,,,,,,,,,
Austria,2023-01-28,3025,3,,,,,,,,,
Austria,2023-01-29,2398,0,,,,,,,,,
Austria,2023-01-30,2069,1,,,,,,,,,
Austria,2023-01-31,3482,27,,,,,,,,,
Austria,2023-02-01,5361,7,,,,,,,,,
Austria,2023-02-02,4401,13,,,,,,,,,
Austria,2023-02-03,4171,27,,,,,,,,,
Austria,2023-02-04,4075,19,,,,,,,,,
Austria,2023-02-05,3213,,7.1,9,4,0,2,3,6,9,23
Austria,2023-02-06,2932,,1.9,3.6,1,0,0,0,1,2,7
Austria,2023-02-07,4890,,21.6,22.8,14,1,6,11,19,29,67
Austria,2023-02-08,6906.5,,13,15.7,8,0,3,6,11,17,42
Austria,2023-02-09,5850.5,,12.7,15.4,8,0,3,6,10,17,41.1
Austria,2023-02-10,5838.5,,24.9,27.4,17,1,8,13,21,33,75
Austria,2023-02-11,5864.5,,13.5,15.1,9,1,4,7,12,18,41
Austria,2023-02-12,4888,,9.2,11.5,6,0,2,4,8,13,29
Austria,2023-02-13,4590,,2.6,4.5,1,0,0,1,2,3,10
Austria,2023-02-14,7273.5,,34,43.8,22,2,9,16,27,42.2,104.1
Austria,2023-02-15,10345.5,,20.3,26.1,13,1,5,9,17,26,64
Austria,2023-02-16,9261,,19.9,25.5,12,1,5,9,16,25,61
Austria,2023-02-17,9382,,37,41.2,24,2,11,18.6,32,49,114
Austria,2023-02-18,8834,,22,27.9,12,1,5,10,16.4,28,77
Austria,2023-02-19,7224.5,,15.8,20.6,9,0,4,7,12,20,55
Austria,2023-02-20,6524,,4.8,11.2,2,0,0,1,3,5,19
Austria,2023-02-21,10177,,57.6,86.6,33,2,14,24,43,69,187
Austria,2023-02-22,15497.5,,36.5,55.5,19.5,1,8,14,27,43,124
Austria,2023-02-23,13946.5,,35.9,56.8,19,1,8,15,26,41,125.2
Austria,2023-02-24,14245,,64.7,89.1,36,2,16,28,49,79,232.2
Austria,2023-02-25,13377.5,,40.7,70.2,20,2,9,15,27,45,149
Austria,2023-02-26,10607.5,,30.3,48,14,1,6,10,19,32.2,115.1
Austria,2023-02-27,10212.5,,8.2,22.6,3,0,1,2,4,8,33
Austria,2023-02-28,15095,,99.3,155.3,49.5,3,20,36.6,70,114.5,335.3
Austria,2023-03-01,21506.5,,67.2,130.2,30,2,12,21,39.4,69,246.1
Austria,2023-03-02,19784,,60.9,100,27,2,11,19,38,68,227
Austria,2023-03-03,19191,,125.8,202.5,58.5,3,20,39,79,137.2,505.2
Austria,2023-03-04,17415.5,,69.3,128.2,29.5,2,11.8,20,40,73,278
Austria,2023-03-05,14500.5,,59,221.8,20,1,7,14,29,53,197
Austria,2023-03-06,13656.5,,15.3,59.3,4,0,1,3,7,13.2,58
Austria,2023-03-07,21459,,168.4,291.3,69,5,23.8,47,101.4,187,656.1
Austria,2023-03-08,29486,,101.2,188.4,38,2,14,28,57,106,398.1
Belgium,2022-12-10,0,0,,,,,,,,,
Belgium,2022-12-11,0,0,,,,,,,,,
Belgium,2022-12-12,6431,33,,,,,,,,,
Belgium,2022-12-13,0,0,,,,,,,,,
Belgium,2022-12-14,0,0,,,,,,,,,
Belgium,2022-12-15,3825,22,,,,,,,,,
Belgium,2022-12-16,0,0,,,,,,,,,
Belgium,2022-12-17,0,0,,,,,,,,,
Belgium,2022-12-18,0,0,,,,,,,,,
Belgium,2022-12-19,0,0,,,,,,,,,
Belgium,2022-12-20,6183,56,,,,,,,,,
Belgium,2022-12-21,0,0,,,,,,,,,
Belgium,2022-12-22,3767,17,,,,,,,,,
Belgium,2022-12-23,0,0,,,,,,,,,
Belgium,2022-12-24,0,0,,,,,,,,,
Belgium,2022-12-25,0,0,,,,,,,,,
Belgium,2022-12-26,0,0,,,,,,,,,
Belgium,2022-12-27,0,0,,,,,,,,,
Belgium,2022-12-28,0,0,,,,,,,,,
Belgium,2022-12-29,0,0,,,,,,,,,
Belgium,2022-12-30,0,0,,,,,,,,,
Belgium,2022-12-31,0,0,,,,,,,,,
Belgium,2023-01-01,0,0,,,,,,,,,
Belgium,2023-01-02,0,0,,,,,,,,,
Belgium,2023-01-03,0,0,,,,,,,,,
Belgium,2023-01-04,0,0,,,,,,,,,
Belgium,2023-01-05,13986,167,,,,,,,,,
Belgium,2023-01-06,0,0,,,,,,,,,
Belgium,2023-01-07,0,0,,,,,,,,,
Belgium,2023-01-08,0,0,,,,,,,,,
Belgium,2023-01-09,0,0,,,,,,,,,
Belgium,2023-01-10,0,0,,,,,,,,,
Belgium,2023-01-11,0,0,,,,,,,,,
Belgium,2023-01-12,3913,83,,,,,,,,,
Belgium,2023-01-13,0,0,,,,,,,,,
Belgium,2023-01-14,0,0,,,,,,,,,
Belgium,2023-01-15,0,0,,,,,,,,,
Belgium,2023-01-16,0,0,,,,,,,,,
Belgium,2023-01-17,0,0,,,,,,,,,
Belgium,2023-01-18,0,0,,,,,,,,,
Belgium,2023-01-19,2780,47,,,,,,,,,
Belgium,2023-01-20,0,0,,,,,,,,,
Belgium,2023-01-21,0,0,,,,,,,,,
Belgium,2023-01-22,0,0,,,,,,,,,
Belgium,2023-01-23,0,0,,,,,,,,,
Belgium,2023-01-24,0,0,,,,,,,,,
Belgium,2023-01-25,0,0,,,,,,,,,
Belgium,2023-01-26,2572,32,,,,,,,,,
Belgium,2023-01-27,0,0,,,,,,,,,
Belgium,2023-01-28,0,0,,,,,,,,,
Belgium,2023-01-29,0,0,,,,,,,,,
Belgium,2023-01-30,0,0,,,,,,,,,
Belgium,2023-01-31,0,0,,,,,,,,,
Belgium,2023-02-01,0,0,,,,,,,,,
Belgium,2023-02-02,3904,25,,,,,,,,,
Belgium,2023-02-03,0,0,,,,,,,,,
Belgium,2023-02-04,0,0,,,,,,,,,
Belgium,2023-02-05,0,,0.2,0.7,0,0,0,0,0,0,1
Belgium,2023-02-06,30,,0.3,1.3,0,0,0,0,0,0,2
Belgium,2023-02-07,30,,0.3,1,0,0,0,0,0,0,2
Belgium,2023-02-08,7,,0.3,0.9,0,0,0,0,0,0,2
Belgium,2023-02-09,282,,12.1,13.9,8,0,3,5,11,17.2,37
