forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
256931,2021-06-14,FALSE,anonymous,anonymous_Dunlin,normal,1.307,0.01,1,2021-05-29,2021-06-14,United Kingdom,,,24
256931,2021-06-14,FALSE,anonymous,anonymous_Dunlin,normal,1.35,0.02,2,2021-06-05,2021-06-14,United Kingdom,,,24
256931,2021-06-14,FALSE,anonymous,anonymous_Dunlin,normal,1.357,0.03,3,2021-06-12,2021-06-14,United Kingdom,,,24
256931,2021-06-14,FALSE,anonymous,anonymous_Dunlin,normal,1.357,0.04,4,2021-06-19,2021-06-14,United Kingdom,,,24
256931,2021-06-14,FALSE,anonymous,anonymous_Dunlin,normal,1.357,0.05,5,2021-06-26,2021-06-14,United Kingdom,,,24
256931,2021-06-14,FALSE,anonymous,anonymous_Dunlin,normal,1.32,0.06,6,2021-07-03,2021-06-14,United Kingdom,,,24
256931,2021-06-14,FALSE,anonymous,anonymous_Dunlin,normal,1.28,0.07,7,2021-07-10,2021-06-14,United Kingdom,,,24
253412,2021-06-14,TRUE,yes,BQuilty,normal,1.307,0.01,1,2021-05-29,2021-06-14,United Kingdom,,,24
253412,2021-06-14,TRUE,yes,BQuilty,normal,1.341,0.02,2,2021-06-05,2021-06-14,United Kingdom,,,24
253412,2021-06-14,TRUE,yes,BQuilty,normal,1.357,0.03,3,2021-06-12,2021-06-14,United Kingdom,,,24
253412,2021-06-14,TRUE,yes,BQuilty,normal,1.357,0.04,4,2021-06-19,2021-06-14,United Kingdom,,,24
253412,2021-06-14,TRUE,yes,BQuilty,normal,1.357,0.05,5,2021-06-26,2021-06-14,United Kingdom,,,24
253412,2021-06-14,TRUE,yes,BQuilty,normal,1.357,0.06,6,2021-07-03,2021-06-14,United Kingdom,,,24
253412,2021-06-14,TRUE,yes,BQuilty,normal,1.357,0.07,7,2021-07-10,2021-06-14,United Kingdom,,,24
130436,2021-06-14,FALSE,anonymous,anonymous_Wolverine,normal,1.307,0.01,1,2021-05-29,2021-06-14,United Kingdom,,,24
130436,2021-06-14,FALSE,anonymous,anonymous_Wolverine,normal,1.341,0.02,2,2021-06-05,2021-06-14,United Kingdom,,,24
130436,2021-06-14,FALSE,anonymous,anonymous_Wolverine,normal,1.357,0.03,3,2021-06-12,2021-06-14,United Kingdom,,,24
130436,2021-06-14,FALSE,anonymous,anonymous_Wolverine,normal,1.3,0.04,4,2021-06-19,2021-06-14,United Kingdom,,,24
130436,2021-06-14,FALSE,anonymous,anonymous_Wolverine,normal,1.21,0.05,5,2021-06-26,2021-06-14,United Kingdom,,,24
130436,2021-06-14,FALSE,anonymous,anonymous_Wolverine,normal,1.09,0.06,6,2021-07-03,2021-06-14,United Kingdom,,,24
130436,2021-06-14,FALSE,anonymous,anonymous_Wolverine,normal,0.99,0.07,7,2021-07-10,2021-06-14,United Kingdom,,,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.723,0.05,1,2021-05-29,2021-06-14,Germany,,,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.715,0.075,2,2021-06-05,2021-06-14,Germany,,,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.74,0.1,3,2021-06-12,2021-06-14,Germany,,,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.76,0.125,4,2021-06-19,2021-06-14,Germany,,,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.81,0.15,5,2021-06-26,2021-06-14,Germany,,,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.86,0.175,6,2021-07-03,2021-06-14,Germany,,,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.94,0.2,7,2021-07-10,2021-06-14,Germany,,,24
515822,2021-06-14,TRUE,yes,seabbs,normal,1.307,0.05,1,2021-05-29,2021-06-14,United Kingdom,,1.53985593318939,24
515822,2021-06-14,TRUE,yes,seabbs,normal,1.341,0.075,2,2021-06-05,2021-06-14,United Kingdom,,1.53985593318939,24
515822,2021-06-14,TRUE,yes,seabbs,normal,1.357,0.1,3,2021-06-12,2021-06-14,United Kingdom,,1.53985593318939,24
515822,2021-06-14,TRUE,yes,seabbs,normal,1.31,0.125,4,2021-06-19,2021-06-14,United Kingdom,,1.53985593318939,24
515822,2021-06-14,TRUE,yes,seabbs,normal,1.22,0.15,5,2021-06-26,2021-06-14,United Kingdom,,1.53985593318939,24
515822,2021-06-14,TRUE,yes,seabbs,normal,1.07,0.175,6,2021-07-03,2021-06-14,United Kingdom,,1.53985593318939,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.94,0.2,7,2021-07-10,2021-06-14,United Kingdom,,1.53985593318939,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.658,0.05,1,2021-05-29,2021-06-14,Poland,,1.01583158175151,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.689,0.075,2,2021-06-05,2021-06-14,Poland,,1.01583158175151,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.699,0.1,3,2021-06-12,2021-06-14,Poland,,1.01583158175151,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.75,0.125,4,2021-06-19,2021-06-14,Poland,,1.01583158175151,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.79,0.15,5,2021-06-26,2021-06-14,Poland,,1.01583158175151,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.86,0.175,6,2021-07-03,2021-06-14,Poland,,1.01583158175151,24
515822,2021-06-14,TRUE,yes,seabbs,normal,0.93,0.2,7,2021-07-10,2021-06-14,Poland,,1.01583158175151,24
215393,2021-06-14,TRUE,yes,seb,normal,1.307,0.01,1,2021-05-29,2021-06-14,United Kingdom,,,24
215393,2021-06-14,TRUE,yes,seb,normal,1.341,0.02,2,2021-06-05,2021-06-14,United Kingdom,,,24
215393,2021-06-14,TRUE,yes,seb,normal,1.357,0.03,3,2021-06-12,2021-06-14,United Kingdom,,,24
215393,2021-06-14,TRUE,yes,seb,normal,1.3,0.04,4,2021-06-19,2021-06-14,United Kingdom,,,24
215393,2021-06-14,TRUE,yes,seb,normal,1.25,0.05,5,2021-06-26,2021-06-14,United Kingdom,,,24
215393,2021-06-14,TRUE,yes,seb,normal,1.2,0.06,6,2021-07-03,2021-06-14,United Kingdom,,,24
