forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
370553,2021-06-20,TRUE,anonymous,anonymous_Duck,log-normal,1.22,0.01,1,2021-06-05,2021-06-21,United Kingdom,,,25
370553,2021-06-20,TRUE,anonymous,anonymous_Duck,log-normal,1.23,0.02,2,2021-06-12,2021-06-21,United Kingdom,,,25
370553,2021-06-20,TRUE,anonymous,anonymous_Duck,log-normal,1.24,0.03,3,2021-06-19,2021-06-21,United Kingdom,,,25
370553,2021-06-20,TRUE,anonymous,anonymous_Duck,log-normal,1.25,0.04,4,2021-06-26,2021-06-21,United Kingdom,,,25
370553,2021-06-20,TRUE,anonymous,anonymous_Duck,log-normal,1.25,0.05,5,2021-07-03,2021-06-21,United Kingdom,,,25
370553,2021-06-20,TRUE,anonymous,anonymous_Duck,log-normal,1.25,0.06,6,2021-07-10,2021-06-21,United Kingdom,,,25
370553,2021-06-20,TRUE,anonymous,anonymous_Duck,log-normal,1.25,0.07,7,2021-07-17,2021-06-21,United Kingdom,,,25
256931,2021-06-20,FALSE,anonymous,anonymous_Dunlin,normal,1.315,0.01,1,2021-06-05,2021-06-21,United Kingdom,,,25
256931,2021-06-20,FALSE,anonymous,anonymous_Dunlin,normal,1.321,0.02,2,2021-06-12,2021-06-21,United Kingdom,,,25
256931,2021-06-20,FALSE,anonymous,anonymous_Dunlin,normal,1.316,0.03,3,2021-06-19,2021-06-21,United Kingdom,,,25
256931,2021-06-20,FALSE,anonymous,anonymous_Dunlin,normal,1.316,0.04,4,2021-06-26,2021-06-21,United Kingdom,,,25
256931,2021-06-20,FALSE,anonymous,anonymous_Dunlin,normal,1.316,0.05,5,2021-07-03,2021-06-21,United Kingdom,,,25
256931,2021-06-20,FALSE,anonymous,anonymous_Dunlin,normal,1.316,0.06,6,2021-07-10,2021-06-21,United Kingdom,,,25
256931,2021-06-20,FALSE,anonymous,anonymous_Dunlin,normal,1.316,0.07,7,2021-07-17,2021-06-21,United Kingdom,,,25
734684,2021-06-21,FALSE,yes,Blitzer,normal,1.31,0.005,1,2021-06-05,2021-06-21,United Kingdom,,,25
734684,2021-06-21,FALSE,yes,Blitzer,normal,1.32,0.006,2,2021-06-12,2021-06-21,United Kingdom,,,25
734684,2021-06-21,FALSE,yes,Blitzer,normal,1.33,0.007,3,2021-06-19,2021-06-21,United Kingdom,,,25
734684,2021-06-21,FALSE,yes,Blitzer,normal,1.35,0.007,4,2021-06-26,2021-06-21,United Kingdom,,,25
734684,2021-06-21,FALSE,yes,Blitzer,normal,1.37,0.008,5,2021-07-03,2021-06-21,United Kingdom,,,25
734684,2021-06-21,FALSE,yes,Blitzer,normal,1.39,0.009,6,2021-07-10,2021-06-21,United Kingdom,,,25
734684,2021-06-21,FALSE,yes,Blitzer,normal,1.428,0.01,7,2021-07-17,2021-06-21,United Kingdom,,,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.679,0.05,1,2021-06-05,2021-06-21,Germany,,,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.66,0.075,2,2021-06-12,2021-06-21,Germany,,,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.62,0.1,3,2021-06-19,2021-06-21,Germany,,,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.6,0.125,4,2021-06-26,2021-06-21,Germany,,,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.656,0.15,5,2021-07-03,2021-06-21,Germany,,,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.7,0.175,6,2021-07-10,2021-06-21,Germany,,,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.77,0.2,7,2021-07-17,2021-06-21,Germany,,,25
515822,2021-06-21,TRUE,yes,seabbs,normal,1.315,0.05,1,2021-06-05,2021-06-21,United Kingdom,,156.071750164032,25
515822,2021-06-21,TRUE,yes,seabbs,normal,1.2,0.075,2,2021-06-12,2021-06-21,United Kingdom,,156.071750164032,25
515822,2021-06-21,TRUE,yes,seabbs,normal,1.18,0.1,3,2021-06-19,2021-06-21,United Kingdom,,156.071750164032,25
515822,2021-06-21,TRUE,yes,seabbs,normal,1.15,0.125,4,2021-06-26,2021-06-21,United Kingdom,,156.071750164032,25
515822,2021-06-21,TRUE,yes,seabbs,normal,1.01,0.15,5,2021-07-03,2021-06-21,United Kingdom,,156.071750164032,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.8,0.175,6,2021-07-10,2021-06-21,United Kingdom,,156.071750164032,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.79,0.2,7,2021-07-17,2021-06-21,United Kingdom,,156.071750164032,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.688,0.01,1,2021-06-05,2021-06-21,Poland,,50.3763408660889,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.691,0.02,2,2021-06-12,2021-06-21,Poland,,50.3763408660889,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.686,0.03,3,2021-06-19,2021-06-21,Poland,,50.3763408660889,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.74,0.04,4,2021-06-26,2021-06-21,Poland,,50.3763408660889,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.76,0.05,5,2021-07-03,2021-06-21,Poland,,50.3763408660889,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.79,0.06,6,2021-07-10,2021-06-21,Poland,,50.3763408660889,25
515822,2021-06-21,TRUE,yes,seabbs,normal,0.81,0.07,7,2021-07-17,2021-06-21,Poland,,50.3763408660889,25
189257,2021-06-21,FALSE,yes,olane,normal,1.315,0.01,1,2021-06-05,2021-06-21,United Kingdom,,,25
