forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
996366,2021-04-26,TRUE,yes,nib,normal,0.822,0.01,1,2021-04-10,2021-04-26,Czechia,,,17
996366,2021-04-26,TRUE,yes,nib,normal,0.9,0.034,2,2021-04-17,2021-04-26,Czechia,,,17
996366,2021-04-26,TRUE,yes,nib,normal,0.94,0.061,3,2021-04-24,2021-04-26,Czechia,,,17
996366,2021-04-26,TRUE,yes,nib,normal,0.96,0.115,4,2021-05-01,2021-04-26,Czechia,,,17
996366,2021-04-26,TRUE,yes,nib,normal,0.96,0.142,5,2021-05-08,2021-04-26,Czechia,,,17
996366,2021-04-26,TRUE,yes,nib,normal,0.97,0.147,6,2021-05-15,2021-04-26,Czechia,,,17
996366,2021-04-26,TRUE,yes,nib,normal,0.96,0.23,7,2021-05-22,2021-04-26,Czechia,,,17
996366,2021-04-26,TRUE,yes,nib,normal,0.784,0.03,1,2021-04-10,2021-04-26,Hungary,,111.797945022583,17
996366,2021-04-26,TRUE,yes,nib,normal,0.82,0.05,2,2021-04-17,2021-04-26,Hungary,,111.797945022583,17
996366,2021-04-26,TRUE,yes,nib,normal,0.86,0.08,3,2021-04-24,2021-04-26,Hungary,,111.797945022583,17
996366,2021-04-26,TRUE,yes,nib,normal,0.86,0.11,4,2021-05-01,2021-04-26,Hungary,,111.797945022583,17
996366,2021-04-26,TRUE,yes,nib,normal,0.89,0.14,5,2021-05-08,2021-04-26,Hungary,,111.797945022583,17
996366,2021-04-26,TRUE,yes,nib,normal,0.91,0.18,6,2021-05-15,2021-04-26,Hungary,,111.797945022583,17
996366,2021-04-26,TRUE,yes,nib,normal,0.93,0.28,7,2021-05-22,2021-04-26,Hungary,,111.797945022583,17
996366,2021-04-26,TRUE,yes,nib,normal,1.05,0.016,1,2021-04-10,2021-04-26,Ireland,,111.851487636566,17
996366,2021-04-26,TRUE,yes,nib,normal,1.078,0.025,2,2021-04-17,2021-04-26,Ireland,,111.851487636566,17
996366,2021-04-26,TRUE,yes,nib,normal,1.07,0.04,3,2021-04-24,2021-04-26,Ireland,,111.851487636566,17
996366,2021-04-26,TRUE,yes,nib,normal,1.05,0.056,4,2021-05-01,2021-04-26,Ireland,,111.851487636566,17
996366,2021-04-26,TRUE,yes,nib,normal,1.04,0.069,5,2021-05-08,2021-04-26,Ireland,,111.851487636566,17
996366,2021-04-26,TRUE,yes,nib,normal,1,0.08,6,2021-05-15,2021-04-26,Ireland,,111.851487636566,17
996366,2021-04-26,TRUE,yes,nib,normal,0.93,0.09,7,2021-05-22,2021-04-26,Ireland,,111.851487636566,17
996366,2021-04-26,TRUE,yes,nib,normal,0.944,0.018,1,2021-04-10,2021-04-26,Italy,,38.6012997627258,17
996366,2021-04-26,TRUE,yes,nib,normal,0.969,0.027,2,2021-04-17,2021-04-26,Italy,,38.6012997627258,17
996366,2021-04-26,TRUE,yes,nib,normal,0.979,0.05,3,2021-04-24,2021-04-26,Italy,,38.6012997627258,17
996366,2021-04-26,TRUE,yes,nib,normal,0.978,0.08,4,2021-05-01,2021-04-26,Italy,,38.6012997627258,17
996366,2021-04-26,TRUE,yes,nib,normal,0.978,0.09,5,2021-05-08,2021-04-26,Italy,,38.6012997627258,17
996366,2021-04-26,TRUE,yes,nib,normal,0.978,0.12,6,2021-05-15,2021-04-26,Italy,,38.6012997627258,17
996366,2021-04-26,TRUE,yes,nib,normal,0.978,0.13,7,2021-05-22,2021-04-26,Italy,,38.6012997627258,17
996366,2021-04-26,TRUE,yes,nib,normal,0.917,0.01,1,2021-04-10,2021-04-26,Austria,,2327.15899610519,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.031,2,2021-04-17,2021-04-26,Austria,,2327.15899610519,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.045,3,2021-04-24,2021-04-26,Austria,,2327.15899610519,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.06,4,2021-05-01,2021-04-26,Austria,,2327.15899610519,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.08,5,2021-05-08,2021-04-26,Austria,,2327.15899610519,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.091,6,2021-05-15,2021-04-26,Austria,,2327.15899610519,17
996366,2021-04-26,TRUE,yes,nib,normal,1,0.096,7,2021-05-22,2021-04-26,Austria,,2327.15899610519,17
996366,2021-04-26,TRUE,yes,nib,normal,1.164,0.01,1,2021-04-10,2021-04-26,Belgium,,300.506802558899,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.015,2,2021-04-17,2021-04-26,Belgium,,300.506802558899,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.03,3,2021-04-24,2021-04-26,Belgium,,300.506802558899,17
996366,2021-04-26,TRUE,yes,nib,normal,0.99,0.053,4,2021-05-01,2021-04-26,Belgium,,300.506802558899,17
996366,2021-04-26,TRUE,yes,nib,normal,0.99,0.069,5,2021-05-08,2021-04-26,Belgium,,300.506802558899,17
996366,2021-04-26,TRUE,yes,nib,normal,0.99,0.099,6,2021-05-15,2021-04-26,Belgium,,300.506802558899,17
996366,2021-04-26,TRUE,yes,nib,normal,0.981,0.07,7,2021-05-22,2021-04-26,Belgium,,300.506802558899,17
996366,2021-04-26,TRUE,yes,nib,normal,1.046,0.01,1,2021-04-10,2021-04-26,Croatia,,72.9674873352051,17
996366,2021-04-26,TRUE,yes,nib,normal,0.971,0.02,2,2021-04-17,2021-04-26,Croatia,,72.9674873352051,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.04,3,2021-04-24,2021-04-26,Croatia,,72.9674873352051,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.06,4,2021-05-01,2021-04-26,Croatia,,72.9674873352051,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.08,5,2021-05-08,2021-04-26,Croatia,,72.9674873352051,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.11,6,2021-05-15,2021-04-26,Croatia,,72.9674873352051,17
996366,2021-04-26,TRUE,yes,nib,normal,0.98,0.15,7,2021-05-22,2021-04-26,Croatia,,72.9674873352051,17
996366,2021-04-26,TRUE,yes,nib,normal,0.978,0.21,1,2021-04-10,2021-04-26,Portugal,,219.684752464294,17
996366,2021-04-26,TRUE,yes,nib,normal,0.964,0.17,2,2021-04-17,2021-04-26,Portugal,,219.684752464294,17
996366,2021-04-26,TRUE,yes,nib,normal,1.02,0.114,3,2021-04-24,2021-04-26,Portugal,,219.684752464294,17
996366,2021-04-26,TRUE,yes,nib,normal,1.026,0.16,4,2021-05-01,2021-04-26,Portugal,,219.684752464294,17
996366,2021-04-26,TRUE,yes,nib,normal,1.026,0.18,5,2021-05-08,2021-04-26,Portugal,,219.684752464294,17
996366,2021-04-26,TRUE,yes,nib,normal,1.026,0.186,6,2021-05-15,2021-04-26,Portugal,,219.684752464294,17
996366,2021-04-26,TRUE,yes,nib,normal,1.026,0.188,7,2021-05-22,2021-04-26,Portugal,,219.684752464294,17
996366,2021-04-26,TRUE,yes,nib,normal,0.878,0.2,1,2021-04-10,2021-04-26,Slovakia,,104.731799125671,17
996366,2021-04-26,TRUE,yes,nib,normal,0.895,0.15,2,2021-04-17,2021-04-26,Slovakia,,104.731799125671,17
996366,2021-04-26,TRUE,yes,nib,normal,0.902,0.12,3,2021-04-24,2021-04-26,Slovakia,,104.731799125671,17
996366,2021-04-26,TRUE,yes,nib,normal,0.95,0.14,4,2021-05-01,2021-04-26,Slovakia,,104.731799125671,17
996366,2021-04-26,TRUE,yes,nib,normal,0.997,0.1,5,2021-05-08,2021-04-26,Slovakia,,104.731799125671,17
996366,2021-04-26,TRUE,yes,nib,normal,0.99,0.13,6,2021-05-15,2021-04-26,Slovakia,,104.731799125671,17
996366,2021-04-26,TRUE,yes,nib,normal,0.999,0.17,7,2021-05-22,2021-04-26,Slovakia,,104.731799125671,17
996366,2021-04-26,TRUE,yes,nib,normal,1.04,0.001,1,2021-04-10,2021-04-26,Sweden,,141.34766960144,17
996366,2021-04-26,TRUE,yes,nib,normal,1.039,0.002,2,2021-04-17,2021-04-26,Sweden,,141.34766960144,17
996366,2021-04-26,TRUE,yes,nib,normal,1.039,0.003,3,2021-04-24,2021-04-26,Sweden,,141.34766960144,17
996366,2021-04-26,TRUE,yes,nib,normal,1.01,0.004,4,2021-05-01,2021-04-26,Sweden,,141.34766960144,17
996366,2021-04-26,TRUE,yes,nib,normal,1.01,0.04,5,2021-05-08,2021-04-26,Sweden,,141.34766960144,17
996366,2021-04-26,TRUE,yes,nib,normal,1.01,0.04,6,2021-05-15,2021-04-26,Sweden,,141.34766960144,17
996366,2021-04-26,TRUE,yes,nib,normal,1.01,0.04,7,2021-05-22,2021-04-26,Sweden,,141.34766960144,17
215393,2021-04-26,TRUE,yes,seb,normal,0.917,0.01,1,2021-04-10,2021-04-26,Austria,,,17
215393,2021-04-26,TRUE,yes,seb,normal,0.94,0.02,2,2021-04-17,2021-04-26,Austria,,,17
215393,2021-04-26,TRUE,yes,seb,normal,0.953,0.03,3,2021-04-24,2021-04-26,Austria,,,17
215393,2021-04-26,TRUE,yes,seb,normal,0.954,0.04,4,2021-05-01,2021-04-26,Austria,,,17
215393,2021-04-26,TRUE,yes,seb,normal,0.954,0.05,5,2021-05-08,2021-04-26,Austria,,,17
215393,2021-04-26,TRUE,yes,seb,normal,0.954,0.06,6,2021-05-15,2021-04-26,Austria,,,17
215393,2021-04-26,TRUE,yes,seb,normal,0.954,0.07,7,2021-05-22,2021-04-26,Austria,,,17
215393,2021-04-26,TRUE,yes,seb,normal,0.939,0.01,1,2021-04-10,2021-04-26,Belgium,,4.68758010864258,17
215393,2021-04-26,TRUE,yes,seb,normal,0.94,0.02,2,2021-04-17,2021-04-26,Belgium,,4.68758010864258,17
215393,2021-04-26,TRUE,yes,seb,normal,0.939,0.03,3,2021-04-24,2021-04-26,Belgium,,4.68758010864258,17
215393,2021-04-26,TRUE,yes,seb,normal,0.939,0.04,4,2021-05-01,2021-04-26,Belgium,,4.68758010864258,17
215393,2021-04-26,TRUE,yes,seb,normal,0.939,0.05,5,2021-05-08,2021-04-26,Belgium,,4.68758010864258,17
215393,2021-04-26,TRUE,yes,seb,normal,0.939,0.06,6,2021-05-15,2021-04-26,Belgium,,4.68758010864258,17
215393,2021-04-26,TRUE,yes,seb,normal,0.939,0.07,7,2021-05-22,2021-04-26,Belgium,,4.68758010864258,17
215393,2021-04-26,TRUE,yes,seb,normal,0.809,0.01,1,2021-04-10,2021-04-26,Bulgaria,,5.04474925994873,17
215393,2021-04-26,TRUE,yes,seb,normal,0.804,0.02,2,2021-04-17,2021-04-26,Bulgaria,,5.04474925994873,17
215393,2021-04-26,TRUE,yes,seb,normal,0.805,0.03,3,2021-04-24,2021-04-26,Bulgaria,,5.04474925994873,17
215393,2021-04-26,TRUE,yes,seb,normal,0.805,0.04,4,2021-05-01,2021-04-26,Bulgaria,,5.04474925994873,17
215393,2021-04-26,TRUE,yes,seb,normal,0.805,0.05,5,2021-05-08,2021-04-26,Bulgaria,,5.04474925994873,17
215393,2021-04-26,TRUE,yes,seb,normal,0.805,0.06,6,2021-05-15,2021-04-26,Bulgaria,,5.04474925994873,17
215393,2021-04-26,TRUE,yes,seb,normal,0.805,0.07,7,2021-05-22,2021-04-26,Bulgaria,,5.04474925994873,17
