forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
297158,2021-07-25,FALSE,yes,CosmicDan,normal,1.138,0.03,1,2021-07-10,2021-07-26,United Kingdom,,,30
297158,2021-07-25,FALSE,yes,CosmicDan,normal,1.051,0.037,2,2021-07-17,2021-07-26,United Kingdom,,,30
297158,2021-07-25,FALSE,yes,CosmicDan,normal,1.001,0.043,3,2021-07-24,2021-07-26,United Kingdom,,,30
297158,2021-07-25,FALSE,yes,CosmicDan,normal,0.95,0.05,4,2021-07-31,2021-07-26,United Kingdom,,,30
297158,2021-07-25,FALSE,yes,CosmicDan,normal,0.94,0.057,5,2021-08-07,2021-07-26,United Kingdom,,,30
297158,2021-07-25,FALSE,yes,CosmicDan,normal,0.93,0.063,6,2021-08-14,2021-07-26,United Kingdom,,,30
297158,2021-07-25,FALSE,yes,CosmicDan,normal,0.92,0.07,7,2021-08-21,2021-07-26,United Kingdom,,,30
253412,2021-07-26,TRUE,yes,BQuilty,normal,1.138,0.01,1,2021-07-10,2021-07-26,United Kingdom,,,30
253412,2021-07-26,TRUE,yes,BQuilty,normal,1.051,0.02,2,2021-07-17,2021-07-26,United Kingdom,,,30
253412,2021-07-26,TRUE,yes,BQuilty,normal,1.001,0.03,3,2021-07-24,2021-07-26,United Kingdom,,,30
253412,2021-07-26,TRUE,yes,BQuilty,normal,1.05,0.04,4,2021-07-31,2021-07-26,United Kingdom,,,30
253412,2021-07-26,TRUE,yes,BQuilty,normal,1.07,0.05,5,2021-08-07,2021-07-26,United Kingdom,,,30
253412,2021-07-26,TRUE,yes,BQuilty,normal,1.07,0.06,6,2021-08-14,2021-07-26,United Kingdom,,,30
253412,2021-07-26,TRUE,yes,BQuilty,normal,1.08,0.07,7,2021-08-21,2021-07-26,United Kingdom,,,30
425382,2021-07-26,FALSE,yes,Marcus,normal,1.138,0.01,1,2021-07-10,2021-07-26,United Kingdom,,,30
425382,2021-07-26,FALSE,yes,Marcus,normal,1.051,0.02,2,2021-07-17,2021-07-26,United Kingdom,,,30
425382,2021-07-26,FALSE,yes,Marcus,normal,1.001,0.03,3,2021-07-24,2021-07-26,United Kingdom,,,30
425382,2021-07-26,FALSE,yes,Marcus,normal,1.06,0.04,4,2021-07-31,2021-07-26,United Kingdom,,,30
425382,2021-07-26,FALSE,yes,Marcus,normal,1.18,0.05,5,2021-08-07,2021-07-26,United Kingdom,,,30
425382,2021-07-26,FALSE,yes,Marcus,normal,1.23,0.06,6,2021-08-14,2021-07-26,United Kingdom,,,30
425382,2021-07-26,FALSE,yes,Marcus,normal,1.22,0.07,7,2021-08-21,2021-07-26,United Kingdom,,,30
59406,2021-07-26,FALSE,yes,OMAC,normal,1.138,0.01,1,2021-07-10,2021-07-26,United Kingdom,,,30
59406,2021-07-26,FALSE,yes,OMAC,normal,1.05,0.02,2,2021-07-17,2021-07-26,United Kingdom,,,30
59406,2021-07-26,FALSE,yes,OMAC,normal,0.96,0.03,3,2021-07-24,2021-07-26,United Kingdom,,,30
59406,2021-07-26,FALSE,yes,OMAC,normal,1.38,0.04,4,2021-07-31,2021-07-26,United Kingdom,,,30
59406,2021-07-26,FALSE,yes,OMAC,normal,1.27,0.05,5,2021-08-07,2021-07-26,United Kingdom,,,30
59406,2021-07-26,FALSE,yes,OMAC,normal,1.19,0.06,6,2021-08-14,2021-07-26,United Kingdom,,,30
59406,2021-07-26,FALSE,yes,OMAC,normal,0.94,0.07,7,2021-08-21,2021-07-26,United Kingdom,,,30
253723,2021-07-26,FALSE,anonymous,anonymous_Swallow,normal,1.138,0.01,1,2021-07-10,2021-07-26,United Kingdom,,,30
253723,2021-07-26,FALSE,anonymous,anonymous_Swallow,normal,1.051,0.02,2,2021-07-17,2021-07-26,United Kingdom,,,30
253723,2021-07-26,FALSE,anonymous,anonymous_Swallow,normal,1.001,0.03,3,2021-07-24,2021-07-26,United Kingdom,,,30
253723,2021-07-26,FALSE,anonymous,anonymous_Swallow,normal,0.94,0.04,4,2021-07-31,2021-07-26,United Kingdom,,,30
253723,2021-07-26,FALSE,anonymous,anonymous_Swallow,normal,0.92,0.05,5,2021-08-07,2021-07-26,United Kingdom,,,30
253723,2021-07-26,FALSE,anonymous,anonymous_Swallow,normal,0.92,0.06,6,2021-08-14,2021-07-26,United Kingdom,,,30
253723,2021-07-26,FALSE,anonymous,anonymous_Swallow,normal,0.97,0.07,7,2021-08-21,2021-07-26,United Kingdom,,,30
120249,2021-07-26,FALSE,yes,Layperson_21,normal,0.9,0.05,1,2021-07-10,2021-07-26,United Kingdom,,,30
120249,2021-07-26,FALSE,yes,Layperson_21,normal,0.95,0.053,2,2021-07-17,2021-07-26,United Kingdom,,,30
120249,2021-07-26,FALSE,yes,Layperson_21,normal,1.001,0.057,3,2021-07-24,2021-07-26,United Kingdom,,,30
120249,2021-07-26,FALSE,yes,Layperson_21,normal,1.05,0.06,4,2021-07-31,2021-07-26,United Kingdom,,,30
120249,2021-07-26,FALSE,yes,Layperson_21,normal,1.1,0.063,5,2021-08-07,2021-07-26,United Kingdom,,,30
120249,2021-07-26,FALSE,yes,Layperson_21,normal,1.05,0.067,6,2021-08-14,2021-07-26,United Kingdom,,,30
120249,2021-07-26,FALSE,yes,Layperson_21,normal,1.001,0.07,7,2021-08-21,2021-07-26,United Kingdom,,,30
253723,2021-07-26,FALSE,anonymous,anonymous_Curious,normal,1.138,0.01,1,2021-07-10,2021-07-26,United Kingdom,,999.595174312592,30
253723,2021-07-26,FALSE,anonymous,anonymous_Curious,normal,1.051,0.02,2,2021-07-17,2021-07-26,United Kingdom,,999.595174312592,30
253723,2021-07-26,FALSE,anonymous,anonymous_Curious,normal,1.001,0.03,3,2021-07-24,2021-07-26,United Kingdom,,999.595174312592,30
