forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
752802,2021-06-07,FALSE,yes,HCBarney,normal,1,0.1,7,2021-07-03,2021-06-07,United Kingdom,,,23
370553,2021-06-07,TRUE,anonymous,anonymous_Duck,normal,1.199,0.01,1,2021-05-22,2021-06-07,United Kingdom,,,23
370553,2021-06-07,TRUE,anonymous,anonymous_Duck,normal,1.26,0.02,2,2021-05-29,2021-06-07,United Kingdom,,,23
370553,2021-06-07,TRUE,anonymous,anonymous_Duck,normal,1.42,0.03,3,2021-06-05,2021-06-07,United Kingdom,,,23
370553,2021-06-07,TRUE,anonymous,anonymous_Duck,normal,1.47,0.04,4,2021-06-12,2021-06-07,United Kingdom,,,23
370553,2021-06-07,TRUE,anonymous,anonymous_Duck,normal,1.41,0.05,5,2021-06-19,2021-06-07,United Kingdom,,,23
370553,2021-06-07,TRUE,anonymous,anonymous_Duck,normal,1.34,0.06,6,2021-06-26,2021-06-07,United Kingdom,,,23
370553,2021-06-07,TRUE,anonymous,anonymous_Duck,normal,1.283,0.07,7,2021-07-03,2021-06-07,United Kingdom,,,23
966843,2021-06-07,FALSE,yes,Captainjakerson,normal,1.8,0.01,1,2021-05-22,2021-06-07,United Kingdom,,,23
966843,2021-06-07,FALSE,yes,Captainjakerson,normal,1.8,0.02,2,2021-05-29,2021-06-07,United Kingdom,,,23
966843,2021-06-07,FALSE,yes,Captainjakerson,normal,1.3,0.03,3,2021-06-05,2021-06-07,United Kingdom,,,23
966843,2021-06-07,FALSE,yes,Captainjakerson,normal,1.6,0.04,4,2021-06-12,2021-06-07,United Kingdom,,,23
966843,2021-06-07,FALSE,yes,Captainjakerson,normal,1.2,0.05,5,2021-06-19,2021-06-07,United Kingdom,,,23
966843,2021-06-07,FALSE,yes,Captainjakerson,normal,1.2,0.06,6,2021-06-26,2021-06-07,United Kingdom,,,23
966843,2021-06-07,FALSE,yes,Captainjakerson,normal,0.9,0.07,7,2021-07-03,2021-06-07,United Kingdom,,,23
496375,2021-06-07,FALSE,yes,Sophia,normal,0.86,0.03,1,2021-05-22,2021-06-07,Austria,,,23
496375,2021-06-07,FALSE,yes,Sophia,normal,0.93,0.043,2,2021-05-29,2021-06-07,Austria,,,23
496375,2021-06-07,FALSE,yes,Sophia,normal,0.99,0.056,3,2021-06-05,2021-06-07,Austria,,,23
496375,2021-06-07,FALSE,yes,Sophia,normal,1.02,0.069,4,2021-06-12,2021-06-07,Austria,,,23
496375,2021-06-07,FALSE,yes,Sophia,normal,1.04,0.082,5,2021-06-19,2021-06-07,Austria,,,23
496375,2021-06-07,FALSE,yes,Sophia,normal,1.05,0.095,6,2021-06-26,2021-06-07,Austria,,,23
496375,2021-06-07,FALSE,yes,Sophia,normal,1.05,0.108,7,2021-07-03,2021-06-07,Austria,,,23
215393,2021-06-07,TRUE,yes,seb,normal,1.199,0.001,1,2021-05-22,2021-06-07,United Kingdom,,,23
215393,2021-06-07,TRUE,yes,seb,normal,1.26,0.013,2,2021-05-29,2021-06-07,United Kingdom,,,23
215393,2021-06-07,TRUE,yes,seb,normal,1.283,0.024,3,2021-06-05,2021-06-07,United Kingdom,,,23
215393,2021-06-07,TRUE,yes,seb,normal,1.283,0.036,4,2021-06-12,2021-06-07,United Kingdom,,,23
215393,2021-06-07,TRUE,yes,seb,normal,1.283,0.047,5,2021-06-19,2021-06-07,United Kingdom,,,23
215393,2021-06-07,TRUE,yes,seb,normal,1.283,0.059,6,2021-06-26,2021-06-07,United Kingdom,,,23
215393,2021-06-07,TRUE,yes,seb,normal,1.283,0.07,7,2021-07-03,2021-06-07,United Kingdom,,,23
215393,2021-06-07,TRUE,yes,seb,normal,0.737,0.01,1,2021-05-22,2021-06-07,Germany,,2.10406939188639,23
215393,2021-06-07,TRUE,yes,seb,normal,0.75,0.025,2,2021-05-29,2021-06-07,Germany,,2.10406939188639,23
215393,2021-06-07,TRUE,yes,seb,normal,0.77,0.04,3,2021-06-05,2021-06-07,Germany,,2.10406939188639,23
215393,2021-06-07,TRUE,yes,seb,normal,0.79,0.055,4,2021-06-12,2021-06-07,Germany,,2.10406939188639,23
215393,2021-06-07,TRUE,yes,seb,normal,0.85,0.07,5,2021-06-19,2021-06-07,Germany,,2.10406939188639,23
215393,2021-06-07,TRUE,yes,seb,normal,0.92,0.085,6,2021-06-26,2021-06-07,Germany,,2.10406939188639,23
215393,2021-06-07,TRUE,yes,seb,normal,1,0.1,7,2021-07-03,2021-06-07,Germany,,2.10406939188639,23
