forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
950645,2021-08-02,FALSE,anonymous,anonymous_Crane,normal,0.88,0.01,1,2021-07-17,2021-08-02,United Kingdom,,,31
950645,2021-08-02,FALSE,anonymous,anonymous_Crane,normal,0.76,0.042,2,2021-07-24,2021-08-02,United Kingdom,,,31
950645,2021-08-02,FALSE,anonymous,anonymous_Crane,normal,0.8,0.073,3,2021-07-31,2021-08-02,United Kingdom,,,31
950645,2021-08-02,FALSE,anonymous,anonymous_Crane,normal,0.9,0.105,4,2021-08-07,2021-08-02,United Kingdom,,,31
950645,2021-08-02,FALSE,anonymous,anonymous_Crane,normal,0.9,0.137,5,2021-08-14,2021-08-02,United Kingdom,,,31
950645,2021-08-02,FALSE,anonymous,anonymous_Crane,normal,0.9,0.168,6,2021-08-21,2021-08-02,United Kingdom,,,31
950645,2021-08-02,FALSE,anonymous,anonymous_Crane,normal,0.89,0.2,7,2021-08-28,2021-08-02,United Kingdom,,,31
297158,2021-08-02,FALSE,yes,CosmicDan,normal,0.874,0.01,1,2021-07-17,2021-08-02,United Kingdom,,,31
297158,2021-08-02,FALSE,yes,CosmicDan,normal,0.75,0.025,2,2021-07-24,2021-08-02,United Kingdom,,,31
297158,2021-08-02,FALSE,yes,CosmicDan,normal,0.75,0.04,3,2021-07-31,2021-08-02,United Kingdom,,,31
297158,2021-08-02,FALSE,yes,CosmicDan,normal,0.745,0.055,4,2021-08-07,2021-08-02,United Kingdom,,,31
297158,2021-08-02,FALSE,yes,CosmicDan,normal,0.74,0.07,5,2021-08-14,2021-08-02,United Kingdom,,,31
297158,2021-08-02,FALSE,yes,CosmicDan,normal,0.735,0.085,6,2021-08-21,2021-08-02,United Kingdom,,,31
297158,2021-08-02,FALSE,yes,CosmicDan,normal,0.73,0.1,7,2021-08-28,2021-08-02,United Kingdom,,,31
253412,2021-08-02,TRUE,yes,BQuilty,normal,0.65,0.01,1,2021-07-17,2021-08-02,Austria,,,31
253412,2021-08-02,TRUE,yes,BQuilty,normal,0.75,0.02,2,2021-07-24,2021-08-02,Austria,,,31
253412,2021-08-02,TRUE,yes,BQuilty,normal,0.92,0.03,3,2021-07-31,2021-08-02,Austria,,,31
253412,2021-08-02,TRUE,yes,BQuilty,normal,1.06,0.04,4,2021-08-07,2021-08-02,Austria,,,31
253412,2021-08-02,TRUE,yes,BQuilty,normal,1.11,0.05,5,2021-08-14,2021-08-02,Austria,,,31
253412,2021-08-02,TRUE,yes,BQuilty,normal,1.09,0.06,6,2021-08-21,2021-08-02,Austria,,,31
253412,2021-08-02,TRUE,yes,BQuilty,normal,1.09,0.07,7,2021-08-28,2021-08-02,Austria,,,31
215393,2021-08-02,TRUE,yes,seb,normal,1.368,0.01,1,2021-07-17,2021-08-02,Germany,,,31
215393,2021-08-02,TRUE,yes,seb,normal,1.325,0.02,2,2021-07-24,2021-08-02,Germany,,,31
215393,2021-08-02,TRUE,yes,seb,normal,1.288,0.03,3,2021-07-31,2021-08-02,Germany,,,31
215393,2021-08-02,TRUE,yes,seb,normal,1.288,0.04,4,2021-08-07,2021-08-02,Germany,,,31
215393,2021-08-02,TRUE,yes,seb,normal,1.288,0.05,5,2021-08-14,2021-08-02,Germany,,,31
215393,2021-08-02,TRUE,yes,seb,normal,1.288,0.06,6,2021-08-21,2021-08-02,Germany,,,31
215393,2021-08-02,TRUE,yes,seb,normal,1.288,0.07,7,2021-08-28,2021-08-02,Germany,,,31
215393,2021-08-02,TRUE,yes,seb,normal,0.93,0.01,1,2021-07-17,2021-08-02,United Kingdom,,1.44380145867666,31
215393,2021-08-02,TRUE,yes,seb,normal,0.91,0.033,2,2021-07-24,2021-08-02,United Kingdom,,1.44380145867666,31
215393,2021-08-02,TRUE,yes,seb,normal,0.89,0.057,3,2021-07-31,2021-08-02,United Kingdom,,1.44380145867666,31
215393,2021-08-02,TRUE,yes,seb,normal,0.86,0.08,4,2021-08-07,2021-08-02,United Kingdom,,1.44380145867666,31
215393,2021-08-02,TRUE,yes,seb,normal,0.86,0.103,5,2021-08-14,2021-08-02,United Kingdom,,1.44380145867666,31
215393,2021-08-02,TRUE,yes,seb,normal,0.84,0.127,6,2021-08-21,2021-08-02,United Kingdom,,1.44380145867666,31
215393,2021-08-02,TRUE,yes,seb,normal,0.81,0.15,7,2021-08-28,2021-08-02,United Kingdom,,1.44380145867666,31
515822,2021-08-02,TRUE,yes,seabbs,normal,1.368,0.01,1,2021-07-17,2021-08-02,Germany,,,31
515822,2021-08-02,TRUE,yes,seabbs,normal,1.325,0.058,2,2021-07-24,2021-08-02,Germany,,,31
515822,2021-08-02,TRUE,yes,seabbs,normal,1.23,0.107,3,2021-07-31,2021-08-02,Germany,,,31
515822,2021-08-02,TRUE,yes,seabbs,normal,1.17,0.155,4,2021-08-07,2021-08-02,Germany,,,31
515822,2021-08-02,TRUE,yes,seabbs,normal,1.09,0.203,5,2021-08-14,2021-08-02,Germany,,,31
515822,2021-08-02,TRUE,yes,seabbs,normal,0.98,0.252,6,2021-08-21,2021-08-02,Germany,,,31
515822,2021-08-02,TRUE,yes,seabbs,normal,0.79,0.3,7,2021-08-28,2021-08-02,Germany,,,31
515822,2021-08-02,TRUE,yes,seabbs,normal,0.874,0.05,1,2021-07-17,2021-08-02,United Kingdom,,5.08832899729411,31
515822,2021-08-02,TRUE,yes,seabbs,normal,1.09,0.075,2,2021-07-24,2021-08-02,United Kingdom,,5.08832899729411,31
515822,2021-08-02,TRUE,yes,seabbs,normal,1.18,0.1,3,2021-07-31,2021-08-02,United Kingdom,,5.08832899729411,31
