forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
734684,2021-07-11,FALSE,yes,Blitzer,normal,1.319,0.01,1,2021-06-26,2021-07-12,United Kingdom,,,28
734684,2021-07-11,FALSE,yes,Blitzer,normal,1.294,0.02,2,2021-07-03,2021-07-12,United Kingdom,,,28
734684,2021-07-11,FALSE,yes,Blitzer,normal,1.276,0.03,3,2021-07-10,2021-07-12,United Kingdom,,,28
734684,2021-07-11,FALSE,yes,Blitzer,normal,1.32,0.04,4,2021-07-17,2021-07-12,United Kingdom,,,28
734684,2021-07-11,FALSE,yes,Blitzer,normal,1.34,0.05,5,2021-07-24,2021-07-12,United Kingdom,,,28
734684,2021-07-11,FALSE,yes,Blitzer,normal,1.4,0.06,6,2021-07-31,2021-07-12,United Kingdom,,,28
734684,2021-07-11,FALSE,yes,Blitzer,normal,1.4,0.07,7,2021-08-07,2021-07-12,United Kingdom,,,28
297158,2021-07-11,FALSE,yes,CosmicDan,normal,1.35,0.06,1,2021-06-26,2021-07-12,United Kingdom,,,28
297158,2021-07-11,FALSE,yes,CosmicDan,normal,1.36,0.067,2,2021-07-03,2021-07-12,United Kingdom,,,28
297158,2021-07-11,FALSE,yes,CosmicDan,normal,1.37,0.073,3,2021-07-10,2021-07-12,United Kingdom,,,28
297158,2021-07-11,FALSE,yes,CosmicDan,normal,1.38,0.08,4,2021-07-17,2021-07-12,United Kingdom,,,28
297158,2021-07-11,FALSE,yes,CosmicDan,normal,1.39,0.087,5,2021-07-24,2021-07-12,United Kingdom,,,28
297158,2021-07-11,FALSE,yes,CosmicDan,normal,1.4,0.093,6,2021-07-31,2021-07-12,United Kingdom,,,28
297158,2021-07-11,FALSE,yes,CosmicDan,normal,1.41,0.1,7,2021-08-07,2021-07-12,United Kingdom,,,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.07,0.05,1,2021-06-26,2021-07-12,Germany,,,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.31,0.075,2,2021-07-03,2021-07-12,Germany,,,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.41,0.1,3,2021-07-10,2021-07-12,Germany,,,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.42,0.125,4,2021-07-17,2021-07-12,Germany,,,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.34,0.15,5,2021-07-24,2021-07-12,Germany,,,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.21,0.175,6,2021-07-31,2021-07-12,Germany,,,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.02,0.2,7,2021-08-07,2021-07-12,Germany,,,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.319,0.05,1,2021-06-26,2021-07-12,United Kingdom,,98.1347875595093,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.25,0.075,2,2021-07-03,2021-07-12,United Kingdom,,98.1347875595093,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.15,0.1,3,2021-07-10,2021-07-12,United Kingdom,,98.1347875595093,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.13,0.125,4,2021-07-17,2021-07-12,United Kingdom,,98.1347875595093,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.42,0.15,5,2021-07-24,2021-07-12,United Kingdom,,98.1347875595093,28
515822,2021-07-12,TRUE,yes,seabbs,normal,1.46,0.175,6,2021-07-31,2021-07-12,United Kingdom,,98.1347875595093,28
