forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
778898,2021-05-24T00:00:00Z,FALSE,yes,log-normal,14500,0.13,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
778898,2021-05-24T00:00:00Z,FALSE,yes,log-normal,17827.43,0.17,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
778898,2021-05-24T00:00:00Z,FALSE,yes,log-normal,21183.49,0.21,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
778898,2021-05-24T00:00:00Z,FALSE,yes,log-normal,26553.2,0.25,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
427811,2021-05-24T00:00:00Z,FALSE,anonymous,log-normal,20032.84,0.161,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
427811,2021-05-24T00:00:00Z,FALSE,anonymous,log-normal,25114.88,0.164,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
427811,2021-05-24T00:00:00Z,FALSE,anonymous,log-normal,31871.13,0.167,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
427811,2021-05-24T00:00:00Z,FALSE,anonymous,log-normal,41991.1,0.17,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
427811,2021-05-24T00:00:00Z,FALSE,anonymous,log-normal,68,0.195,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,66.5676665306091,21
427811,2021-05-24T00:00:00Z,FALSE,anonymous,log-normal,70,0.197,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,66.5676665306091,21
427811,2021-05-24T00:00:00Z,FALSE,anonymous,log-normal,80,0.198,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,66.5676665306091,21
427811,2021-05-24T00:00:00Z,FALSE,anonymous,log-normal,90,0.2,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,66.5676665306091,21
30302,2021-05-28T00:00:00Z,TRUE,yes,log-normal,8684.42,0.161,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
30302,2021-05-28T00:00:00Z,TRUE,yes,log-normal,8472.75,0.172,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
30302,2021-05-28T00:00:00Z,TRUE,yes,log-normal,9081.31,0.18,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
30302,2021-05-28T00:00:00Z,TRUE,yes,log-normal,11198.04,0.186,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,21
