forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,1209,0.083,1,2021-04-03,2021-03-29T00:00:00Z,Germany,deaths,DE,,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,1293.85,0.113,2,2021-04-10,2021-03-29T00:00:00Z,Germany,deaths,DE,,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,1434.66,0.153,3,2021-04-17,2021-03-29T00:00:00Z,Germany,deaths,DE,,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,1691.91,0.193,4,2021-04-24,2021-03-29T00:00:00Z,Germany,deaths,DE,,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,39549.78,0.091,1,2021-04-03,2021-03-29T00:00:00Z,United Kingdom,cases,GB,125.491048812866,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,41612.47,0.121,2,2021-04-10,2021-03-29T00:00:00Z,United Kingdom,cases,GB,125.491048812866,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,42243.21,0.131,3,2021-04-17,2021-03-29T00:00:00Z,United Kingdom,cases,GB,125.491048812866,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,42243.21,0.151,4,2021-04-24,2021-03-29T00:00:00Z,United Kingdom,cases,GB,125.491048812866,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,356.84,0.113,1,2021-04-03,2021-03-29T00:00:00Z,United Kingdom,deaths,GB,102.328376293182,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,306.27,0.15,2,2021-04-10,2021-03-29T00:00:00Z,United Kingdom,deaths,GB,102.328376293182,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,286.98,0.183,3,2021-04-17,2021-03-29T00:00:00Z,United Kingdom,deaths,GB,102.328376293182,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,276.44,0.213,4,2021-04-24,2021-03-29T00:00:00Z,United Kingdom,deaths,GB,102.328376293182,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,54490.48,0.072,1,2021-04-03,2021-03-29T00:00:00Z,Netherlands,cases,NL,146.121096611023,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,59904.81,0.092,2,2021-04-10,2021-03-29T00:00:00Z,Netherlands,cases,NL,146.121096611023,13
89444,2021-03-29T00:00:00Z,TRUE,anonymous,log-normal,64768.34,0.112,3,2021-04-17,2021-03-29T00:00:00Z,Netherlands,cases,NL,146.121096611023,13
