forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
427811,2021-06-06T00:00:00Z,FALSE,anonymous,log-normal,47000,0.18,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
427811,2021-06-06T00:00:00Z,FALSE,anonymous,log-normal,73000,0.22,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
427811,2021-06-06T00:00:00Z,FALSE,anonymous,log-normal,115000,0.26,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
427811,2021-06-06T00:00:00Z,FALSE,anonymous,log-normal,180000,0.3,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
427811,2021-06-06T00:00:00Z,FALSE,anonymous,log-normal,66,0.22,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,3.24798436959585,23
427811,2021-06-06T00:00:00Z,FALSE,anonymous,log-normal,90,0.237,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,3.24798436959585,23
427811,2021-06-06T00:00:00Z,FALSE,anonymous,log-normal,130,0.253,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,3.24798436959585,23
427811,2021-06-06T00:00:00Z,FALSE,anonymous,log-normal,180,0.27,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,3.24798436959585,23
892797,2021-06-06T00:00:00Z,FALSE,yes,log-normal,52000,0.2,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
892797,2021-06-06T00:00:00Z,FALSE,yes,log-normal,60000,0.213,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
892797,2021-06-06T00:00:00Z,FALSE,yes,log-normal,70000,0.227,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
892797,2021-06-06T00:00:00Z,FALSE,yes,log-normal,78000,0.24,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
892797,2021-06-06T00:00:00Z,FALSE,yes,log-normal,65,0.1,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,1.20678408145905,23
892797,2021-06-06T00:00:00Z,FALSE,yes,log-normal,67,0.107,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,1.20678408145905,23
892797,2021-06-06T00:00:00Z,FALSE,yes,log-normal,69,0.113,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,1.20678408145905,23
892797,2021-06-06T00:00:00Z,FALSE,yes,log-normal,72,0.12,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,1.20678408145905,23
256931,2021-06-06T00:00:00Z,FALSE,anonymous,fifth-power-normal,44000,0.4,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
256931,2021-06-06T00:00:00Z,FALSE,anonymous,fifth-power-normal,64000,0.7,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
256931,2021-06-06T00:00:00Z,FALSE,anonymous,fifth-power-normal,90000,0.9,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
256931,2021-06-06T00:00:00Z,FALSE,anonymous,fifth-power-normal,130000,1.2,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
256931,2021-06-06T00:00:00Z,FALSE,anonymous,fifth-power-normal,75,0.35,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,9.39968179066976,23
256931,2021-06-06T00:00:00Z,FALSE,anonymous,fifth-power-normal,100,0.37,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,9.39968179066976,23
256931,2021-06-06T00:00:00Z,FALSE,anonymous,fifth-power-normal,150,0.44,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,9.39968179066976,23
256931,2021-06-06T00:00:00Z,FALSE,anonymous,fifth-power-normal,225,0.5,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,9.39968179066976,23
467474,2021-06-07T00:00:00Z,FALSE,yes,log-normal,40609.54,0.2,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
467474,2021-06-07T00:00:00Z,FALSE,yes,log-normal,56024.27,0.25,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
467474,2021-06-07T00:00:00Z,FALSE,yes,log-normal,71739.23,0.3,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
467474,2021-06-07T00:00:00Z,FALSE,yes,log-normal,75992.87,0.35,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
467474,2021-06-07T00:00:00Z,FALSE,yes,log-normal,74.9,0.35,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,1.00664236545563,23
467474,2021-06-07T00:00:00Z,FALSE,yes,log-normal,90.35,0.4,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,1.00664236545563,23
467474,2021-06-07T00:00:00Z,FALSE,yes,log-normal,110.44,0.45,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,1.00664236545563,23
467474,2021-06-07T00:00:00Z,FALSE,yes,log-normal,118.17,0.5,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,1.00664236545563,23
593160,2021-06-07T00:00:00Z,TRUE,yes,log-normal,42727.32,0.2,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
593160,2021-06-07T00:00:00Z,TRUE,yes,log-normal,50816.59,0.3,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
593160,2021-06-07T00:00:00Z,TRUE,yes,log-normal,54389.86,0.4,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
593160,2021-06-07T00:00:00Z,TRUE,yes,log-normal,59326.71,0.5,4,2021-07-03,2021-06-07T00:00:00Z,United Kingdom,cases,GB,,23
593160,2021-06-07T00:00:00Z,TRUE,yes,log-normal,76.45,0.4,1,2021-06-12,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,25.1260185241699,23
593160,2021-06-07T00:00:00Z,TRUE,yes,log-normal,82.63,0.533,2,2021-06-19,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,25.1260185241699,23
593160,2021-06-07T00:00:00Z,TRUE,yes,log-normal,93.44,0.667,3,2021-06-26,2021-06-07T00:00:00Z,United Kingdom,deaths,GB,25.1260185241699,23
