forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
996366,2021-04-05T00:00:00Z,TRUE,yes,log-normal,108373.24,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,cases,DE,,14
996366,2021-04-05T00:00:00Z,TRUE,yes,log-normal,113377.71,0.197,2,2021-04-17,2021-04-05T00:00:00Z,Germany,cases,DE,,14
996366,2021-04-05T00:00:00Z,TRUE,yes,log-normal,119921.18,0.25,3,2021-04-24,2021-04-05T00:00:00Z,Germany,cases,DE,,14
996366,2021-04-05T00:00:00Z,TRUE,yes,log-normal,123737.67,0.34,4,2021-05-01,2021-04-05T00:00:00Z,Germany,cases,DE,,14
996366,2021-04-05T00:00:00Z,TRUE,yes,log-normal,1000,0.15,1,2021-04-10,2021-04-05T00:00:00Z,Germany,deaths,DE,59.7065472602844,14
996366,2021-04-05T00:00:00Z,TRUE,yes,log-normal,1000,0.2,2,2021-04-17,2021-04-05T00:00:00Z,Germany,deaths,DE,59.7065472602844,14
996366,2021-04-05T00:00:00Z,TRUE,yes,log-normal,1000,0.24,3,2021-04-24,2021-04-05T00:00:00Z,Germany,deaths,DE,59.7065472602844,14
996366,2021-04-05T00:00:00Z,TRUE,yes,log-normal,1000,0.3,4,2021-05-01,2021-04-05T00:00:00Z,Germany,deaths,DE,59.7065472602844,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,1095,0.074,1,2021-04-10,2021-04-05T00:00:00Z,Germany,deaths,DE,,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,1177.43,0.094,2,2021-04-17,2021-04-05T00:00:00Z,Germany,deaths,DE,,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,1371.92,0.144,3,2021-04-24,2021-04-05T00:00:00Z,Germany,deaths,DE,,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,1693.9,0.174,4,2021-05-01,2021-04-05T00:00:00Z,Germany,deaths,DE,,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,33064.03,0.118,1,2021-04-10,2021-04-05T00:00:00Z,United Kingdom,cases,GB,86.8242325782776,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,36568.38,0.138,2,2021-04-17,2021-04-05T00:00:00Z,United Kingdom,cases,GB,86.8242325782776,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,37415.27,0.178,3,2021-04-24,2021-04-05T00:00:00Z,United Kingdom,cases,GB,86.8242325782776,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,36401.32,0.198,4,2021-05-01,2021-04-05T00:00:00Z,United Kingdom,cases,GB,86.8242325782776,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,186.61,0.123,1,2021-04-10,2021-04-05T00:00:00Z,United Kingdom,deaths,GB,84.4773578643799,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,147.29,0.153,2,2021-04-17,2021-04-05T00:00:00Z,United Kingdom,deaths,GB,84.4773578643799,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,131.79,0.183,3,2021-04-24,2021-04-05T00:00:00Z,United Kingdom,deaths,GB,84.4773578643799,14
89444,2021-04-05T00:00:00Z,TRUE,anonymous,log-normal,118.64,0.213,4,2021-05-01,2021-04-05T00:00:00Z,United Kingdom,deaths,GB,84.4773578643799,14
