forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,1076.25,0.192,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,32.5127081871033,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,65243.52,0.197,1,2021-08-28,2021-08-23T00:00:00Z,Germany,cases,DE,,JHU,JHU,44.5784692764282,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,101759.44,0.264,2,2021-09-04,2021-08-23T00:00:00Z,Germany,cases,DE,,JHU,JHU,44.5784692764282,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,147437.72,0.33,3,2021-09-11,2021-08-23T00:00:00Z,Germany,cases,DE,,JHU,JHU,44.5784692764282,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,201975.26,0.397,4,2021-09-18,2021-08-23T00:00:00Z,Germany,cases,DE,,JHU,JHU,44.5784692764282,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,136.86,0.159,1,2021-08-28,2021-08-23T00:00:00Z,Germany,deaths,DE,,JHU,JHU,36.3150177001953,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,178.26,0.192,2,2021-09-04,2021-08-23T00:00:00Z,Germany,deaths,DE,,JHU,JHU,36.3150177001953,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,218.65,0.226,3,2021-09-11,2021-08-23T00:00:00Z,Germany,deaths,DE,,JHU,JHU,36.3150177001953,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,258.33,0.259,4,2021-09-18,2021-08-23T00:00:00Z,Germany,deaths,DE,,JHU,JHU,36.3150177001953,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,17930.6,0.1,1,2021-08-28,2021-08-23T00:00:00Z,Netherlands,cases,NL,ECDC,JHU,JHU,27.5769267082214,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,20047.78,0.167,2,2021-09-04,2021-08-23T00:00:00Z,Netherlands,cases,NL,ECDC,JHU,JHU,27.5769267082214,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,22803.16,0.233,3,2021-09-11,2021-08-23T00:00:00Z,Netherlands,cases,NL,ECDC,JHU,JHU,27.5769267082214,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,26273.42,0.3,4,2021-09-18,2021-08-23T00:00:00Z,Netherlands,cases,NL,ECDC,JHU,JHU,27.5769267082214,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,41,0.09,1,2021-08-28,2021-08-23T00:00:00Z,Netherlands,deaths,NL,ECDC,JHU,JHU,28.7152390480042,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,41,0.123,2,2021-09-04,2021-08-23T00:00:00Z,Netherlands,deaths,NL,ECDC,JHU,JHU,28.7152390480042,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,42.41,0.157,3,2021-09-11,2021-08-23T00:00:00Z,Netherlands,deaths,NL,ECDC,JHU,JHU,28.7152390480042,34
89444,2021-08-23T00:00:00Z,TRUE,anonymous,log-normal,45.08,0.19,4,2021-09-18,2021-08-23T00:00:00Z,Netherlands,deaths,NL,ECDC,JHU,JHU,28.7152390480042,34
427811,2021-08-23T00:00:00Z,FALSE,anonymous,log-normal,240000,0.07,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34
427811,2021-08-23T00:00:00Z,FALSE,anonymous,log-normal,264000,0.113,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34
427811,2021-08-23T00:00:00Z,FALSE,anonymous,log-normal,295000,0.157,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34
427811,2021-08-23T00:00:00Z,FALSE,anonymous,log-normal,330000,0.2,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,34
427811,2021-08-23T00:00:00Z,FALSE,anonymous,log-normal,739,0.06,1,2021-08-28,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.91893664995829,34
427811,2021-08-23T00:00:00Z,FALSE,anonymous,log-normal,791,0.072,2,2021-09-04,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.91893664995829,34
427811,2021-08-23T00:00:00Z,FALSE,anonymous,log-normal,854,0.083,3,2021-09-11,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.91893664995829,34
427811,2021-08-23T00:00:00Z,FALSE,anonymous,log-normal,931,0.095,4,2021-09-18,2021-08-23T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.91893664995829,34
