forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
778898,2021-07-05T00:00:00Z,FALSE,yes,log-normal,246438.89,0.12,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
778898,2021-07-05T00:00:00Z,FALSE,yes,log-normal,341810.56,0.132,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
778898,2021-07-05T00:00:00Z,FALSE,yes,log-normal,401449.22,0.143,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
778898,2021-07-05T00:00:00Z,FALSE,yes,log-normal,419113.82,0.155,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
253412,2021-07-05T00:00:00Z,TRUE,yes,log-normal,266515.26,0.2,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
253412,2021-07-05T00:00:00Z,TRUE,yes,log-normal,375314.91,0.3,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
253412,2021-07-05T00:00:00Z,TRUE,yes,log-normal,479559.04,0.4,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
253412,2021-07-05T00:00:00Z,TRUE,yes,log-normal,565194.98,0.5,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
253412,2021-07-05T00:00:00Z,TRUE,yes,log-normal,133.86,0.1,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,1.08712324301402,27
253412,2021-07-05T00:00:00Z,TRUE,yes,log-normal,149.41,0.267,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,1.08712324301402,27
253412,2021-07-05T00:00:00Z,TRUE,yes,log-normal,158.39,0.433,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,1.08712324301402,27
253412,2021-07-05T00:00:00Z,TRUE,yes,log-normal,172.29,0.6,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,1.08712324301402,27
467474,2021-07-05T00:00:00Z,FALSE,yes,log-normal,240000,0.1,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
467474,2021-07-05T00:00:00Z,FALSE,yes,log-normal,350000,0.2,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
467474,2021-07-05T00:00:00Z,FALSE,yes,log-normal,5e+05,0.3,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
467474,2021-07-05T00:00:00Z,FALSE,yes,log-normal,750000,0.4,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
467474,2021-07-05T00:00:00Z,FALSE,yes,log-normal,170,0.1,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,1.14401433467865,27
467474,2021-07-05T00:00:00Z,FALSE,yes,log-normal,260,0.233,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,1.14401433467865,27
467474,2021-07-05T00:00:00Z,FALSE,yes,log-normal,390,0.367,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,1.14401433467865,27
467474,2021-07-05T00:00:00Z,FALSE,yes,log-normal,500,0.5,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,1.14401433467865,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,226488.52,0.05,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,366606.97,0.133,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,544973.34,0.217,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,628977.59,0.3,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,141.27,0.05,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,46.7019906044006,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,184.04,0.1,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,46.7019906044006,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,226.81,0.15,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,46.7019906044006,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,282.21,0.2,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,46.7019906044006,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,482.19,0.05,1,2021-07-10,2021-07-05T00:00:00Z,Poland,cases,PL,52.7382488250732,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,352.09,0.133,2,2021-07-17,2021-07-05T00:00:00Z,Poland,cases,PL,52.7382488250732,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,297.92,0.217,3,2021-07-24,2021-07-05T00:00:00Z,Poland,cases,PL,52.7382488250732,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,332.07,0.3,4,2021-07-31,2021-07-05T00:00:00Z,Poland,cases,PL,52.7382488250732,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,83.64,0.1,1,2021-07-10,2021-07-05T00:00:00Z,Poland,deaths,PL,34.9888377189636,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,63.1,0.167,2,2021-07-17,2021-07-05T00:00:00Z,Poland,deaths,PL,34.9888377189636,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,46.29,0.233,3,2021-07-24,2021-07-05T00:00:00Z,Poland,deaths,PL,34.9888377189636,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,35.11,0.3,4,2021-07-31,2021-07-05T00:00:00Z,Poland,deaths,PL,34.9888377189636,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,4318.12,0.1,1,2021-07-10,2021-07-05T00:00:00Z,Germany,cases,DE,32.3990588188171,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,5344.1,0.167,2,2021-07-17,2021-07-05T00:00:00Z,Germany,cases,DE,32.3990588188171,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,7544.59,0.233,3,2021-07-24,2021-07-05T00:00:00Z,Germany,cases,DE,32.3990588188171,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,11269.47,0.3,4,2021-07-31,2021-07-05T00:00:00Z,Germany,cases,DE,32.3990588188171,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,217.02,0.05,1,2021-07-10,2021-07-05T00:00:00Z,Germany,deaths,DE,24.5697751045227,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,176.19,0.1,2,2021-07-17,2021-07-05T00:00:00Z,Germany,deaths,DE,24.5697751045227,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,154.67,0.15,3,2021-07-24,2021-07-05T00:00:00Z,Germany,deaths,DE,24.5697751045227,27
515822,2021-07-05T00:00:00Z,TRUE,yes,log-normal,142.84,0.2,4,2021-07-31,2021-07-05T00:00:00Z,Germany,deaths,DE,24.5697751045227,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,246207.1,0.094,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,392078.54,0.194,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,655243.33,0.294,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,990852.22,0.394,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,cases,GB,,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,202.56,0.232,1,2021-07-10,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,54.3978977203369,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,301.41,0.332,2,2021-07-17,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,54.3978977203369,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,427.95,0.432,3,2021-07-24,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,54.3978977203369,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,548.95,0.532,4,2021-07-31,2021-07-05T00:00:00Z,United Kingdom,deaths,GB,54.3978977203369,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,3360.29,0.145,1,2021-07-10,2021-07-05T00:00:00Z,Germany,cases,DE,26.8057379722595,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,2895.95,0.212,2,2021-07-17,2021-07-05T00:00:00Z,Germany,cases,DE,26.8057379722595,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,2537.91,0.278,3,2021-07-24,2021-07-05T00:00:00Z,Germany,cases,DE,26.8057379722595,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,2320.55,0.345,4,2021-07-31,2021-07-05T00:00:00Z,Germany,cases,DE,26.8057379722595,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,217.68,0.117,1,2021-07-10,2021-07-05T00:00:00Z,Germany,deaths,DE,27.8460030555725,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,160.6,0.184,2,2021-07-17,2021-07-05T00:00:00Z,Germany,deaths,DE,27.8460030555725,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,135.44,0.25,3,2021-07-24,2021-07-05T00:00:00Z,Germany,deaths,DE,27.8460030555725,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,120.13,0.317,4,2021-07-31,2021-07-05T00:00:00Z,Germany,deaths,DE,27.8460030555725,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,5118,0.19,1,2021-07-10,2021-07-05T00:00:00Z,Netherlands,cases,NL,23.7198758125305,27
89444,2021-07-05T00:00:00Z,TRUE,anonymous,log-normal,5862.83,0.29,2,2021-07-17,2021-07-05T00:00:00Z,Netherlands,cases,NL,23.7198758125305,27
