forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week
167772,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,601.01,0.46,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,30
943294,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,212981,0.234,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
943294,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,282920,0.256,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
943294,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,333718.14,0.278,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
943294,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,386879.59,0.3,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
530286,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,310000,0.2,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
530286,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,320000,0.213,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
530286,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,310000,0.227,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
530286,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,270000,0.24,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
530286,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,600,0.2,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.3935844818751,30
530286,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,700,0.233,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.3935844818751,30
530286,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,750,0.267,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.3935844818751,30
530286,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,700,0.3,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.3935844818751,30
977999,2021-07-26T00:00:00Z,FALSE,yes,log-normal,235847.81,0.3,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
977999,2021-07-26T00:00:00Z,FALSE,yes,log-normal,425117.86,0.333,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
977999,2021-07-26T00:00:00Z,FALSE,yes,log-normal,340742.27,0.367,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
977999,2021-07-26T00:00:00Z,FALSE,yes,log-normal,247001.35,0.4,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
977999,2021-07-26T00:00:00Z,FALSE,yes,log-normal,354.16,0.23,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,23.3010601997376,30
977999,2021-07-26T00:00:00Z,FALSE,yes,log-normal,606.37,0.253,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,23.3010601997376,30
977999,2021-07-26T00:00:00Z,FALSE,yes,log-normal,447,0.277,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,23.3010601997376,30
977999,2021-07-26T00:00:00Z,FALSE,yes,log-normal,344.12,0.3,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,23.3010601997376,30
706539,2021-07-26T00:00:00Z,FALSE,yes,log-normal,263039.79,0.234,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
706539,2021-07-26T00:00:00Z,FALSE,yes,log-normal,260868.438,0.267,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
706539,2021-07-26T00:00:00Z,FALSE,yes,log-normal,279602.772,0.301,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
706539,2021-07-26T00:00:00Z,FALSE,yes,log-normal,266439.264,0.334,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,282920,0.134,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,282920,0.167,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,282920,0.201,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,282920,0.234,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
272526,2021-07-26T00:00:00Z,FALSE,yes,log-normal,250000,0.18,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
272526,2021-07-26T00:00:00Z,FALSE,yes,log-normal,2e+05,0.198,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
272526,2021-07-26T00:00:00Z,FALSE,yes,log-normal,170000,0.216,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
272526,2021-07-26T00:00:00Z,FALSE,yes,log-normal,150000,0.234,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
473547,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,290000,0.234,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
473547,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,305000,0.236,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
473547,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,310000,0.238,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
473547,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,310250,0.24,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
272526,2021-07-26T00:00:00Z,FALSE,yes,log-normal,480,0.18,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,45.3733835220337,30
272526,2021-07-26T00:00:00Z,FALSE,yes,log-normal,490,0.197,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,45.3733835220337,30
272526,2021-07-26T00:00:00Z,FALSE,yes,log-normal,460,0.213,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,45.3733835220337,30
272526,2021-07-26T00:00:00Z,FALSE,yes,log-normal,420,0.23,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,45.3733835220337,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,591.89,0.21,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,55.2180500030518,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,874.31,0.257,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,55.2180500030518,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,1202.92,0.303,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,55.2180500030518,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,1594.89,0.35,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,55.2180500030518,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,12811.66,0.17,1,2021-07-31,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,97.5726175308228,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,16250.31,0.207,2,2021-08-07,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,97.5726175308228,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,17753.44,0.243,3,2021-08-14,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,97.5726175308228,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,17174.13,0.28,4,2021-08-21,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,97.5726175308228,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,187.61,0.151,1,2021-07-31,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,55.210844039917,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,225.82,0.184,2,2021-08-07,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,55.210844039917,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,277.22,0.218,3,2021-08-14,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,55.210844039917,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,324.73,0.251,4,2021-08-21,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,55.210844039917,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,46907.63,0.224,1,2021-07-31,2021-07-26T00:00:00Z,Netherlands,cases,NL,ECDC,JHU,JHU,66.9118490219116,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,35348.56,0.344,2,2021-08-07,2021-07-26T00:00:00Z,Netherlands,cases,NL,ECDC,JHU,JHU,66.9118490219116,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,27836.3,0.464,3,2021-08-14,2021-07-26T00:00:00Z,Netherlands,cases,NL,ECDC,JHU,JHU,66.9118490219116,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,21611.35,0.584,4,2021-08-21,2021-07-26T00:00:00Z,Netherlands,cases,NL,ECDC,JHU,JHU,66.9118490219116,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,29.73,0.198,1,2021-07-31,2021-07-26T00:00:00Z,Netherlands,deaths,NL,ECDC,JHU,JHU,58.6637773513794,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,42.81,0.245,2,2021-08-07,2021-07-26T00:00:00Z,Netherlands,deaths,NL,ECDC,JHU,JHU,58.6637773513794,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,50.93,0.291,3,2021-08-14,2021-07-26T00:00:00Z,Netherlands,deaths,NL,ECDC,JHU,JHU,58.6637773513794,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,56.67,0.338,4,2021-08-21,2021-07-26T00:00:00Z,Netherlands,deaths,NL,ECDC,JHU,JHU,58.6637773513794,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,267545.21,0.134,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,27.3018126487732,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,260172.7,0.167,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,27.3018126487732,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,241941.05,0.201,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,27.3018126487732,30
89444,2021-07-26T00:00:00Z,TRUE,anonymous,log-normal,213950.64,0.234,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,27.3018126487732,30
733288,2021-07-26T00:00:00Z,FALSE,yes,log-normal,548.9,0.23,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,30
733288,2021-07-26T00:00:00Z,FALSE,yes,log-normal,495.34,0.269,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,30
733288,2021-07-26T00:00:00Z,FALSE,yes,log-normal,447,0.307,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,30
733288,2021-07-26T00:00:00Z,FALSE,yes,log-normal,399.84,0.346,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,,30
427811,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,220000,0.12,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
427811,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,243000,0.163,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
427811,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,278000,0.207,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
427811,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,282000,0.25,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
427811,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,608,0.1,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,3.38395249048869,30
427811,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,670,0.133,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,3.38395249048869,30
427811,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,644,0.167,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,3.38395249048869,30
427811,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,600,0.2,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,3.38395249048869,30
361872,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,234181.26,0.2,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
361872,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,187539.84,0.267,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
361872,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,157922.95,0.333,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
361872,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,162457.18,0.4,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
361872,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,553.47,0.2,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.34579002857208,30
361872,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,620.49,0.233,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.34579002857208,30
361872,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,579.69,0.267,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.34579002857208,30
361872,2021-07-26T00:00:00Z,FALSE,anonymous,log-normal,489.19,0.3,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,1.34579002857208,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,303727.33,0.18,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,347314.61,0.227,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,452728.03,0.273,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,422979.07,0.32,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,548.47,0.23,1,2021-07-31,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,34.8327307701111,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,619.81,0.26,2,2021-08-07,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,34.8327307701111,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,660.63,0.29,3,2021-08-14,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,34.8327307701111,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,710.18,0.32,4,2021-08-21,2021-07-26T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,34.8327307701111,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,13949.96,0.26,1,2021-07-31,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,22.324291229248,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,18852.25,0.313,2,2021-08-07,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,22.324291229248,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,26499.83,0.367,3,2021-08-14,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,22.324291229248,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,46305.09,0.42,4,2021-08-21,2021-07-26T00:00:00Z,Germany,cases,DE,,JHU,JHU,22.324291229248,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,187.98,0.291,1,2021-07-31,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,20.8211555480957,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,192.7,0.334,2,2021-08-07,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,20.8211555480957,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,162,0.377,3,2021-08-14,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,20.8211555480957,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,192.7,0.42,4,2021-08-21,2021-07-26T00:00:00Z,Germany,deaths,DE,,JHU,JHU,20.8211555480957,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1266.6,0.252,1,2021-07-31,2021-07-26T00:00:00Z,Poland,cases,PL,,JHU,JHU,23.3624906539917,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,1891.91,0.335,2,2021-08-07,2021-07-26T00:00:00Z,Poland,cases,PL,,JHU,JHU,23.3624906539917,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,3628.87,0.417,3,2021-08-14,2021-07-26T00:00:00Z,Poland,cases,PL,,JHU,JHU,23.3624906539917,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,5991.15,0.5,4,2021-08-21,2021-07-26T00:00:00Z,Poland,cases,PL,,JHU,JHU,23.3624906539917,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,29,0.6,1,2021-07-31,2021-07-26T00:00:00Z,Poland,deaths,PL,,JHU,JHU,17.2933144569397,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,29,0.667,2,2021-08-07,2021-07-26T00:00:00Z,Poland,deaths,PL,,JHU,JHU,17.2933144569397,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,29,0.733,3,2021-08-14,2021-07-26T00:00:00Z,Poland,deaths,PL,,JHU,JHU,17.2933144569397,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,36,0.8,4,2021-08-21,2021-07-26T00:00:00Z,Poland,deaths,PL,,JHU,JHU,17.2933144569397,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,3659.32,0.42,1,2021-07-31,2021-07-26T00:00:00Z,Sweden,cases,SE,,JHU,JHU,30.0926189422607,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,4493.59,0.547,2,2021-08-07,2021-07-26T00:00:00Z,Sweden,cases,SE,,JHU,JHU,30.0926189422607,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,5432.15,0.673,3,2021-08-14,2021-07-26T00:00:00Z,Sweden,cases,SE,,JHU,JHU,30.0926189422607,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,9603.51,0.8,4,2021-08-21,2021-07-26T00:00:00Z,Sweden,cases,SE,,JHU,JHU,30.0926189422607,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,5,0.953,1,2021-07-31,2021-07-26T00:00:00Z,Sweden,deaths,SE,,JHU,JHU,20.8863701820374,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,5,0.962,2,2021-08-07,2021-07-26T00:00:00Z,Sweden,deaths,SE,,JHU,JHU,20.8863701820374,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,5,0.971,3,2021-08-14,2021-07-26T00:00:00Z,Sweden,deaths,SE,,JHU,JHU,20.8863701820374,30
593160,2021-07-26T00:00:00Z,TRUE,yes,log-normal,7,0.98,4,2021-08-21,2021-07-26T00:00:00Z,Sweden,deaths,SE,,JHU,JHU,20.8863701820374,30
