forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,inc_hosp,inc_case,inc_death,forecast_duration,forecast_week
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,361181.86,0.058,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,330465,0.059,2,2021-11-06,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,293884.99,0.06,3,2021-11-13,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,286001,0.061,4,2021-11-20,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,1050.36,0.126,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,36.566734790802,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,934,0.127,2,2021-11-06,2021-10-25T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,36.566734790802,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,791.91,0.128,3,2021-11-13,2021-10-25T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,36.566734790802,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,778.98,0.129,4,2021-11-20,2021-10-25T00:00:00Z,United Kingdom,deaths,GB,ECDC,JHU,JHU,36.566734790802,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,37198.44,0.267,1,2021-10-30,2021-10-25T00:00:00Z,Belgium,cases,BE,ECDC,JHU,JHU,65.3885655403137,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,32491.39,0.27,2,2021-11-06,2021-10-25T00:00:00Z,Belgium,cases,BE,ECDC,JHU,JHU,65.3885655403137,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,31300.66,0.273,3,2021-11-13,2021-10-25T00:00:00Z,Belgium,cases,BE,ECDC,JHU,JHU,65.3885655403137,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,28340.33,0.276,4,2021-11-20,2021-10-25T00:00:00Z,Belgium,cases,BE,ECDC,JHU,JHU,65.3885655403137,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,121.22,0.129,1,2021-10-30,2021-10-25T00:00:00Z,Belgium,deaths,BE,ECDC,JHU,JHU,29.1902575492859,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,111.5,0.13,2,2021-11-06,2021-10-25T00:00:00Z,Belgium,deaths,BE,ECDC,JHU,JHU,29.1902575492859,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,110.11,0.131,3,2021-11-13,2021-10-25T00:00:00Z,Belgium,deaths,BE,ECDC,JHU,JHU,29.1902575492859,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,99,0.132,4,2021-11-20,2021-10-25T00:00:00Z,Belgium,deaths,BE,ECDC,JHU,JHU,29.1902575492859,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,127729.56,0.219,1,2021-10-30,2021-10-25T00:00:00Z,Germany,cases,DE,,JHU,JHU,59.3829355239868,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,119796.26,0.22,2,2021-11-06,2021-10-25T00:00:00Z,Germany,cases,DE,,JHU,JHU,59.3829355239868,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,100934,0.222,3,2021-11-13,2021-10-25T00:00:00Z,Germany,cases,DE,,JHU,JHU,59.3829355239868,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,83686.26,0.224,4,2021-11-20,2021-10-25T00:00:00Z,Germany,cases,DE,,JHU,JHU,59.3829355239868,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,127729.56,0.219,1,2021-10-30,2021-10-25T00:00:00Z,Germany,cases,DE,,JHU,JHU,22.4287657737732,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,119796.26,0.22,2,2021-11-06,2021-10-25T00:00:00Z,Germany,cases,DE,,JHU,JHU,22.4287657737732,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,100934,0.222,3,2021-11-13,2021-10-25T00:00:00Z,Germany,cases,DE,,JHU,JHU,22.4287657737732,43
411416,2021-10-27T00:00:00Z,TRUE,anonymous,log-normal,83686.26,0.224,4,2021-11-20,2021-10-25T00:00:00Z,Germany,cases,DE,,JHU,JHU,22.4287657737732,43
108580,2021-10-29T00:00:00Z,TRUE,yes,log-normal,341187.54,0.05,1,2021-10-30,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43
108580,2021-10-29T00:00:00Z,TRUE,yes,log-normal,356481.13,0.075,2,2021-11-06,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43
108580,2021-10-29T00:00:00Z,TRUE,yes,log-normal,363427.19,0.1,3,2021-11-13,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43
108580,2021-10-29T00:00:00Z,TRUE,yes,log-normal,388242.83,0.2,4,2021-11-20,2021-10-25T00:00:00Z,United Kingdom,cases,GB,ECDC,JHU,JHU,,43
108580,2021-10-29T00:00:00Z,TRUE,yes,log-normal,1185.9,0.235,1,2021-10-30,2021-10-25T00:00:00Z,Cyprus,cases,CY,ECDC,JHU,JHU,57.7819081465403,43
108580,2021-10-29T00:00:00Z,TRUE,yes,log-normal,1226.99,0.307,2,2021-11-06,2021-10-25T00:00:00Z,Cyprus,cases,CY,ECDC,JHU,JHU,57.7819081465403,43
108580,2021-10-29T00:00:00Z,TRUE,yes,log-normal,1001,0.378,3,2021-11-13,2021-10-25T00:00:00Z,Cyprus,cases,CY,ECDC,JHU,JHU,57.7819081465403,43
108580,2021-10-29T00:00:00Z,TRUE,yes,log-normal,805.8,0.45,4,2021-11-20,2021-10-25T00:00:00Z,Cyprus,cases,CY,ECDC,JHU,JHU,57.7819081465403,43
