forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
256931,2021-05-21T00:00:00Z,FALSE,anonymous,log-normal,17072.65,0.254,1,2021-05-29,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,20
256931,2021-05-21T00:00:00Z,FALSE,anonymous,log-normal,19337.4,0.325,2,2021-06-05,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,20
256931,2021-05-21T00:00:00Z,FALSE,anonymous,log-normal,23866.91,0.397,3,2021-06-12,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,20
256931,2021-05-21T00:00:00Z,FALSE,anonymous,log-normal,28396.41,0.468,4,2021-06-19,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,20
256931,2021-05-21T00:00:00Z,FALSE,anonymous,normal,80.64,75,1,2021-05-29,2021-05-24T00:00:00Z,United Kingdom,deaths,GB,7.38182907899221,20
256931,2021-05-21T00:00:00Z,FALSE,anonymous,normal,90.78,87.2,2,2021-06-05,2021-05-24T00:00:00Z,United Kingdom,deaths,GB,7.38182907899221,20
256931,2021-05-21T00:00:00Z,FALSE,anonymous,normal,100.116,95.2,3,2021-06-12,2021-05-24T00:00:00Z,United Kingdom,deaths,GB,7.38182907899221,20
256931,2021-05-21T00:00:00Z,FALSE,anonymous,normal,120.536,105.3,4,2021-06-19,2021-05-24T00:00:00Z,United Kingdom,deaths,GB,7.38182907899221,20
427811,2021-05-23T00:00:00Z,FALSE,anonymous,log-normal,19457.51,0.161,1,2021-05-29,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,21
427811,2021-05-23T00:00:00Z,FALSE,anonymous,log-normal,25033.38,0.168,2,2021-06-05,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,21
427811,2021-05-23T00:00:00Z,FALSE,anonymous,log-normal,31251.69,0.175,3,2021-06-12,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,21
427811,2021-05-23T00:00:00Z,FALSE,anonymous,log-normal,39451.04,0.182,4,2021-06-19,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,12844.79,0.1,1,2021-05-29,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,13845.87,0.2,2,2021-06-05,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,14919.27,0.3,3,2021-06-12,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,16405.3,0.4,4,2021-06-19,2021-05-24T00:00:00Z,United Kingdom,cases,GB,,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,35.7,0.2,1,2021-05-29,2021-05-24T00:00:00Z,United Kingdom,deaths,GB,111.965483188629,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,34.47,0.267,2,2021-06-05,2021-05-24T00:00:00Z,United Kingdom,deaths,GB,111.965483188629,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,37.39,0.333,3,2021-06-12,2021-05-24T00:00:00Z,United Kingdom,deaths,GB,111.965483188629,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,41,0.4,4,2021-06-19,2021-05-24T00:00:00Z,United Kingdom,deaths,GB,111.965483188629,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,10538.16,0.1,1,2021-05-29,2021-05-24T00:00:00Z,Poland,cases,PL,170.13770532608,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,8907.88,0.233,2,2021-06-05,2021-05-24T00:00:00Z,Poland,cases,PL,170.13770532608,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,8220.95,0.367,3,2021-06-12,2021-05-24T00:00:00Z,Poland,cases,PL,170.13770532608,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,8098.11,0.5,4,2021-06-19,2021-05-24T00:00:00Z,Poland,cases,PL,170.13770532608,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,1107.7,0.1,1,2021-05-29,2021-05-24T00:00:00Z,Poland,deaths,PL,38.2180981636047,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,925.88,0.167,2,2021-06-05,2021-05-24T00:00:00Z,Poland,deaths,PL,38.2180981636047,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,834.03,0.233,3,2021-06-12,2021-05-24T00:00:00Z,Poland,deaths,PL,38.2180981636047,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,771.88,0.3,4,2021-06-19,2021-05-24T00:00:00Z,Poland,deaths,PL,38.2180981636047,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,52406.08,0.1,1,2021-05-29,2021-05-24T00:00:00Z,Germany,cases,DE,49.4627728462219,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,45247.6,0.2,2,2021-06-05,2021-05-24T00:00:00Z,Germany,cases,DE,49.4627728462219,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,41806.33,0.3,3,2021-06-12,2021-05-24T00:00:00Z,Germany,cases,DE,49.4627728462219,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,38957.34,0.4,4,2021-06-19,2021-05-24T00:00:00Z,Germany,cases,DE,49.4627728462219,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,1268.96,0.05,1,2021-05-29,2021-05-24T00:00:00Z,Germany,deaths,DE,59.2836799621582,21
515822,2021-05-23T00:00:00Z,TRUE,yes,log-normal,1239.52,0.1,2,2021-06-05,2021-05-24T00:00:00Z,Germany,deaths,DE,59.2836799621582,21
