forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
511757,2021-06-01T00:00:00Z,TRUE,anonymous,log-normal,36831.97,0.368,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
511757,2021-06-01T00:00:00Z,TRUE,anonymous,log-normal,58924.35,0.402,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
511757,2021-06-01T00:00:00Z,TRUE,anonymous,log-normal,109077.89,0.436,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
511757,2021-06-01T00:00:00Z,TRUE,anonymous,log-normal,192457.79,0.47,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
511757,2021-06-01T00:00:00Z,TRUE,anonymous,log-normal,88.12,0.392,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,36.4828405380249,22
511757,2021-06-01T00:00:00Z,TRUE,anonymous,log-normal,127.54,0.428,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,36.4828405380249,22
511757,2021-06-01T00:00:00Z,TRUE,anonymous,log-normal,182.31,0.464,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,36.4828405380249,22
511757,2021-06-01T00:00:00Z,TRUE,anonymous,log-normal,262.22,0.5,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,36.4828405380249,22
461471,2021-06-01T00:00:00Z,FALSE,yes,log-normal,21602.35,0.368,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
461471,2021-06-01T00:00:00Z,FALSE,yes,log-normal,18354.91,0.479,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
461471,2021-06-01T00:00:00Z,FALSE,yes,log-normal,18988.28,0.589,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
461471,2021-06-01T00:00:00Z,FALSE,yes,log-normal,13065.68,0.7,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
461471,2021-06-01T00:00:00Z,FALSE,yes,log-normal,59,0.392,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,47.7677173614502,22
461471,2021-06-01T00:00:00Z,FALSE,yes,log-normal,59,0.495,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,47.7677173614502,22
461471,2021-06-01T00:00:00Z,FALSE,yes,log-normal,6.99,0.597,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,47.7677173614502,22
461471,2021-06-01T00:00:00Z,FALSE,yes,log-normal,6.99,0.7,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,47.7677173614502,22
283223,2021-06-04T00:00:00Z,FALSE,yes,log-normal,24837.408,0.368,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
283223,2021-06-04T00:00:00Z,FALSE,yes,log-normal,49459.718,0.43,2,2021-06-12,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
283223,2021-06-04T00:00:00Z,FALSE,yes,log-normal,52207.226,0.493,3,2021-06-19,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
283223,2021-06-04T00:00:00Z,FALSE,yes,log-normal,74206.38,0.555,4,2021-06-26,2021-05-31T00:00:00Z,United Kingdom,cases,GB,,22
283223,2021-06-04T00:00:00Z,FALSE,yes,log-normal,66.04,0.436,1,2021-06-05,2021-05-31T00:00:00Z,United Kingdom,deaths,GB,185.344165325165,22
