forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,1720.96,0.119,1,2021-04-24,2021-04-19T00:00:00Z,Germany,deaths,DE,,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,1952.92,0.139,2,2021-05-01,2021-04-19T00:00:00Z,Germany,deaths,DE,,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,2128.89,0.169,3,2021-05-08,2021-04-19T00:00:00Z,Germany,deaths,DE,,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,2296.86,0.189,4,2021-05-15,2021-04-19T00:00:00Z,Germany,deaths,DE,,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,22892.47,0.358,1,2021-04-24,2021-04-19T00:00:00Z,United Kingdom,cases,GB,107.883791923523,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,25584.8,0.4,2,2021-05-01,2021-04-19T00:00:00Z,United Kingdom,cases,GB,107.883791923523,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,29430.98,0.45,3,2021-05-08,2021-04-19T00:00:00Z,United Kingdom,cases,GB,107.883791923523,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,30969.45,0.51,4,2021-05-15,2021-04-19T00:00:00Z,United Kingdom,cases,GB,107.883791923523,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,180,0.142,1,2021-04-24,2021-04-19T00:00:00Z,United Kingdom,deaths,GB,78.8210525512695,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,162.33,0.242,2,2021-05-01,2021-04-19T00:00:00Z,United Kingdom,deaths,GB,78.8210525512695,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,143.4,0.282,3,2021-05-08,2021-04-19T00:00:00Z,United Kingdom,deaths,GB,78.8210525512695,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,147.38,0.322,4,2021-05-15,2021-04-19T00:00:00Z,United Kingdom,deaths,GB,78.8210525512695,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,57183.82,0.081,1,2021-04-24,2021-04-19T00:00:00Z,Netherlands,cases,NL,100.431040287018,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,65497.71,0.101,2,2021-05-01,2021-04-19T00:00:00Z,Netherlands,cases,NL,100.431040287018,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,70767.29,0.131,3,2021-05-08,2021-04-19T00:00:00Z,Netherlands,cases,NL,100.431040287018,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,73000,0.151,4,2021-05-15,2021-04-19T00:00:00Z,Netherlands,cases,NL,100.431040287018,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,150,0.04,1,2021-04-24,2021-04-19T00:00:00Z,Netherlands,deaths,NL,65.1605129241943,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,156.19,0.07,2,2021-05-01,2021-04-19T00:00:00Z,Netherlands,deaths,NL,65.1605129241943,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,168.61,0.09,3,2021-05-08,2021-04-19T00:00:00Z,Netherlands,deaths,NL,65.1605129241943,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,184.98,0.13,4,2021-05-15,2021-04-19T00:00:00Z,Netherlands,deaths,NL,65.1605129241943,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,3806.99,0.044,1,2021-04-24,2021-04-19T00:00:00Z,Poland,deaths,PL,54.5831823348999,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,4006.14,0.064,2,2021-05-01,2021-04-19T00:00:00Z,Poland,deaths,PL,54.5831823348999,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,4197.15,0.084,3,2021-05-08,2021-04-19T00:00:00Z,Poland,deaths,PL,54.5831823348999,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,4220.41,0.104,4,2021-05-15,2021-04-19T00:00:00Z,Poland,deaths,PL,54.5831823348999,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,1720.96,0.09,1,2021-04-24,2021-04-19T00:00:00Z,Germany,deaths,DE,28.410315990448,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,1952.92,0.119,2,2021-05-01,2021-04-19T00:00:00Z,Germany,deaths,DE,28.410315990448,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,2128.89,0.139,3,2021-05-08,2021-04-19T00:00:00Z,Germany,deaths,DE,28.410315990448,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,2296.86,0.169,4,2021-05-15,2021-04-19T00:00:00Z,Germany,deaths,DE,28.410315990448,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,22892.47,0.208,1,2021-04-24,2021-04-19T00:00:00Z,United Kingdom,cases,GB,39.8859901428223,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,27156.86,0.24,2,2021-05-01,2021-04-19T00:00:00Z,United Kingdom,cases,GB,39.8859901428223,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,29430.98,0.28,3,2021-05-08,2021-04-19T00:00:00Z,United Kingdom,cases,GB,39.8859901428223,16
89444,2021-04-19T00:00:00Z,TRUE,anonymous,log-normal,30969.45,0.32,4,2021-05-15,2021-04-19T00:00:00Z,United Kingdom,cases,GB,39.8859901428223,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,153821.54,0.129,1,2021-04-24,2021-04-19T00:00:00Z,Germany,cases,DE,,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,167264.43,0.3,2,2021-05-01,2021-04-19T00:00:00Z,Germany,cases,DE,,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,171659.27,0.4,3,2021-05-08,2021-04-19T00:00:00Z,Germany,cases,DE,,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,180802.58,0.5,4,2021-05-15,2021-04-19T00:00:00Z,Germany,cases,DE,,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,1760.95,0.169,1,2021-04-24,2021-04-19T00:00:00Z,Germany,deaths,DE,29.5185165405273,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,2136.88,0.25,2,2021-05-01,2021-04-19T00:00:00Z,Germany,deaths,DE,29.5185165405273,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,2456.83,0.35,3,2021-05-08,2021-04-19T00:00:00Z,Germany,deaths,DE,29.5185165405273,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,2688.78,0.4,4,2021-05-15,2021-04-19T00:00:00Z,Germany,deaths,DE,29.5185165405273,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,110361.31,0.243,1,2021-04-24,2021-04-19T00:00:00Z,Poland,cases,PL,43.4628458023071,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,90294.58,0.3,2,2021-05-01,2021-04-19T00:00:00Z,Poland,cases,PL,43.4628458023071,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,75101.19,0.35,3,2021-05-08,2021-04-19T00:00:00Z,Poland,cases,PL,43.4628458023071,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,79974.54,0.4,4,2021-05-15,2021-04-19T00:00:00Z,Poland,cases,PL,43.4628458023071,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,3649,0.1,1,2021-04-24,2021-04-19T00:00:00Z,Poland,deaths,PL,25.7991442680359,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,3845.91,0.15,2,2021-05-01,2021-04-19T00:00:00Z,Poland,deaths,PL,25.7991442680359,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,3649,0.2,3,2021-05-08,2021-04-19T00:00:00Z,Poland,deaths,PL,25.7991442680359,16
336262,2021-04-19T00:00:00Z,FALSE,yes,log-normal,3428.9,0.3,4,2021-05-15,2021-04-19T00:00:00Z,Poland,deaths,PL,25.7991442680359,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,155148,0.15,1,2021-04-24,2021-04-19T00:00:00Z,Germany,cases,DE,,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,161840.2,0.2,2,2021-05-01,2021-04-19T00:00:00Z,Germany,cases,DE,,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,158904.45,0.25,3,2021-05-08,2021-04-19T00:00:00Z,Germany,cases,DE,,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,145530.7,0.35,4,2021-05-15,2021-04-19T00:00:00Z,Germany,cases,DE,,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,1659.48,0.1,1,2021-04-24,2021-04-19T00:00:00Z,Germany,deaths,DE,55.8036780357361,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,1869.78,0.2,2,2021-05-01,2021-04-19T00:00:00Z,Germany,deaths,DE,55.8036780357361,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,1922.03,0.3,3,2021-05-08,2021-04-19T00:00:00Z,Germany,deaths,DE,55.8036780357361,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,1860.44,0.4,4,2021-05-15,2021-04-19T00:00:00Z,Germany,deaths,DE,55.8036780357361,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,69128.81,0.1,1,2021-04-24,2021-04-19T00:00:00Z,Spain,cases,ES,73.2509737014771,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,81868.73,0.15,2,2021-05-01,2021-04-19T00:00:00Z,Spain,cases,ES,73.2509737014771,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,88493.05,0.2,3,2021-05-08,2021-04-19T00:00:00Z,Spain,cases,ES,73.2509737014771,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,77293.32,0.3,4,2021-05-15,2021-04-19T00:00:00Z,Spain,cases,ES,73.2509737014771,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,911.46,0.1,1,2021-04-24,2021-04-19T00:00:00Z,Spain,deaths,ES,46.2388434410095,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,1163.34,0.2,2,2021-05-01,2021-04-19T00:00:00Z,Spain,deaths,ES,46.2388434410095,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,1447.65,0.3,3,2021-05-08,2021-04-19T00:00:00Z,Spain,deaths,ES,46.2388434410095,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,1783.57,0.4,4,2021-05-15,2021-04-19T00:00:00Z,Spain,deaths,ES,46.2388434410095,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,285437.13,0.3,1,2021-04-24,2021-04-19T00:00:00Z,France,cases,FR,80.3903708457947,16
515822,2021-04-19T00:00:00Z,TRUE,yes,log-normal,317923,0.4,2,2021-05-01,2021-04-19T00:00:00Z,France,cases,FR,80.3903708457947,16
