region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,1503490 (545880 -- 3677390),1503490,1753750,1147470,545880,1024690,1302720,1716050,2205780,3677390,New confirmed cases by infection date,Likely increasing,0.13
France,1342380 (570412 -- 3026690),1342380,1516430,824041,570412,974147,1193410,1518810,1852950,3026690,New confirmed cases by infection date,Likely decreasing,0.69
Spain,784355 (119287 -- 3233270),784355,1150780,1383100,119287,391490,614501,986656,1429490,3233270,New confirmed cases by infection date,Stable,0.46
Italy,474570 (245437 -- 945222),474570,515667,219346,245437,368902,432429,522849,615582,945222,New confirmed cases by infection date,Likely decreasing,0.84
Netherlands,458747 (193842 -- 1000740),458747,513545,274519,193842,331592,409688,518379,632213,1000740,New confirmed cases by infection date,Likely increasing,0.2
Czechia,440326 (121323 -- 1942520),440326,670956,791154,121323,256003,358488,549681,785618,1942520,New confirmed cases by infection date,Likely increasing,0.076
Denmark,352227 (199408 -- 705012),352227,396868,207781,199408,280628,324160,388801,461204,705012,New confirmed cases by infection date,Likely increasing,0.05
Sweden,349341 (116979 -- 1148680),349341,462592,441741,116979,233568,298879,412777,542507,1148680,New confirmed cases by infection date,Likely increasing,0.095
Portugal,332984 (149467 -- 654643),332984,358919,168673,149467,242856,296584,368366,438045,654643,New confirmed cases by infection date,Stable,0.44
Belgium,276087 (97690 -- 1299430),276087,480998,1115460,97690,175593,228149,337929,499101,1299430,New confirmed cases by infection date,Likely increasing,0.15
Austria,263074 (109093 -- 621418),263074,302959,179762,109093,186278,231305,298478,372577,621418,New confirmed cases by infection date,Likely increasing,0.23
Poland,254847 (109635 -- 556225),254847,286852,141776,109635,183569,225384,295703,363800,556225,New confirmed cases by infection date,Stable,0.57
Switzerland,251194 (129028 -- 478852),251194,274573,130326,129028,200224,231122,275235,320830,478852,New confirmed cases by infection date,Likely increasing,0.11
United Kingdom,244387 (107879 -- 506911),244387,268973,129351,107879,177459,215947,274529,336689,506911,New confirmed cases by infection date,Likely decreasing,0.9
Slovakia,236646 (115647 -- 523303),236646,267488,138939,115647,174121,209481,264351,325197,523303,New confirmed cases by infection date,Increasing,0.0013
Romania,224443 (83794 -- 643437),224443,280250,218086,83794,147554,193095,264803,342493,643437,New confirmed cases by infection date,Likely increasing,0.19
Norway,180807 (75330 -- 400892),180807,203049,109329,75330,130298,158912,204713,249768,400892,New confirmed cases by infection date,Likely increasing,0.16
Hungary,138356 (42409 -- 404399),138356,171166,129617,42409,86763,116087,163704,216780,404399,New confirmed cases by infection date,Likely increasing,0.23
Greece,116795 (40904 -- 312431),116795,139819,92962,40904,75777,98821,134525,177870,312431,New confirmed cases by infection date,Likely increasing,0.37
Slovenia,87481 (51239 -- 148458),87481,92035,31057,51239,70659,80259,93818,108933,148458,New confirmed cases by infection date,Likely increasing,0.33
Latvia,85776 (46670 -- 156287),85776,91772,34901,46670,67772,78822,94382,109898,156287,New confirmed cases by infection date,Increasing,0.018
Lithuania,83046 (51442 -- 145912),83046,88980,30146,51442,68399,76772,89504,103774,145912,New confirmed cases by infection date,Increasing,0.013
Bulgaria,53170 (20858 -- 116502),53170,59171,31713,20858,37102,46697,60655,73881,116502,New confirmed cases by infection date,Stable,0.44
Estonia,52312 (34529 -- 77985),52312,53599,13769,34529,44185,48937,55416,61163,77985,New confirmed cases by infection date,Increasing,0.011
Croatia,41183 (18307 -- 83524),41183,44893,21063,18307,29874,36683,46094,55589,83524,New confirmed cases by infection date,Likely decreasing,0.61
Luxembourg,11378 (5655 -- 22809),11378,12452,5630,5655,8578,10270,12627,15013,22809,New confirmed cases by infection date,Stable,0.51
Iceland,10853 (2023 -- 38737),10853,14655,14799,2023,6417,9218,12998,17843,38737,New confirmed cases by infection date,Likely increasing,0.31
Cyprus,9369 (1659 -- 43248),9369,14673,18613,1659,4830,7394,12114,18124,43248,New confirmed cases by infection date,Likely decreasing,0.69
Finland,6193 (1631 -- 17336),6193,7441,5314,1631,3700,5160,7425,9653,17336,New confirmed cases by infection date,Decreasing,0.99
Ireland,4006 (559 -- 23086),4006,6932,9945,559,1897,3007,5296,8035,23086,New confirmed cases by infection date,Decreasing,0.97
Liechtenstein,1383 (530 -- 4857),1383,1932,2190,530,887,1159,1648,2256,4857,New confirmed cases by infection date,Likely increasing,0.074
Malta,563 (170 -- 1581),563,676,472,170,356,479,660,861,1581,New confirmed cases by infection date,Likely decreasing,0.85
Slovakia,2.1 (1.4 -- 3.1),2.1,2.1,0.54,1.4,1.8,1.9,2.2,2.4,3.1,Effective reproduction no.,Increasing,0.0013
Czechia,1.6 (0.91 -- 2.8),1.6,1.7,0.61,0.91,1.3,1.5,1.7,2,2.8,Effective reproduction no.,Likely increasing,0.076
Latvia,1.5 (1.1 -- 2),1.5,1.5,0.27,1.1,1.4,1.5,1.6,1.7,2,Effective reproduction no.,Increasing,0.018
Lithuania,1.5 (1.1 -- 2.1),1.5,1.5,0.3,1.1,1.3,1.4,1.6,1.7,2.1,Effective reproduction no.,Increasing,0.013
Estonia,1.4 (1.1 -- 1.7),1.4,1.4,0.18,1.1,1.3,1.4,1.5,1.5,1.7,Effective reproduction no.,Increasing,0.011
Germany,1.4 (0.81 -- 2),1.4,1.4,0.37,0.81,1.2,1.3,1.4,1.6,2,Effective reproduction no.,Likely increasing,0.13
Hungary,1.3 (0.7 -- 2.1),1.3,1.3,0.44,0.7,1,1.2,1.4,1.6,2.1,Effective reproduction no.,Likely increasing,0.23
Norway,1.3 (0.79 -- 1.8),1.3,1.3,0.3,0.79,1.1,1.2,1.3,1.5,1.8,Effective reproduction no.,Likely increasing,0.16
Romania,1.3 (0.76 -- 2.5),1.3,1.5,0.57,0.76,1.1,1.2,1.5,1.7,2.5,Effective reproduction no.,Likely increasing,0.19
Sweden,1.3 (0.9 -- 1.9),1.3,1.4,0.32,0.9,1.2,1.3,1.4,1.5,1.9,Effective reproduction no.,Likely increasing,0.095
Austria,1.2 (0.75 -- 2.1),1.2,1.3,0.44,0.75,1,1.2,1.3,1.5,2.1,Effective reproduction no.,Likely increasing,0.23
Belgium,1.2 (0.86 -- 1.9),1.2,1.3,0.38,0.86,1.1,1.1,1.2,1.4,1.9,Effective reproduction no.,Likely increasing,0.15
Denmark,1.2 (1 -- 1.5),1.2,1.2,0.18,1,1.2,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.05
Greece,1.2 (0.52 -- 2.6),1.2,1.3,0.67,0.52,0.85,1,1.3,1.6,2.6,Effective reproduction no.,Likely increasing,0.37
Liechtenstein,1.2 (0.95 -- 1.9),1.2,1.3,0.32,0.95,1.1,1.2,1.3,1.4,1.9,Effective reproduction no.,Likely increasing,0.074
Netherlands,1.2 (0.8 -- 1.7),1.2,1.2,0.28,0.8,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.2
Switzerland,1.2 (0.9 -- 1.4),1.2,1.2,0.17,0.9,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.11
Iceland,1.1 (0.57 -- 1.7),1.1,1.1,0.36,0.57,0.93,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.31
Slovenia,1.1 (0.78 -- 1.5),1.1,1.1,0.22,0.78,0.95,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.33
Bulgaria,1 (0.64 -- 1.5),1,1,0.26,0.64,0.87,0.97,1.1,1.2,1.5,Effective reproduction no.,Stable,0.44
Portugal,1 (0.6 -- 1.6),1,1.1,0.3,0.6,0.86,0.97,1.1,1.2,1.6,Effective reproduction no.,Stable,0.44
Spain,1 (0.51 -- 1.6),1,1.1,0.37,0.51,0.83,0.96,1.1,1.2,1.6,Effective reproduction no.,Stable,0.46
Luxembourg,0.99 (0.66 -- 1.5),0.99,1,0.26,0.66,0.85,0.94,1.1,1.2,1.5,Effective reproduction no.,Stable,0.51
Croatia,0.95 (0.63 -- 1.3),0.95,0.96,0.22,0.63,0.82,0.9,1,1.1,1.3,Effective reproduction no.,Likely decreasing,0.61
Poland,0.94 (0.5 -- 1.6),0.94,0.97,0.33,0.5,0.73,0.86,1,1.2,1.6,Effective reproduction no.,Stable,0.57
France,0.86 (0.51 -- 1.4),0.86,0.9,0.29,0.51,0.71,0.8,0.93,1,1.4,Effective reproduction no.,Likely decreasing,0.69
Cyprus,0.85 (0.41 -- 1.4),0.85,0.89,0.4,0.41,0.65,0.77,0.92,1.1,1.4,Effective reproduction no.,Likely decreasing,0.69
Italy,0.79 (0.52 -- 1.2),0.79,0.81,0.21,0.52,0.68,0.74,0.84,0.92,1.2,Effective reproduction no.,Likely decreasing,0.84
United Kingdom,0.65 (0.34 -- 1.1),0.65,0.68,0.24,0.34,0.51,0.59,0.71,0.82,1.1,Effective reproduction no.,Likely decreasing,0.9
Malta,0.63 (0.26 -- 1.3),0.63,0.69,0.33,0.26,0.45,0.56,0.7,0.86,1.3,Effective reproduction no.,Likely decreasing,0.85
Finland,0.5 (0.24 -- 0.82),0.5,0.51,0.18,0.24,0.39,0.46,0.55,0.62,0.82,Effective reproduction no.,Decreasing,0.99
Ireland,0.44 (0.16 -- 0.92),0.44,0.47,0.26,0.16,0.3,0.38,0.49,0.58,0.92,Effective reproduction no.,Decreasing,0.97
